chrom	start	end	peak_number	foldchange	-log10pvalue	-log10qvalue	relative_summit_pos
chr8	93894254	93894412	49094	3.9475	5.53579	3.07448	81
chr8	94475062	94475223	49107	3.95809	6.825989999999999	4.27229	109
chr8	94823707	94824010	49115	5.83847	10.92447	8.15215	139
chr8	95214804	95214977	49130	4.39617	8.84486	6.1733400000000005	88
chr8	95235702	95235945	49131	3.6772	5.55754	3.09058	219
chr8	96364979	96365288	49154	3.96007	6.3057300000000005	3.77982	101
chr8	96385058	96385221	49155	4.62315	7.45915	4.8600400000000015	97
chr8	96495184	96495408	49160	4.24293	7.083080000000002	4.51043	73
chr8	96894004	96894249	49187	5.51411	9.98496	7.25633	130
chr8	97259489	97259665	49193	4.40728	7.37783	4.78515	70
chr8	97598176	97598548	49198	3.63248	5.02459	2.59822	335
chr8	98294158	98294445	49218	6.71035	12.43011	9.58235	144
chr8	98944225	98944545	49237	7.53863	16.08959	13.10849	155
chr8	100167470	100167670	49253	5.9852300000000005	10.05985	7.32257	80
chr8	100309407	100309565	49258	3.793730000000001	5.52094	3.06183	129
chr8	100908095	100908253	49277	3.9627	5.80311	3.3199300000000003	82
chr8	101165311	101165530	49287	4.66219	7.52545	4.92346	116
chr8	101376003	101376162	49295	3.4633300000000005	5.39995	2.9447400000000004	146
chr8	101440844	101441035	49298	3.51694	5.95948	3.4614199999999995	78
chr8	101501540	101501711	49301	4.62315	7.45915	4.8600400000000015	27
chr8	101504619	101505013	49302	3.0773200000000003	4.66485	2.28043	216
chr8	102015392	102015630	49313	4.98113	8.06184	5.42243	93
chr8	102410584	102410783	49321	5.96476	10.39135	7.63478	113
chr8	102752356	102752598	49333	5.71713	11.08467	8.300989999999999	153
chr8	102795209	102795378	49337	6.15855	11.48464	8.67792	88
chr8	102795552	102795802	49338	4.80865	8.71831	6.05081	95
chr8	103027067	103027256	49357	5.3521800000000015	9.00937	6.31751	91
chr8	104302312	104302592	49379	9.91201	21.26385	18.11889	137
chr8	104349042	104349231	49382	5.55002	10.41065	7.65388	99
chr8	104722765	104723050	49392	5.08254	8.23059	5.5858	154
chr8	107223405	107223594	49408	5.61383	10.15934	7.409560000000001	117
chr8	107314489	107314734	49411	5.61383	10.15934	7.409560000000001	109
chr8	107344386	107344647	49412	4.94761	9.97579	7.2488199999999985	85
chr8	108136902	108137184	49424	5.19499	10.81805	8.04753	151
chr8	108670888	108671094	49430	4.1057	6.03964	3.5357199999999995	75
chr8	109333848	109334523	49440	10.91296	24.10334	20.87647	373
chr8	109730417	109730607	49443	5.47426	9.56109	6.8502100000000015	71
chr8	110085776	110086078	49446	4.80865	8.71831	6.05081	144
chr8	113685188	113685369	49460	4.93335	8.61994	5.9569	106
chr8	115354859	115355037	49478	3.21595	4.72949	2.33968	77
chr8	116116134	116116344	49493	5.7517	9.32791	6.6219	98
chr8	116755738	116755937	49497	3.793730000000001	5.52094	3.06183	86
chr8	118060890	118061055	49512	5.9401	12.27195	9.4331	100
chr8	118078633	118078810	49513	5.94405	11.11034	8.32121	75
chr8	119684305	119684532	49553	5.9496	10.00133	7.264769999999999	130
chr8	119832671	119832865	49555	4.20547	7.57828	4.97293	87
chr8	120445128	120445300	49575	5.37437	10.45117	7.691139999999999	56
chr8	120773381	120773601	49584	3.55979	6.51858	3.98349	73
chr8	121089382	121089545	49597	4.83579	10.4166	7.6594	82
chr8	121620477	121620654	49607	4.99557	7.77614	5.16345	82
chr8	122162281	122162458	49611	5.67721	8.87573	6.20361	90
chr8	122316216	122316505	49612	9.24631	21.73427	18.57318	155
chr8	122919036	122919311	49628	4.83579	10.4166	7.6594	79
chr8	123157166	123157374	49644	5.37437	10.45117	7.691139999999999	133
chr8	123311984	123312250	49652	3.9627	5.80311	3.3199300000000003	74
chr8	123604067	123604286	49668	5.84847	10.56587	7.80428	87
chr8	123693806	123693964	49671	3.9627	5.80311	3.3199300000000003	69
chr8	123766395	123766569	49673	5.4614699999999985	9.19259	6.49648	48
chr8	123924711	123924925	49679	5.37437	10.45117	7.691139999999999	86
chr8	124041406	124041566	49681	4.30592	7.196510000000001	4.61193	67
chr8	124200052	124200227	49686	3.6828	5.10683	2.67621	51
chr8	124604465	124604886	49700	5.09151	9.57319	6.85982	366
chr8	124790225	124790406	49713	5.87637	11.76073	8.94689	72
chr8	124973123	124973473	49723	5.68975	12.56144	9.70844	118
chr8	125219335	125219681	49731	5.937130000000002	13.46091	10.57583	130
chr8	125344085	125344315	49738	3.89066	5.21606	2.78128	74
chr8	125513653	125513878	49748	4.62502	7.76267	5.15147	145
chr8	125601866	125602137	49751	4.35086	9.34973	6.64325	105
chr8	125604767	125604963	49752	4.61296	7.4418	4.84813	96
chr8	125951227	125951421	49768	4.94761	9.97579	7.2488199999999985	88
chr8	127387162	127387347	49777	4.24293	7.083080000000002	4.51043	136
chr8	127441263	127441465	49779	4.8502	7.246360000000001	4.6591	79
chr8	127725834	127725993	49784	3.96007	6.3057300000000005	3.77982	38
chr8	127759687	127760102	49791	5.09151	9.57319	6.85982	266
chr8	127915456	127915722	49796	4.80865	8.71831	6.05081	122
chr8	127917934	127918092	49798	3.90262	5.46345	3.00595	25
chr8	127993016	127993194	49800	4.70023	9.15436	6.45866	63
chr8	128243112	128243295	49813	3.30225	4.28263	1.9329	82
chr8	128267610	128267885	49815	4.13406	9.13981	6.4453	117
chr8	128900739	128900897	49828	4.47357	6.64025	4.0959	70
chr8	129631740	129632013	49845	3.89231	5.68593	3.21484	131
chr8	129888100	129888328	49852	5.9942400000000005	11.1983	8.406930000000001	113
chr8	129973579	129973737	49857	4.4260199999999985	7.12183	4.53841	37
chr8	130016512	130016698	49862	3.74304	5.20496	2.7704	51
chr8	130466426	130466597	49886	4.24293	7.083080000000002	4.51043	81
chr8	131970940	131971157	49897	6.5518	11.3648	8.56204	107
chr8	132426274	132426477	49906	4.70023	9.15436	6.45866	144
chr8	132489703	132489941	49907	3.30225	4.28263	1.9329	153
chr8	132870197	132870395	49915	5.61383	10.15934	7.409560000000001	109
chr8	132979013	132979280	49920	7.408339999999999	14.93288	11.9932	123
chr8	132995766	132995996	49922	4.20912	7.021960000000001	4.45336	114
chr8	133015614	133015772	49924	3.793730000000001	5.52094	3.06183	131
chr8	133139461	133139622	49938	3.95655	7.3563	4.76419	93
chr8	133144765	133145137	49939	5.11533	9.27662	6.57267	108
chr8	133217921	133218204	49950	6.43641	14.89195	11.95342	147
chr8	133530693	133530965	49972	5.07646	8.542769999999999	5.88265	69
chr8	133602445	133602654	49980	4.66219	7.52545	4.92346	101
chr8	133645284	133645567	49984	5.94405	11.11034	8.32121	142
chr8	133812418	133812668	49990	4.24293	7.083080000000002	4.51043	15
chr8	133976669	133976967	49996	8.19592	16.286179999999998	13.29509	150
chr8	140228606	140228864	50051	7.07154	16.146620000000002	13.16298	118
chr8	140256544	140256702	50052	3.39434	4.84054	2.44286	45
chr8	140465145	140465329	50060	5.21916	8.45674	5.7994900000000005	39
chr8	140624739	140624969	50070	6.18451	14.37791	11.45495	108
chr8	141004830	141005068	50079	3.6772	5.55754	3.09058	84
chr8	141164764	141164976	50096	5.65724	11.3511	8.54958	113
chr8	141391763	141392246	50114	5.97829	11.17037	8.3796	225
chr8	141417740	141417987	50117	5.70504	10.68793	7.92301	68
chr8	142041837	142042187	50126	5.37437	10.45117	7.691139999999999	140
chr8	142662639	142662797	50146	5.05831	8.84017	6.16931	51
chr8	143430440	143430604	50193	4.93335	8.61994	5.9569	27
chr8	143453363	143453521	50196	3.9627	5.80311	3.3199300000000003	22
chr8	143934090	143934404	50227	6.31208	13.798979999999998	10.90105	95
chr8	143973360	143973713	50236	6.7408899999999985	12.89862	10.03868	189
chr8	144466729	144467019	50276	4.70023	9.15436	6.45866	157
chr9	227928	228204	50310	5.43393	7.892760000000001	5.26716	120
chr9	272255	272478	50315	5.78719	8.73954	6.0702300000000005	68
chr9	439152	439338	50318	4.62315	7.45915	4.8600400000000015	116
chr9	711280	711512	50323	8.17539	14.86344	11.92503	135
chr9	994167	994339	50331	5.9279199999999985	8.96455	6.281619999999998	76
chr9	1025425	1025601	50333	4.99557	7.77614	5.16345	77
chr9	1622006	1622164	50339	4.44594	5.8642699999999985	3.3680800000000004	74
chr9	2209081	2209264	50347	5.40943	7.85381	5.23844	143
chr9	2229344	2229678	50348	4.94761	9.97579	7.2488199999999985	177
chr9	2354404	2354593	50353	4.91385	7.34817	4.75654	78
chr9	3126126	3126329	50370	5.15632	8.03704	5.398	96
chr9	3527535	3527693	50383	3.9664	5.33485	2.88225	50
chr9	4293327	4293485	50390	5.3882	7.820089999999999	5.2053699999999985	94
chr9	4425415	4425573	50392	4.27433	5.59726	3.12855	51
chr9	4662166	4662324	50395	3.95195	4.9151099999999985	2.49904	41
chr9	5388486	5388725	50411	5.9272800000000005	9.61252	6.89565	88
chr9	5816720	5816886	50422	5.47016	8.23442	5.58938	71
chr9	6007304	6007462	50429	4.36304	6.19962	3.68121	85
chr9	6133756	6133942	50437	5.55296	9.004430000000003	6.31281	49
chr9	6405522	6405860	50440	4.62315	7.45915	4.8600400000000015	122
chr9	6758606	6758766	50448	4.75968	7.1013	4.51853	108
chr9	7150620	7150778	50458	5.5039	8.59751	5.93515	84
chr9	7342350	7342525	50462	5.87803	8.88471	6.21085	116
chr9	7967094	7967297	50465	5.01432	7.22855	4.641369999999998	65
chr9	9585962	9586199	50474	8.39789	14.793170000000002	11.85653	119
chr9	11112972	11113182	50477	6.42192	10.07066	7.327210000000001	68
chr9	16100880	16101104	50502	4.29293	6.6154199999999985	4.07253	117
chr9	16289731	16289920	50505	4.24293	7.083080000000002	4.51043	111
chr9	16530618	16530849	50511	6.34624	11.0259	8.243260000000001	134
chr9	17863297	17863570	50530	6.91591	11.2086	8.4114	149
chr9	18948167	18948325	50540	5.9942400000000005	11.1983	8.406930000000001	94
chr9	19026404	19026637	50543	5.06986	7.31623	4.72699	79
chr9	19127482	19127956	50547	6.12741	9.59737	6.88225	341
chr9	19230960	19231172	50553	4.91385	7.34817	4.75654	61
chr9	19999573	19999731	50562	4.36304	6.19962	3.68121	57
chr9	20865395	20865553	50567	3.96007	6.3057300000000005	3.77982	120
chr9	21119120	21119337	50579	5.18473	7.49771	4.89618	96
chr9	21335334	21335542	50585	5.65607	8.53041	5.87045	127
chr9	21385419	21385602	50588	3.96007	6.3057300000000005	3.77982	27
chr9	21412228	21412427	50589	5.55296	9.004430000000003	6.31281	104
chr9	21833041	21833199	50598	5.26424	7.6235300000000015	5.01542	83
chr9	26363358	26363554	50636	6.35864	10.30895	7.55542	94
chr9	26955291	26955558	50642	5.40943	7.85381	5.23844	138
chr9	27194852	27195010	50645	4.1057	6.03964	3.5357199999999995	41
chr9	27589530	27589896	50664	11.49794	26.29343	23.01751	108
chr9	27591270	27591437	50665	4.91385	7.34817	4.75654	95
chr9	28235013	28235208	50676	8.32944	16.51219	13.51138	106
chr9	31818125	31818368	50679	13.8824	34.27985	30.80436	141
chr9	32342249	32342407	50682	4.30711	5.64813	3.17816	149
chr9	32552259	32552656	50687	5.15425	8.03369	5.398	114
chr9	32741810	32741992	50691	5.18473	7.49771	4.89618	75
chr9	33025526	33025877	50699	8.83831	18.3693	15.31096	247
chr9	33065204	33065471	50702	7.88835	14.39177	11.46729	120
chr9	33153692	33153958	50708	5.90445	9.23997	6.536569999999998	74
chr9	33156957	33157187	50710	5.15632	8.03704	5.398	120
chr9	33225858	33226016	50716	3.87613	4.98236	2.56331	64
chr9	33297618	33297884	50721	5.2836	9.23283	6.53139	133
chr9	33446432	33446590	50724	4.75968	7.1013	4.51853	64
chr9	34380752	34381043	50754	4.95338	8.33222	5.67935	137
chr9	34451593	34451844	50756	5.61383	10.15934	7.409560000000001	122
chr9	34633924	34634096	50762	3.71071	6.09937	3.5934	125
chr9	34652057	34652215	50765	3.9627	5.80311	3.3199300000000003	130
chr9	34793562	34793739	50770	5.43393	7.892760000000001	5.26716	78
chr9	35603911	35604473	50787	8.25563	18.35837	15.30129	220
chr9	35829072	35829254	50807	4.50436	6.42357	3.893380000000001	142
chr9	36190623	36191143	50824	7.387469999999999	14.89645	11.9574	218
chr9	36383420	36383598	50828	4.08769	5.30851	2.86801	105
chr9	36400278	36400508	50829	5.65607	8.53041	5.87045	80
chr9	36492978	36493363	50834	8.01276	14.16299	11.25322	96
chr9	36551953	36552185	50836	5.94405	11.11034	8.32121	114
chr9	36798656	36798832	50839	5.09782	7.64176	5.03337	94
chr9	37079466	37079671	50847	5.15632	8.03704	5.398	120
chr9	37467595	37467753	50857	4.62315	7.45915	4.8600400000000015	44
chr9	37719558	37719799	50862	7.07009	11.82453	9.0081	94
chr9	37911335	37911504	50870	5.737430000000002	8.9723	6.2891	35
chr9	37995111	37995355	50875	5.98033	10.79217	8.02303	97
chr9	40868518	40868855	50898	6.8577	11.1144	8.32417	143
chr9	62838456	62838636	50904	5.43393	7.892760000000001	5.26716	39
chr9	64773994	64774361	50907	4.99607	7.19976	4.61296	136
chr9	69013058	69013449	50919	7.13952	13.15166	10.27532	155
chr9	71911193	71911444	50939	4.93994	6.85819	4.29577	96
chr9	72365188	72365511	50943	6.42192	10.07066	7.327210000000001	244
chr9	73149570	73149784	50948	5.43393	7.892760000000001	5.26716	85
chr9	75089053	75089223	50961	5.9279199999999985	8.96455	6.281619999999998	70
chr9	75890473	75890677	50965	9.38588	17.30892	14.28144	95
chr9	76596244	76596472	50979	5.43393	7.892760000000001	5.26716	84
chr9	77709579	77709871	50988	6.42192	10.07066	7.327210000000001	116
chr9	77864578	77864736	50989	4.93994	6.85819	4.29577	66
chr9	78030497	78030662	50993	5.9279199999999985	8.96455	6.281619999999998	65
chr9	82496661	82496819	51029	5.43393	7.892760000000001	5.26716	28
chr9	83281260	83281443	51036	6.91591	11.2086	8.4114	53
chr9	88781951	88782156	51104	4.93994	6.85819	4.29577	100
chr9	90827226	90827429	51143	6.42192	10.07066	7.327210000000001	83
chr9	91085676	91085864	51151	5.43393	7.892760000000001	5.26716	45
chr9	91131655	91131888	51152	7.4099	12.37622	9.52971	85
chr9	91207689	91207849	51158	5.43393	7.892760000000001	5.26716	36
chr9	91307343	91307596	51159	10.86786	21.24631	18.10311	106
chr9	92115620	92115844	51174	7.01187	12.11806	9.28353	115
chr9	93058489	93058663	51199	4.09488	5.53592	3.07448	32
chr9	93059588	93059753	51200	5.15425	8.03369	5.398	65
chr9	93065330	93065812	51202	23.48624	73.78244000000002	69.63353000000001	156
chr9	93091524	93091710	51204	4.50436	6.42357	3.893380000000001	66
chr9	93094673	93095007	51205	5.2836	9.23283	6.53139	188
chr9	93575819	93575992	51227	4.95338	8.33222	5.67935	136
chr9	93959236	93959442	51233	5.2222300000000015	7.8399199999999984	5.22484	153
chr9	94030909	94031197	51235	5.69911	8.59901	5.9364	135
chr9	94478900	94479125	51242	5.61383	10.15934	7.409560000000001	104
chr9	94611830	94612038	51244	3.9664	5.33485	2.88225	104
chr9	94802927	94803196	51251	7.45011	13.24261	10.36125	139
chr9	95724635	95724822	51262	4.99607	7.19976	4.61296	65
chr9	96006580	96006755	51266	5.9272800000000005	9.61252	6.89565	101
chr9	96010180	96010393	51268	4.75777	7.09823	4.51853	57
chr9	96061343	96061537	51272	6.8128199999999985	11.40756	8.6017	95
chr9	96319258	96319572	51285	9.12272	18.85464	15.77833	186
chr9	96854358	96854675	51297	10.8408	21.73246	18.57318	139
chr9	97367663	97368009	51307	10.860999999999999	22.31197	19.14098	246
chr9	98429772	98429938	51338	5.43393	7.892760000000001	5.26716	89
chr9	98807917	98808082	51348	4.29293	6.6154199999999985	4.07253	92
chr9	99433695	99433898	51376	6.7636	11.32776	8.528830000000001	78
chr9	99580093	99580292	51378	5.5039	8.59751	5.93515	88
chr9	99635187	99635348	51382	4.54188	6.23388	3.71204	72
chr9	99822694	99822852	51390	4.54188	6.23388	3.71204	86
chr9	99906531	99906742	51392	6.91591	11.2086	8.4114	100
chr9	100028299	100028457	51393	3.77071	4.6369099999999985	2.25356	56
chr9	100028553	100028747	51394	3.9664	5.33485	2.88225	93
chr9	100411719	100411877	51400	5.87803	8.88471	6.21085	106
chr9	101512189	101512444	51409	7.0434899999999985	11.78142	8.96718	154
chr9	103533440	103533604	51426	5.76412	9.69567	6.97618	54
chr9	104009975	104010151	51428	4.44594	5.8642699999999985	3.3680800000000004	80
chr9	104797306	104797472	51432	6.1139199999999985	9.91419	7.19071	72
chr9	104869089	104869276	51435	4.53411	6.47063	3.93889	117
chr9	104928194	104928352	51438	4.36129	6.19684	3.68121	103
chr9	105245394	105245650	51457	4.66059	6.4195	3.89103	39
chr9	105385408	105385616	51459	5.15632	8.03704	5.398	51
chr9	105405512	105405754	51460	7.68549	14.95275	12.01187	145
chr9	105500461	105500631	51462	3.9627	5.80311	3.3199300000000003	24
chr9	107292926	107293100	51486	6.35864	10.30895	7.55542	91
chr9	107375072	107375254	51488	5.43393	7.892760000000001	5.26716	119
chr9	107566771	107566929	51494	3.96007	6.3057300000000005	3.77982	144
chr9	107685372	107685552	51504	3.9627	5.80311	3.3199300000000003	33
chr9	107707658	107707816	51506	4.75777	7.09823	4.51853	96
chr9	107992284	107992534	51521	4.65715	6.66505	4.1177	131
chr9	108073922	108074122	51523	6.74288	12.0765	9.24931	128
chr9	108078828	108079035	51524	6.8909	11.92053	9.10277	118
chr9	108436555	108436724	51530	6.6839	12.80015	9.94288	50
chr9	108543421	108543653	51534	5.18607	7.78235	5.16946	114
chr9	108612581	108612739	51538	3.6772	5.55754	3.09058	26
chr9	108784197	108784443	51543	6.74288	12.0765	9.24931	121
chr9	109013453	109013886	51556	6.22296	13.21275	10.33327	157
chr9	109336508	109336679	51567	5.69714	8.9077	6.23177	102
chr9	109706803	109707014	51574	7.98262	14.11372	11.20551	97
chr9	109733706	109734035	51576	7.13952	13.15166	10.27532	145
chr9	109806842	109807069	51578	7.9328	15.370629999999998	12.40859	124
chr9	110048530	110048804	51590	8.18975	15.80186	12.83187	70
chr9	110148419	110148709	51593	11.80889	25.0328	21.78317	136
chr9	110869993	110870159	51613	4.93994	6.85819	4.29577	58
chr9	110975348	110975506	51618	5.18473	7.49771	4.89618	103
chr9	110986570	110986843	51621	3.9664	5.33485	2.88225	132
chr9	110995650	110995816	51623	5.5507300000000015	9.00078	6.31281	86
chr9	111016768	111016999	51625	5.45026	8.20275	5.55897	113
chr9	111986807	111987048	51653	4.75968	7.1013	4.51853	146
chr9	112332951	112333203	51667	5.32334	8.30688	5.65952	43
chr9	112771833	112772023	51682	5.61383	10.15934	7.409560000000001	128
chr9	112887466	112887713	51691	3.6772	5.55754	3.09058	135
chr9	113125578	113125778	51697	5.0678	8.20611	5.56142	81
chr9	113155051	113155233	51700	5.32334	8.30688	5.65952	49
chr9	113219285	113219482	51703	6.69995	10.85945	8.08827	97
chr9	113403760	113403934	51714	5.3148800000000005	7.987360000000002	5.35786	65
chr9	113579543	113579867	51721	5.15632	8.03704	5.398	128
chr9	113955389	113955762	51728	7.13952	13.15166	10.27532	137
chr9	114235103	114235267	51734	4.36304	6.19962	3.68121	130
chr9	114697305	114697513	51759	6.2899699999999985	10.19824	7.447710000000002	123
chr9	114754683	114754855	51760	3.9627	5.80311	3.3199300000000003	147
chr9	114806312	114806587	51762	4.36304	6.19962	3.68121	152
chr9	115694147	115694490	51780	7.4099	12.37622	9.52971	140
chr9	117649286	117649507	51787	6.26741	10.16186	7.41184	106
chr9	117744964	117745221	51791	5.15632	8.03704	5.398	142
chr9	120378343	120378540	51797	6.74288	12.0765	9.24931	91
chr9	120935463	120935645	51821	3.30225	4.28263	1.9329	94
chr9	120944584	120944884	51824	5.79894	9.0709	6.37801	103
chr9	121322571	121322729	51840	4.64326	6.39237	3.86447	68
chr9	121552444	121552671	51845	5.9272800000000005	9.61252	6.89565	78
chr9	121885266	121885546	51854	8.32944	16.51219	13.51138	144
chr9	121912827	121913064	51855	6.42192	10.07066	7.327210000000001	98
chr9	122159685	122159917	51859	9.24631	21.73427	18.57318	123
chr9	122290974	122291240	51862	6.45255	10.46037	7.7000600000000015	122
chr9	122327252	122327453	51864	4.59201	6.31222	3.78587	44
chr9	123080641	123080809	51871	4.36129	6.19684	3.68121	34
chr9	123881773	123881964	51890	5.2589	7.8982800000000015	5.27054	151
chr9	124265076	124265235	51906	3.63248	5.02459	2.59822	1
chr9	124735114	124735295	51920	5.9272800000000005	9.61252	6.89565	115
chr9	124758220	124758409	51921	5.37984	8.721160000000001	6.0521400000000005	78
chr9	125189741	125190087	51935	3.96007	6.3057300000000005	3.77982	125
chr9	125200654	125200891	51938	5.08052	7.6142	5.0063900000000015	127
chr9	125961142	125961348	51957	6.5736300000000005	11.01959	8.243260000000001	70
