chr	TargetGene	TargetGeneTSS	geneIsExpressed	geneFailed	nEnhancersConsidered	nDistalEnhancersPredicted
chr5	LNPEP	96271345	True	False	54	15.0
chr5	LOC100130172	137368462	True	False	167	6.0
chr5	LOC100130744	14712802	True	False	42	9.0
chr5	LOC100132356	43067073	True	False	52	1.0
chr5	LOC100133050	99723958	False	False	53	15.0
chr5	LOC100268168	172386371	True	False	98	12.0
chr5	LOC100288254	171712600	True	False	81	11.0
chr5	LOC100289230	98264837	False	False	58	14.0
chr5	LOC100303749	65241401	False	False	53	15.0
chr5	LOC100505658	140937877	True	False	125	11.0
chr5	LOC100505841	121495870	False	False	36	13.0
chr5	LOC100506406	35938902	True	False	69	5.0
chr5	LOC100506548	40829244	True	False	70	4.0
chr5	LOC100506639	43067124	True	False	52	1.0
chr5	LOC100506688	997455	True	False	58	8.0
chr5	LOC100506858	2312315	False	False	65	11.0
chr5	LOC100507387	175546551	True	False	142	11.0
chr5	LOC100652758	151151737	True	False	71	11.0
chr5	LOC100996325	612325	True	False	58	9.0
chr5	LOC100996385	175489058	True	False	141	5.0
chr5	LOC100996419	179286002	False	False	111	9.0
chr5	LOC101926905	140457609	False	False	126	8.0
chr5	LOC101926941	141704857	True	False	126	12.0
chr5	LOC101926960	42175447	False	False	62	3.0
chr5	LOC101927023	111563979	True	False	50	12.0
chr5	LOC101927078	114109110	True	False	51	20.0
chr5	LOC101927100	114937851	False	False	51	17.0
chr5	LOC101927190	115710267	False	False	51	14.0
chr5	LOC101927357	121920295	False	False	39	10.0
chr5	LOC101927421	124372523	True	False	37	18.0
chr5	LOC101927488	125620867	True	False	36	17.0
chr5	LOC101927908	166595406	True	False	38	16.0
chr5	LOC101927969	168133931	False	False	60	14.0
chr5	LOC101928093	172182505	True	False	88	8.0
chr5	LOC101928445	179030742	False	False	111	9.0
chr5	LOC101928505	56946486	True	False	49	8.0
chr5	LOC101928651	60994259	True	False	45	16.0
chr5	LOC101928858	67089040	False	False	49	12.0
chr5	LOC101928924	68781439	True	False	59	16.0
chr5	LOC101929109	75904794	True	False	72	13.0
chr5	LOC101929154	77180479	False	False	74	15.0
chr5	LOC101929380	86415964	False	False	44	16.0
chr5	LOC101929524	16616034	True	False	32	7.0
chr5	LOC101929645	29065350	True	False	31	10.0
chr5	LOC101929710	95297704	True	False	53	16.0
chr5	LOC101929719	139536903	False	False	148	13.0
chr5	LOC102467080	54040086	False	False	53	16.0
chr5	LOC102467081	54319997	True	False	53	7.0
chr5	LOC102467216	112018585	True	False	51	17.0
chr5	LOC102467217	115008349	False	False	50	14.0
chr5	LOC102467226	120658244	True	False	37	16.0
chr5	LOC102503427	71852903	False	False	64	15.0
chr5	LOC102546229	133770738	False	False	120	11.0
chr5	LOC102546294	147763413	True	False	79	17.0
chr5	LOC102546299	163897284	True	False	40	6.0
chr5	LOC102723557	126112178	False	False	36	16.0
chr5	LOC102724404	156887108	False	False	45	14.0
chr5	LOC105374620	2917967	False	False	69	8.0
chr5	LOC105374704	29880666	False	False	34	7.0
chr5	LOC105374727	37249147	True	False	73	2.0
chr5	LOC105377716	170108474	True	False	65	17.0
chr5	LOC105377763	179085106	False	False	111	11.0
chr5	LOC105379030	72446419	True	False	62	14.0
chr5	LOC105379143	118373356	False	False	41	13.0
chr5	LOC105379176	132018321	False	False	100	15.0
chr5	LOC105379183	133304379	False	False	108	16.0
chr5	LOC105379192	136463885	True	False	157	5.0
chr5	LOC105379194	138089613	True	False	159	10.0
chr5	LOC153684	43042235	True	False	52	1.0
chr5	LOC202181	177099278	True	False	138	9.0
chr5	LOC255187	148442879	True	False	69	18.0
chr5	LOC257396	52405671	False	False	49	19.0
chr5	LOC285593	173006636	True	False	115	11.0
chr5	LOC285626	158758525	False	False	51	18.0
chr5	LOC285696	17217531	True	False	33	11.0
chr5	LOC340090	72497788	True	False	63	14.0
chr5	LOC389332	135528851	True	False	152	12.0
chr5	LOC441081	69782327	False	False	66	16.0
chr5	LOC441086	74161717	True	False	67	17.0
chr5	LOC442132	7306827	False	False	32	4.0
chr5	LOC553103	131705608	True	False	103	11.0
chr5	LOC642366	50679166	True	False	30	10.0
chr5	LOC643201	175626298	True	False	142	8.0
chr5	LOC644285	86619445	True	False	44	6.0
chr5	LOC644762	149312540	True	False	67	17.0
chr5	LOC644936	79596297	False	False	65	12.0
chr5	LOC647859	70388897	False	False	65	16.0
chr5	LOC648987	43018913	True	False	52	4.0
chr5	LOC728095	168440231	False	False	59	11.0
chr5	LOC728554	177302261	True	True	128	0.0
chr5	LOC728613	1634120	True	False	62	9.0
chr5	LOC729080	141276260	True	False	126	12.0
chr5	LOC731157	89705816	True	False	35	17.0
chr5	LOX	121414196	False	False	37	13.0
chr5	LPCAT1	1524092	True	False	59	6.0
chr5	LRRC14B	191625	False	False	57	10.0
chr5	LRRC70	61874561	False	False	41	16.0
chr5	LRRTM2	138211057	False	False	159	10.0
chr5	LSINCT5	2712704	False	False	65	9.0
chr5	LSM11	157170702	True	False	45	11.0
chr5	LSP1P3	28926976	False	False	30	9.0
chr5	LTC4S	179220985	True	False	111	10.0
chr5	LUCAT1	90610219	False	False	39	10.0
chr5	LVRN	115298150	False	False	50	14.0
chr5	LYRM7	130506606	True	False	102	15.0
chr5	LYSMD3	89825401	True	False	36	16.0
chr5	MAML1	179159850	True	False	111	11.0
chr5	MAN2A1	109025066	True	False	29	9.0
chr5	MAP1B	71403094	False	False	63	14.0
chr5	MAP3K1	56110899	True	False	46	13.0
chr5	MAPK9	179719071	True	False	110	10.0
chr5	MARCH11	16179897	False	False	32	10.0
chr5	MARCH3	126366500	True	False	44	11.0
chr5	MARCH6	10353750	True	False	43	0.0
chr5	MARVELD2	68710938	False	False	59	10.0
chr5	MAST4	65892175	False	False	48	11.0
chr5	MAST4-AS1	66299982	True	False	46	14.0
chr5	MAT2B	162932533	True	False	36	8.0
chr5	MATR3	138609440	True	False	163	9.0
chr5	MBLAC2	89770585	True	False	35	17.0
chr5	MCC	112630612	False	False	47	19.0
chr5	MCCC2	70883114	True	False	65	15.0
chr5	MCIDAS	54523143	False	False	54	9.0
chr5	MCTP1	94417570	True	False	55	18.0
chr5	MED10	6378639	True	False	42	2.0
chr5	MED7	156569921	True	False	49	15.0
chr5	MEF2C	88119744	True	False	35	16.0
chr5	MEF2C-AS1	88185124	False	False	35	16.0
chr5	MEGF10	126626455	False	False	47	10.0
chr5	MEIKIN	131281391	False	False	105	13.0
chr5	MFAP3	153418518	True	False	73	12.0
chr5	MGAT1	180230902	True	False	107	11.0
chr5	MGAT4B	179233952	True	False	111	11.0
chr5	MGC32805	121814782	False	False	39	10.0
chr5	MIER3	56247957	True	False	47	15.0
chr5	MIR3142HG	159895257	False	False	45	22.0
chr5	MIR4458HG	8457799	False	False	30	7.0
chr5	MOCS2	52405602	True	False	49	19.0
chr5	MRNIP	179285840	True	False	111	9.0
chr5	MROH2B	41071444	False	False	69	4.0
chr5	MRPL22	154320632	True	False	72	11.0
chr5	MRPL36	1799956	True	False	65	4.0
chr5	MRPS27	71616084	True	False	61	11.0
chr5	MRPS30	44809026	True	False	46	1.0
chr5	MRPS36	68513572	True	False	58	16.0
chr5	MSH3	79950466	True	False	61	18.0
chr5	MSX2	174151574	True	False	131	10.0
chr5	MTMR12	32313114	True	False	46	5.0
chr5	MTRNR2L2	79946854	True	False	61	17.0
chr5	MTRR	7869216	True	False	30	2.0
chr5	MTX3	79287088	True	False	67	13.0
chr5	MXD3	176739292	True	False	139	7.0
chr5	MYO10	16936385	True	False	33	6.0
chr5	MYOT	137203544	False	False	167	7.0
chr5	MYOZ3	150040402	False	False	74	15.0
chr5	MZB1	138725605	False	False	163	8.0
chr5	N4BP3	177540555	False	False	127	14.0
chr5	NADK2	36242381	True	False	69	1.0
chr5	NAIP	70320941	True	False	64	16.0
chr5	NBPF22P	85578261	True	False	42	20.0
chr5	NCRUPAR	76008227	False	False	72	13.0
chr5	NDFIP1	141488323	True	False	126	14.0
chr5	NDST1	149887673	True	False	72	16.0
chr5	NDST1-AS1	149865555	True	False	72	17.0
chr5	NDUFA2	140027370	True	False	138	11.0
chr5	NDUFAF2	60240955	True	False	44	13.0
chr5	NDUFS4	52856462	True	False	49	16.0
chr5	NDUFS6	1801495	True	False	65	5.0
chr5	NEURL1B	172068268	False	False	85	10.0
chr5	NEUROG1	134871639	False	False	143	7.0
chr5	NHP2	177580961	True	False	127	17.0
chr5	NIM1K	43192169	False	False	52	2.0
chr5	NIPAL4	156887026	False	False	45	14.0
chr5	NIPBL	36876860	True	False	74	1.0
chr5	NIPBL-AS1	36876796	True	False	74	1.0
chr5	NKD2	1009076	True	False	58	10.0
chr5	NKX2-5	172662315	False	False	115	12.0
chr5	NLN	65018022	True	False	54	15.0
chr5	NME5	137475132	False	False	161	7.0
chr5	NMUR2	151784840	False	False	68	5.0
chr5	NNT	43603228	True	False	50	1.0
chr5	NNT-AS1	43603332	True	False	50	1.0
chr5	NOP16	175815928	True	False	145	8.0
chr5	NPM1	170814707	True	False	69	16.0
chr5	NPR3	32711437	False	False	51	4.0
chr5	NPY6R	137136881	False	False	167	5.0
chr5	NR2F1	92919042	False	False	58	15.0
chr5	NR2F1-AS1	92917026	False	False	58	15.0
chr5	NR3C1	142783254	True	False	124	6.0
chr5	NREP	111092945	True	False	48	9.0
chr5	NREP-AS1	111248204	False	False	48	12.0
chr5	NRG2	139422884	False	False	153	13.0
chr5	NSA2	74062815	True	False	69	15.0
chr5	NSD1	176560832	True	False	143	7.0
chr5	NSUN2	6633473	True	False	38	2.0
chr5	NUDCD2	162887160	True	False	36	11.0
chr5	NUDT12	102898502	False	False	27	10.0
chr5	NUP155	37371228	True	False	70	2.0
chr5	OCLN	68788118	True	False	59	15.0
chr5	OR2V1	180552304	False	False	106	11.0
chr5	OR2V2	180581942	False	False	106	11.0
chr5	OR2Y1	180167058	False	False	107	12.0
chr5	OSMR	38845959	False	False	80	5.0
chr5	OSMR-AS1	38845931	True	False	80	5.0
chr5	OTP	76934522	False	False	72	15.0
chr5	OTULIN	14664753	True	False	42	2.0
chr5	OXCT1	41870791	True	False	64	1.0
chr5	OXCT1-AS1	41870131	True	False	64	1.0
chr5	P4HA2	131563556	False	False	104	12.0
chr5	P4HA2-AS1	131520568	True	False	104	14.0
chr5	PAIP1	43557195	True	False	50	1.0
chr5	PAIP2	138677520	True	False	163	7.0
chr5	PAM	102201526	True	False	25	12.0
chr5	PANK3	168006614	True	False	59	13.0
chr5	PAPD4	78908242	True	False	67	6.0
chr5	PAPD7	6714717	True	False	38	1.0
chr5	PARP8	49962771	True	False	26	15.0
chr5	PART1	59783758	False	False	44	15.0
chr5	PCBD2	134240809	True	False	123	8.0
chr5	PCDH1	141257975	False	False	126	10.0
chr5	PCDH12	141338627	False	False	125	10.0
chr5	PCDHA1	140165720	False	False	135	9.0
chr5	PCDHA10	140235467	False	False	135	11.0
chr5	PCDHA11	140247097	False	False	135	10.0
chr5	PCDHA12	140254886	False	False	135	9.0
chr5	PCDHA13	140261853	False	False	135	9.0
chr5	PCDHA2	140174443	False	False	135	9.0
chr5	PCDHA3	140180782	False	False	135	7.0
chr5	PCDHA4	140186658	False	False	135	10.0
chr5	PCDHA5	140201360	False	False	135	10.0
chr5	PCDHA6	140207506	False	False	135	10.0
chr5	PCDHA7	140213968	False	False	135	9.0
chr5	PCDHA8	140220906	False	False	135	9.0
chr5	PCDHA9	140227356	False	False	135	10.0
chr5	PCDHAC1	140306301	False	False	135	7.0
chr5	PCDHAC2	140345746	False	False	134	6.0
chr5	PCDHB1	140430960	False	False	130	10.0
chr5	PCDHB10	140571951	False	False	124	7.0
chr5	PCDHB11	140579347	False	False	124	10.0
chr5	PCDHB12	140588290	False	False	124	9.0
chr5	PCDHB13	140593490	False	False	124	9.0
chr5	PCDHB14	140601897	False	False	123	8.0
chr5	PCDHB15	140624916	False	False	123	9.0
chr5	PCDHB16	140561264	False	False	124	6.0
chr5	PCDHB17P	140535579	True	False	125	7.0
chr5	PCDHB18P	140613904	True	False	123	9.0
chr5	PCDHB19P	140619688	True	False	123	9.0
chr5	PCDHB2	140474190	False	False	126	8.0
chr5	PCDHB3	140479825	False	False	126	8.0
chr5	PCDHB4	140501331	False	False	125	8.0
chr5	PCDHB5	140514787	False	False	125	9.0
chr5	PCDHB6	140529602	False	False	125	7.0
chr5	PCDHB7	140552201	False	False	124	6.0
chr5	PCDHB8	140557370	False	False	124	6.0
chr5	PCDHB9	140566700	False	False	124	7.0
chr5	PCDHGA1	140710251	False	False	124	7.0
chr5	PCDHGA10	140792742	False	False	124	10.0
chr5	PCDHGA11	140800536	False	False	124	11.0
chr5	PCDHGA12	140810157	False	False	124	10.0
chr5	PCDHGA2	140718326	False	False	124	8.0
chr5	PCDHGA3	140723600	False	False	124	9.0
chr5	PCDHGA4	140734591	False	False	124	9.0
chr5	PCDHGA5	140743897	False	False	124	8.0
chr5	PCDHGA6	140753650	False	False	124	8.0
chr5	PCDHGA7	140762305	False	False	124	8.0
chr5	PCDHGA8	140771482	False	False	124	9.0
chr5	PCDHGA9	140782519	False	False	124	9.0
chr5	PCDHGB1	140729827	False	False	124	8.0
chr5	PCDHGB2	140739702	False	False	124	8.0
chr5	PCDHGB3	140749830	False	False	124	8.0
chr5	PCDHGB4	140767451	False	False	124	8.0
chr5	PCDHGB5	140777694	False	False	124	8.0
chr5	PCDHGB6	140787769	False	False	124	11.0
chr5	PCDHGB7	140797259	False	False	124	9.0
chr5	PCDHGB8P	140805852	False	False	124	9.0
chr5	PCDHGC3	140855568	True	False	125	10.0
chr5	PCDHGC4	140864740	False	False	125	8.0
chr5	PCDHGC5	140868807	False	False	125	12.0
chr5	PCSK1	95768985	False	False	54	17.0
chr5	PCYOX1L	148737569	True	False	66	15.0
chr5	PDCD6	271735	True	False	57	2.0
chr5	PDE4D	58335339	False	False	49	9.0
chr5	PDE6A	149324356	False	False	67	16.0
chr5	PDE8B	76506705	False	False	71	16.0
chr5	PDGFRB	149535422	False	False	69	10.0
chr5	PDLIM4	131593350	False	False	104	11.0
chr5	PDLIM7	176924606	True	False	139	7.0
chr5	PDZD2	31639516	False	False	41	3.0
chr5	PELO	52083773	True	False	46	18.0
chr5	PFDN1	139682689	True	False	145	10.0
chr5	PFN3	176827637	False	False	139	6.0
chr5	PGGT1B	114598569	True	False	53	17.0
chr5	PHAX	125936606	True	False	36	14.0
chr5	PHYKPL	177659823	True	False	127	11.0
chr5	PIK3R1	67586466	True	False	52	18.0
chr5	PITX1	134369964	True	False	126	7.0
chr5	PJA2	108745675	True	False	29	5.0
chr5	PKD2L2	137225124	False	False	167	6.0
chr5	PLAC8L1	145483946	False	False	97	10.0
chr5	PLCXD3	41510730	False	False	66	4.0
chr5	PLEKHG4B	140372	False	False	57	9.0
chr5	PLK2	57755966	True	False	52	9.0
chr5	PLPP1	54830906	True	False	54	18.0
chr5	PMCHL1	22142460	False	False	16	13.0
chr5	PMCHL2	70671611	False	False	65	13.0
chr5	POC5	75008280	True	False	65	12.0
chr5	POLK	74807574	True	False	65	11.0
chr5	POLR3G	89770680	True	False	35	17.0
chr5	POU4F3	145718586	False	False	88	9.0
chr5	POU5F2	93077309	False	False	58	14.0
chr5	PP7080	473080	True	False	58	6.0
chr5	PPARGC1B	149109814	True	False	68	17.0
chr5	PPIC	122372425	False	False	42	11.0
chr5	PPIP5K2	102455951	True	False	26	11.0
chr5	PPP1R2P3	156277548	False	False	51	12.0
chr5	PPP2CA	133561950	True	False	116	13.0
chr5	PPP2R2B	146258348	False	False	101	5.0
chr5	PPP2R2B-IT1	146299069	False	False	101	6.0
chr5	PPWD1	64859065	True	False	54	16.0
chr5	PRDM6	122424840	False	False	42	11.0
chr5	PRDM9	23507717	False	False	15	12.0
chr5	PRELID1	176730762	True	False	139	7.0
chr5	PRELID2	145214932	True	False	96	9.0
chr5	PRKAA1	40798297	True	False	70	3.0
chr5	PRLR	35118224	False	False	55	5.0
chr5	PROB1	138730885	True	False	163	8.0
chr5	PROP1	177423243	False	False	127	6.0
chr5	PRR16	119799972	False	False	47	15.0
chr5	PRR7	176873795	True	False	139	6.0
chr5	PRR7-AS1	176874945	True	False	139	6.0
chr5	PRRC1	126853300	True	False	51	12.0
chr5	PSD2	139175405	False	False	159	11.0
chr5	PSD2-AS1	139125808	True	False	157	12.0
chr5	PTCD2	71616193	True	False	61	11.0
chr5	PTGER4	40680031	True	False	72	4.0
chr5	PTTG1	159848916	True	False	46	23.0
chr5	PURA	139493707	True	False	150	13.0
chr5	PWWP2A	159546452	True	False	48	22.0
chr5	RAB24	176730745	True	False	139	7.0
chr5	RAB3C	57878870	False	False	51	11.0
chr5	RAB9BP1	104435174	True	False	24	12.0
chr5	RACK1	180670906	True	False	104	13.0
chr5	RAD1	34915780	True	False	56	0.0
chr5	RAD17	68666531	True	False	59	14.0
chr5	RAD50	131892615	True	False	100	14.0
chr5	RAI14	34656432	False	False	56	2.0
chr5	RANBP17	170288885	False	False	63	10.0
chr5	RANBP3L	36302004	False	False	70	3.0
chr5	RAPGEF6	130970929	True	False	103	11.0
chr5	RARS	167913462	False	False	57	17.0
chr5	RASA1	86564069	True	False	44	17.0
chr5	RASGEF1C	179636130	False	False	110	9.0
chr5	RASGRF2	80256507	False	False	60	3.0
chr5	RASGRF2-AS1	80256726	True	False	60	3.0
chr5	RBM22	150080669	True	False	74	9.0
chr5	RBM27	145583162	True	False	95	11.0
chr5	REEP2	137774689	False	False	159	4.0
chr5	REEP5	112258031	True	False	51	16.0
chr5	RELL2	141016516	True	False	127	10.0
chr5	RFESD	94982582	False	False	54	15.0
chr5	RGMB	98104998	False	False	55	10.0
chr5	RGMB-AS1	98108788	True	False	55	9.0
chr5	RGS14	176784843	True	False	139	5.0
chr5	RGS7BP	63871476	False	False	48	17.0
chr5	RHOBTB3	95066849	True	False	53	15.0
chr5	RICTOR	39074510	True	False	79	1.0
chr5	RIOK2	96519005	True	False	50	14.0
chr5	RMND5B	177557961	True	False	127	13.0
chr5	RNF130	179499118	True	False	110	9.0
chr5	RNF138P1	54830370	True	False	54	18.0
chr5	RNF14	141348450	True	False	125	12.0
chr5	RNF145	158634834	True	False	51	19.0
chr5	RNF180	63461669	False	False	49	17.0
chr5	RNF44	175964421	True	False	147	7.0
chr5	RNU5D-1	80501462	True	False	59	12.0
chr5	RNU5E-1	80501461	True	False	59	12.0
chr5	ROPN1L	10441973	True	False	42	5.0
chr5	ROPN1L-AS1	10441963	True	False	42	5.0
chr5	RPL26L1	172386426	True	False	98	12.0
chr5	RPL37	40835387	True	False	70	2.0
chr5	RPS14	149829319	True	False	71	15.0
chr5	RPS23	81574235	True	False	55	14.0
chr5	RUFY1	178986692	True	False	111	13.0
chr5	RXFP3	33936490	False	False	54	1.0
chr5	S100Z	76145825	False	False	72	12.0
chr5	SAP30L	153825516	True	False	70	16.0
chr5	SAP30L-AS1	153825382	True	False	70	16.0
chr5	SAR1B	133968533	True	False	120	5.0
chr5	SCAMP1	77656326	True	False	69	9.0
chr5	SCAMP1-AS1	77656365	False	False	69	9.0
chr5	SCGB3A1	180018487	False	False	107	11.0
chr5	SCGB3A2	147258273	False	False	86	11.0
chr5	SDHA	218337	True	True	57	0.0
chr5	SDHAP3	1594646	False	False	59	10.0
chr5	SEC24A	133984474	True	False	121	6.0
chr5	SELENOP	42812178	False	False	53	2.0
chr5	SEMA5A	9546233	False	False	36	5.0
chr5	SEMA5A-AS1	9511444	False	False	36	5.0
chr5	SEMA6A	115910622	False	False	50	12.0
chr5	SEMA6A-AS1	115783193	False	False	50	12.0
chr5	SEPT8	132113067	True	False	99	11.0
chr5	SERF1A	70196489	True	False	63	16.0
chr5	SERF1B	70196495	True	False	63	16.0
chr5	SERINC5	79551901	False	False	66	13.0
chr5	SETD9	56205086	True	False	47	13.0
chr5	SFXN1	174905500	True	False	143	7.0
chr5	SGCD	155753766	False	False	64	8.0
chr5	SGTB	65017941	True	False	54	15.0
chr5	SH3PXD2B	171881527	False	False	81	12.0
chr5	SH3RF2	145316125	False	False	94	10.0
chr5	SH3TC2	148442737	False	False	69	18.0
chr5	SHROOM1	132162002	False	False	99	15.0
chr5	SIL1	138534065	True	False	160	6.0
chr5	SIMC1	175665361	True	False	142	5.0
chr5	SKIV2L2	54603575	True	False	54	11.0
chr5	SKP1	133512724	True	False	115	15.0
chr5	SKP2	36152144	True	False	69	1.0
chr5	SLC12A2	127419482	True	False	58	14.0
chr5	SLC12A7	1112172	True	False	58	12.0
chr5	SLC1A3	36606456	True	False	71	4.0
chr5	SLC22A4	131630144	True	False	103	4.0
chr5	SLC22A5	131705400	True	False	103	11.0
chr5	SLC23A1	138719039	False	False	163	9.0
chr5	SLC25A2	140683630	False	False	123	8.0
chr5	SLC25A46	110074672	True	False	34	12.0
chr5	SLC25A48	135170364	False	False	145	8.0
chr5	SLC26A2	149340299	True	False	67	11.0
chr5	SLC27A6	128300819	False	False	74	11.0
chr5	SLC30A5	68389775	True	False	57	15.0
chr5	SLC34A1	176811431	False	False	139	7.0
chr5	SLC35A4	139944149	True	False	138	10.0
chr5	SLC36A1	150827156	True	False	74	14.0
chr5	SLC36A2	150727151	False	False	74	11.0
chr5	SLC36A3	150683334	False	False	75	14.0
chr5	SLC38A9	54988881	True	False	54	17.0
chr5	SLC45A2	33984780	False	False	54	1.0
chr5	SLC4A9	139739786	False	False	144	13.0
chr5	SLC6A18	1225469	False	False	58	11.0
chr5	SLC6A19	1201709	False	False	58	13.0
chr5	SLC6A3	1445543	False	False	59	10.0
chr5	SLC6A7	149569423	False	False	69	10.0
chr5	SLC9A3	524549	True	False	58	10.0
chr5	SLC9A3-AS1	473350	True	False	58	6.0
chr5	SLCO4C1	101632253	False	False	32	15.0
chr5	SLCO6A1	101834720	False	False	28	14.0
chr5	SLF1	93954390	True	False	54	19.0
chr5	SLIT3	168728133	False	False	59	12.0
chr5	SLU7	159846168	True	False	46	23.0
chr5	SMA4	69521622	True	False	62	15.0
chr5	SMA5	69881549	False	False	66	16.0
chr5	SMAD5	135468533	True	False	152	12.0
chr5	SMAD5-AS1	135470579	True	False	152	13.0
chr5	SMIM15	60458302	True	False	43	16.0
chr5	SMIM15-AS1	60458142	True	False	43	16.0
chr5	SMIM23	171212875	False	False	69	16.0
chr5	SMIM3	150157507	True	False	74	15.0
chr5	SMN1	70220767	True	False	63	16.0
chr5	SMN2	69345349	True	False	62	15.0
chr5	SNCAIP	121647763	False	False	37	11.0
chr5	SNCB	176057562	False	False	147	6.0
chr5	SNHG18	9546311	False	False	36	5.0
chr5	SNHG4	138609440	False	False	163	9.0
chr5	SNX18	53813592	True	False	52	13.0
chr5	SNX2	122110690	True	False	40	11.0
chr5	SNX24	122181159	True	False	40	12.0
chr5	SOWAHA	132149015	False	False	99	14.0
chr5	SOX30	157079428	False	False	45	11.0
chr5	SPARC	151066615	True	False	71	12.0
chr5	SPATA24	138739776	True	False	163	7.0
chr5	SPATA9	95018714	False	False	54	15.0
chr5	SPDL1	169010637	True	False	61	14.0
chr5	SPEF2	35617988	True	False	63	2.0
chr5	SPINK1	147218794	False	False	86	14.0
chr5	SPINK13	147648422	False	False	82	17.0
chr5	SPINK14	147548108	False	False	82	14.0
chr5	SPINK5	147443534	False	False	82	8.0
chr5	SPINK6	147582356	False	False	82	14.0
chr5	SPINK7	147691989	False	False	82	15.0
chr5	SPINK9	147715121	False	False	81	16.0
chr5	SPOCK1	136835018	True	False	159	5.0
chr5	SPRY4	141704620	False	False	126	12.0
chr5	SPRY4-IT1	141697887	True	False	126	10.0
chr5	SPZ1	79615789	False	False	64	6.0
chr5	SQSTM1	179247841	True	False	111	12.0
chr5	SRA1	139937678	True	False	138	12.0
chr5	SRD5A1	6633434	True	False	38	2.0
chr5	SREK1	65440045	True	False	50	13.0
chr5	SREK1IP1	64064496	True	False	47	16.0
chr5	SRFBP1	121297655	True	False	36	14.0
chr5	SRP19	112196884	True	False	51	17.0
chr5	SSBP2	81047072	True	False	56	15.0
chr5	ST8SIA4	100238989	True	False	50	14.0
chr5	STARD4	110848295	True	False	46	13.0
chr5	STARD4-AS1	110847923	False	False	46	13.0
chr5	STC2	172756506	True	False	115	8.0
chr5	STK10	171615346	True	False	77	13.0
chr5	STK32A	146614578	False	False	98	9.0
chr5	SUB1	32585604	True	False	50	6.0
chr5	SV2C	75379238	False	False	68	8.0
chr5	SYNPO	150020206	False	False	73	13.0
chr5	TAF7	140700351	True	False	124	7.0
chr5	TAF9	68665409	True	False	59	14.0
chr5	TARS	33440881	True	False	52	1.0
chr5	TAS2R1	9630463	False	False	38	6.0
chr5	TBC1D9B	179334856	True	False	110	10.0
chr5	TBCA	77072185	True	False	73	14.0
chr5	TCERG1	145826872	True	False	94	6.0
chr5	TCF7	133451253	False	False	112	16.0
chr5	TCOF1	149737201	True	False	70	9.0
