REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp136-MV411-H3K27ac-r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam
1_MV411_3_136_R1_peak_5545_lociStitched	chr15	63893401	63893637	1	237	152.5268	26.6444
1_MV411_3_136_R1_peak_14108_lociStitched	chr5	84717888	84718124	1	237	90.9308	18.9744
1_MV411_3_136_R1_peak_8160_lociStitched	chr18	72938623	72938859	1	237	95.5092	21.0276
1_MV411_3_136_R1_peak_10827_lociStitched	chr20	2314751	2314986	1	236	102.507	14.5935
1_MV411_3_136_R1_peak_1349_lociStitched	chr1	192517192	192517427	1	236	104.481	6.8385
1_MV411_3_136_R1_peak_16933_lociStitched	chr8	61396520	61396755	1	236	96.6085	44.65
1_MV411_3_136_R1_peak_2837_lociStitched	chr11	35313774	35314009	1	236	76.3515	14.053
1_MV411_3_136_R1_peak_8866_lociStitched	chr19	21963162	21963397	1	236	88.125	13.724
1_MV411_3_136_R1_peak_12806_lociStitched	chr3	144586274	144586509	1	236	91.509	11.938
1_MV411_3_136_R1_peak_18190_lociStitched	chr9	128073007	128073242	1	236	112.2125	42.6055
1_MV411_3_136_R1_peak_2117_lociStitched	chr10	71597413	71597648	1	236	135.8065	34.7565
1_MV411_3_136_R1_peak_16747_lociStitched	chr8	32673366	32673600	1	235	80.3556	34.3044
1_MV411_3_136_R1_peak_8190_lociStitched	chr18	74914082	74914316	1	235	72.8442	10.7874
1_MV411_3_136_R1_peak_17954_lociStitched	chr9	95164732	95164966	1	235	68.6088	24.5466
1_MV411_3_136_R1_peak_17302_lociStitched	chr8	109009718	109009952	1	235	97.4142	35.8956
1_MV411_3_136_R1_peak_17341_lociStitched	chr8	112122893	112123127	1	235	82.5552	24.2424
1_MV411_3_136_R1_peak_17019_lociStitched	chr8	75934191	75934425	1	235	89.154	38.025
1_MV411_3_136_R1_peak_11364_lociStitched	chr21	9891444	9891678	1	235	76.7286	18.603
1_MV411_3_136_R1_peak_4610_lociStitched	chr13	50917070	50917304	1	235	92.079	18.4626
1_MV411_3_136_R1_peak_8155_lociStitched	chr18	72757218	72757452	1	235	62.5248	18.8838
1_MV411_3_136_R1_peak_2060_lociStitched	chr10	64548891	64549125	1	235	82.1808	18.6264
1_MV411_3_136_R1_peak_15371_lociStitched	chr6	108491594	108491828	1	235	79.5366	7.839
1_MV411_3_136_R1_peak_10357_lociStitched	chr2	164378193	164378427	1	235	75.5586	3.5334
1_MV411_3_136_R1_peak_18576_lociStitched	chrX	48937425	48937659	1	235	122.2884	18.603
1_MV411_3_136_R1_peak_15328_lociStitched	chr6	94075390	94075624	1	235	78.624	20.592
1_MV411_3_136_R1_peak_3306_lociStitched	chr11	79150688	79150922	1	235	99.3564	27.3078
1_MV411_3_136_R1_peak_15349_lociStitched	chr6	103857941	103858175	1	235	75.1608	14.2506
1_MV411_3_136_R1_peak_13777_lociStitched	chr4	185631821	185632054	1	234	98.1862	16.8925
1_MV411_3_136_R1_peak_17283_lociStitched	chr8	104876139	104876372	1	234	87.3983	28.193
1_MV411_3_136_R1_peak_11188_lociStitched	chr20	47975067	47975300	1	234	87.0022	29.3813
1_MV411_3_136_R1_peak_10475_lociStitched	chr2	195218266	195218499	1	234	71.2048	12.349
1_MV411_3_136_R1_peak_8106_lociStitched	chr18	69340208	69340441	1	234	96.9513	33.9248
1_MV411_3_136_R1_peak_17743_lociStitched	chr9	22896875	22897108	1	234	82.5752	9.5996
1_MV411_3_136_R1_peak_9858_lociStitched	chr2	63283546	63283779	1	234	69.6437	16.9158
1_MV411_3_136_R1_peak_8366_lociStitched	chr19	2695595	2695828	1	234	140.2194	36.6975
1_MV411_3_136_R1_peak_7955_lociStitched	chr18	60138173	60138406	1	234	92.5942	11.0442
1_MV411_3_136_R1_peak_3679_lociStitched	chr12	11855404	11855637	1	234	128.9655	43.6176
1_MV411_3_136_R1_peak_17038_lociStitched	chr8	77458827	77459060	1	234	96.5785	8.0152
1_MV411_3_136_R1_peak_7875_lociStitched	chr18	38941126	38941359	1	234	103.4054	16.9391
1_MV411_3_136_R1_peak_17155_lociStitched	chr8	89093211	89093444	1	234	87.9109	1.7941
1_MV411_3_136_R1_peak_7790_lociStitched	chr18	10305397	10305630	1	234	85.7673	10.3219
1_MV411_3_136_R1_peak_16548_lociStitched	chr8	1868110	1868342	1	233	128.7136	51.9216
1_MV411_3_136_R1_peak_16641_lociStitched	chr8	16156691	16156923	1	233	84.332	15.4048
1_MV411_3_136_R1_peak_17088_lociStitched	chr8	82398262	82398494	1	233	79.9704	16.2864
1_MV411_3_136_R1_peak_8456_lociStitched	chr19	5953551	5953783	1	233	136.532	7.4936
1_MV411_3_136_R1_peak_17491_lociStitched	chr8	129635779	129636011	1	233	159.964	57.4432
1_MV411_3_136_R1_peak_5060_lociStitched	chr14	87468442	87468674	1	233	83.4968	11.9248
1_MV411_3_136_R1_peak_13409_lociStitched	chr4	82866318	82866550	1	233	112.6128	24.0816
1_MV411_3_136_R1_peak_14718_lociStitched	chr6	7058122	7058354	1	233	79.6688	12.5976
1_MV411_3_136_R1_peak_6844_lociStitched	chr17	12091277	12091508	1	232	74.844	16.5627
1_MV411_3_136_R1_peak_6551_lociStitched	chr16	84641114	84641345	1	232	89.628	1.9404
1_MV411_3_136_R1_peak_2912_lociStitched	chr11	55757799	55758030	1	232	71.9334	7.392
1_MV411_3_136_R1_peak_16574_lociStitched	chr8	5983530	5983761	1	232	108.5238	14.6223
1_MV411_3_136_R1_peak_17882_lociStitched	chr9	78119453	78119684	1	232	93.786	20.1432
1_MV411_3_136_R1_peak_1721_lociStitched	chr1	243471484	243471715	1	232	116.0082	26.0106
1_MV411_3_136_R1_peak_16154_lociStitched	chr7	83007043	83007274	1	232	77.9163	0.0
1_MV411_3_136_R1_peak_14179_lociStitched	chr5	106616617	106616848	1	232	86.8098	13.0977
1_MV411_3_136_R1_peak_2862_lociStitched	chr11	46127481	46127712	1	232	94.2942	20.9748
1_MV411_3_136_R1_peak_17355_lociStitched	chr8	112909552	112909783	1	232	80.3187	22.4532
1_MV411_3_136_R1_peak_5629_lociStitched	chr15	70328020	70328251	1	232	102.4485	19.4733
1_MV411_3_136_R1_peak_17566_lociStitched	chr8	141206271	141206502	1	232	145.0449	34.3035
1_MV411_3_136_R1_peak_1175_lociStitched	chr1	160375778	160376009	1	232	129.9375	38.9004
1_MV411_3_136_R1_peak_8447_lociStitched	chr19	5205715	5205946	1	232	150.1731	44.6754
1_MV411_3_136_R1_peak_9508_lociStitched	chr2	8515531	8515762	1	232	122.2452	34.4652
1_MV411_3_136_R1_peak_17354_lociStitched	chr8	112832649	112832880	1	232	100.0923	43.5435
1_MV411_3_136_R1_peak_1576_lociStitched	chr1	226964443	226964674	1	232	111.4575	11.8734
1_MV411_3_136_R1_peak_17372_lociStitched	chr8	114096653	114096884	1	232	82.4439	20.6514
1_MV411_3_136_R1_peak_15090_lociStitched	chr6	36290978	36291208	1	231	75.348	33.925
1_MV411_3_136_R1_peak_8607_lociStitched	chr19	11093159	11093389	1	231	156.446	49.427
1_MV411_3_136_R1_peak_13267_lociStitched	chr4	38160735	38160965	1	231	146.924	29.118
1_MV411_3_136_R1_peak_8552_lociStitched	chr19	8639971	8640201	1	231	174.685	51.037
1_MV411_3_136_R1_peak_13714_lociStitched	chr4	174036601	174036831	1	231	88.366	9.959
1_MV411_3_136_R1_peak_2231_lociStitched	chr10	85470833	85471063	1	231	75.44	5.681
1_MV411_3_136_R1_peak_8058_lociStitched	chr18	66658019	66658249	1	231	92.345	34.753
1_MV411_3_136_R1_peak_18220_lociStitched	chr9	129261327	129261557	1	231	114.839	13.984
1_MV411_3_136_R1_peak_12577_lociStitched	chr3	95005469	95005699	1	231	101.591	5.152
1_MV411_3_136_R1_peak_7964_lociStitched	chr18	60861767	60861997	1	231	88.619	11.017
1_MV411_3_136_R1_peak_13223_lociStitched	chr4	23395517	23395747	1	231	84.617	6.44
1_MV411_3_136_R1_peak_17579_lociStitched	chr8	142340612	142340842	1	231	111.711	17.756
1_MV411_3_136_R1_peak_17348_lociStitched	chr8	112522676	112522906	1	231	85.077	16.215
1_MV411_3_136_R1_peak_10261_lociStitched	chr2	141146977	141147207	1	231	78.338	18.216
1_MV411_3_136_R1_peak_4711_lociStitched	chr14	21873549	21873778	1	230	86.5162	21.5489
1_MV411_3_136_R1_peak_1307_lociStitched	chr1	182029415	182029644	1	230	134.3314	23.9076
1_MV411_3_136_R1_peak_16980_lociStitched	chr8	71317480	71317709	1	230	82.211	25.5793
1_MV411_3_136_R1_peak_5772_lociStitched	chr15	85545550	85545779	1	230	106.3018	2.0381
1_MV411_3_136_R1_peak_16623_lociStitched	chr8	13833306	13833535	1	230	124.0951	25.3961
1_MV411_3_136_R1_peak_11754_lociStitched	chr22	32218851	32219080	1	230	108.775	22.4191
1_MV411_3_136_R1_peak_12601_lociStitched	chr3	102230440	102230669	1	230	113.7443	19.4192
1_MV411_3_136_R1_peak_6148_lociStitched	chr16	25048988	25049217	1	230	91.8519	13.1217
1_MV411_3_136_R1_peak_13813_lociStitched	chr5	948813	949042	1	230	121.2326	32.9073
1_MV411_3_136_R1_peak_8174_lociStitched	chr18	73497267	73497496	1	230	73.3945	0.0
1_MV411_3_136_R1_peak_10212_lociStitched	chr2	128322086	128322314	1	229	114.7068	15.0708
1_MV411_3_136_R1_peak_1601_lociStitched	chr1	229249926	229250154	1	229	82.65	21.66
1_MV411_3_136_R1_peak_17063_lociStitched	chr8	79271132	79271360	1	229	102.3036	18.9696
1_MV411_3_136_R1_peak_202_lociStitched	chr1	17569508	17569736	1	229	125.9016	50.5248
1_MV411_3_136_R1_peak_13942_lociStitched	chr5	44931206	44931434	1	229	86.4576	1.2084
1_MV411_3_136_R1_peak_17565_lociStitched	chr8	141140060	141140288	1	229	126.1752	29.412
1_MV411_3_136_R1_peak_4655_lociStitched	chr13	109389436	109389664	1	229	91.2456	0.0
1_MV411_3_136_R1_peak_13396_lociStitched	chr4	78638996	78639224	1	229	90.1968	19.8816
1_MV411_3_136_R1_peak_213_lociStitched	chr1	19477212	19477440	1	229	116.8728	29.2068
1_MV411_3_136_R1_peak_13565_lociStitched	chr4	124122236	124122464	1	229	93.7308	8.7096
1_MV411_3_136_R1_peak_3550_lociStitched	chr12	1669218	1669446	1	229	113.772	27.6336
1_MV411_3_136_R1_peak_7071_lociStitched	chr17	38256616	38256843	1	228	70.7559	0.0
1_MV411_3_136_R1_peak_7918_lociStitched	chr18	51904537	51904764	1	228	84.4894	25.6737
1_MV411_3_136_R1_peak_10057_lociStitched	chr2	96486224	96486451	1	228	152.4759	46.3307
1_MV411_3_136_R1_peak_16640_lociStitched	chr8	16061923	16062150	1	228	82.3329	0.7491
1_MV411_3_136_R1_peak_4373_lociStitched	chr12	122538138	122538365	1	228	72.9351	23.6761
1_MV411_3_136_R1_peak_7315_lociStitched	chr17	57004919	57005146	1	228	105.1691	20.4754
1_MV411_3_136_R1_peak_713_lociStitched	chr1	72734693	72734920	1	228	66.9196	6.5149
1_MV411_3_136_R1_peak_5689_lociStitched	chr15	75061646	75061873	1	228	87.2815	16.3667
1_MV411_3_136_R1_peak_17201_lociStitched	chr8	95640761	95640988	1	228	89.438	27.694
1_MV411_3_136_R1_peak_11378_lociStitched	chr21	19455887	19456114	1	228	77.0892	31.7573
1_MV411_3_136_R1_peak_9501_lociStitched	chr2	6383920	6384147	1	228	63.9459	7.0597
1_MV411_3_136_R1_peak_13586_lociStitched	chr4	131280829	131281056	1	228	90.119	23.1086
1_MV411_3_136_R1_peak_16604_lociStitched	chr8	10812735	10812962	1	228	117.4044	23.0632
1_MV411_3_136_R1_peak_15278_lociStitched	chr6	77165265	77165492	1	228	88.9386	11.0549
1_MV411_3_136_R1_peak_18025_lociStitched	chr9	110065324	110065551	1	228	111.9564	26.332
1_MV411_3_136_R1_peak_13449_lociStitched	chr4	89469767	89469994	1	228	99.3579	30.0775
1_MV411_3_136_R1_peak_16874_lociStitched	chr8	52460639	52460866	1	228	107.3256	31.2806
1_MV411_3_136_R1_peak_10565_lociStitched	chr2	212008142	212008369	1	228	80.7666	0.0
1_MV411_3_136_R1_peak_14943_lociStitched	chr6	28917764	28917990	1	227	70.0148	14.5318
1_MV411_3_136_R1_peak_5173_lociStitched	chr14	100761859	100762085	1	227	99.0784	3.7742
1_MV411_3_136_R1_peak_11183_lociStitched	chr20	47415653	47415879	1	227	106.7398	17.967
1_MV411_3_136_R1_peak_16150_lociStitched	chr7	82084330	82084556	1	227	90.1288	8.023
1_MV411_3_136_R1_peak_12568_lociStitched	chr3	90587727	90587953	1	227	111.1468	32.1824
1_MV411_3_136_R1_peak_18036_lociStitched	chr9	110939393	110939619	1	227	86.1738	18.2834
1_MV411_3_136_R1_peak_11077_lociStitched	chr20	35767916	35768142	1	227	118.1076	23.0972
1_MV411_3_136_R1_peak_2438_lociStitched	chr10	111534218	111534444	1	227	76.5688	12.0232
1_MV411_3_136_R1_peak_14632_lociStitched	chr5	178562191	178562417	1	227	87.6428	9.6954
1_MV411_3_136_R1_peak_3979_lociStitched	chr12	57452622	57452848	1	227	191.648	56.726
1_MV411_3_136_R1_peak_8864_lociStitched	chr19	21655560	21655786	1	227	69.043	13.4696
1_MV411_3_136_R1_peak_8544_lociStitched	chr19	8517863	8518089	1	227	111.2372	47.0758
1_MV411_3_136_R1_peak_7726_lociStitched	chr18	703351	703577	1	227	76.0942	15.7522
1_MV411_3_136_R1_peak_3426_lociStitched	chr11	116348848	116349073	1	226	102.6225	27.045
1_MV411_3_136_R1_peak_17176_lociStitched	chr8	91265481	91265706	1	226	97.335	12.375
1_MV411_3_136_R1_peak_15526_lociStitched	chr6	147480081	147480306	1	226	87.345	35.4375
1_MV411_3_136_R1_peak_16345_lociStitched	chr7	119627417	119627642	1	226	80.0775	0.0
1_MV411_3_136_R1_peak_1509_lociStitched	chr1	215246366	215246591	1	226	73.2825	12.6
1_MV411_3_136_R1_peak_11312_lociStitched	chr20	62793919	62794144	1	226	121.86	22.005
1_MV411_3_136_R1_peak_9714_lociStitched	chr2	40987762	40987987	1	226	70.8975	15.8175
1_MV411_3_136_R1_peak_14339_lociStitched	chr5	139488594	139488819	1	226	130.95	23.8725
1_MV411_3_136_R1_peak_13640_lociStitched	chr4	148270878	148271103	1	226	82.8675	41.355
1_MV411_3_136_R1_peak_13500_lociStitched	chr4	103510430	103510655	1	226	90.7875	0.0
1_MV411_3_136_R1_peak_17437_lociStitched	chr8	124304221	124304446	1	226	81.4275	14.805
1_MV411_3_136_R1_peak_14109_lociStitched	chr5	84754089	84754314	1	226	71.5725	2.385
1_MV411_3_136_R1_peak_11004_lociStitched	chr20	31522996	31523220	1	225	102.032	32.8832
1_MV411_3_136_R1_peak_8173_lociStitched	chr18	73483783	73484007	1	225	89.152	12.0736
1_MV411_3_136_R1_peak_17382_lociStitched	chr8	114706391	114706615	1	225	85.9712	12.8576
1_MV411_3_136_R1_peak_14171_lociStitched	chr5	102064611	102064835	1	225	80.7968	12.5216
1_MV411_3_136_R1_peak_12899_lociStitched	chr3	166487453	166487677	1	225	81.984	25.424
1_MV411_3_136_R1_peak_7787_lociStitched	chr18	9906029	9906253	1	225	135.4976	40.88
1_MV411_3_136_R1_peak_16863_lociStitched	chr8	51294817	51295041	1	225	97.0144	30.0608
1_MV411_3_136_R1_peak_14176_lociStitched	chr5	104151339	104151563	1	225	79.0048	12.3648
1_MV411_3_136_R1_peak_7961_lociStitched	chr18	60717450	60717674	1	225	84.672	15.9936
1_MV411_3_136_R1_peak_17225_lociStitched	chr8	97697442	97697666	1	225	122.7744	36.4448
1_MV411_3_136_R1_peak_16588_lociStitched	chr8	8289310	8289534	1	225	121.7664	47.824
1_MV411_3_136_R1_peak_6303_lociStitched	chr16	48300035	48300258	1	224	98.5214	11.0608
1_MV411_3_136_R1_peak_9909_lociStitched	chr2	68715172	68715395	1	224	142.8092	30.3057
1_MV411_3_136_R1_peak_13864_lociStitched	chr5	18449162	18449385	1	224	67.7251	14.495
1_MV411_3_136_R1_peak_15787_lociStitched	chr7	9077637	9077860	1	224	62.5069	14.7626
1_MV411_3_136_R1_peak_11385_lociStitched	chr21	23070957	23071180	1	224	78.3176	22.7014
1_MV411_3_136_R1_peak_11180_lociStitched	chr20	47124606	47124829	1	224	109.3369	25.8903
1_MV411_3_136_R1_peak_16981_lociStitched	chr8	71390234	71390457	1	224	89.4007	33.896
MV411_3_136_R1_peak_10274	chr2	144497022	144497245	1	224	107.7982	30.4395
1_MV411_3_136_R1_peak_15881_lociStitched	chr7	36264764	36264987	1	224	102.803	30.5287
1_MV411_3_136_R1_peak_18094_lociStitched	chr9	118054223	118054446	1	224	97.6517	0.0
1_MV411_3_136_R1_peak_12898_lociStitched	chr3	162554952	162555175	1	224	77.4033	12.8225
1_MV411_3_136_R1_peak_13589_lociStitched	chr4	137635503	137635726	1	224	92.3443	2.9436
1_MV411_3_136_R1_peak_15882_lociStitched	chr7	36284116	36284339	1	224	91.3408	28.2764
1_MV411_3_136_R1_peak_12359_lociStitched	chr3	49162712	49162935	1	224	111.0763	20.5606
1_MV411_3_136_R1_peak_17305_lociStitched	chr8	109488703	109488926	1	224	94.5966	18.0407
1_MV411_3_136_R1_peak_6727_lociStitched	chr17	4845506	4845729	1	224	107.8874	14.049
1_MV411_3_136_R1_peak_13708_lociStitched	chr4	172266077	172266300	1	224	85.4536	9.4775
1_MV411_3_136_R1_peak_17056_lociStitched	chr8	78674489	78674712	1	224	69.7321	7.3813
1_MV411_3_136_R1_peak_4813_lociStitched	chr14	44394957	44395180	1	224	80.3915	17.4609
1_MV411_3_136_R1_peak_13870_lociStitched	chr5	24477540	24477763	1	224	91.6976	5.3297
1_MV411_3_136_R1_peak_12184_lociStitched	chr3	30574005	30574227	1	223	91.575	12.543
1_MV411_3_136_R1_peak_18709_lociStitched	chrX	109840316	109840538	1	223	100.0554	19.5582
1_MV411_3_136_R1_peak_13566_lociStitched	chr4	124455336	124455558	1	223	91.9968	10.9224
1_MV411_3_136_R1_peak_13525_lociStitched	chr4	114166621	114166843	1	223	78.1884	16.6944
1_MV411_3_136_R1_peak_10715_lociStitched	chr2	233557782	233558004	1	223	82.0734	10.545
1_MV411_3_136_R1_peak_3422_lociStitched	chr11	115709966	115710188	1	223	105.9384	36.7632
1_MV411_3_136_R1_peak_2217_lociStitched	chr10	79285974	79286196	1	223	108.6468	43.0236
1_MV411_3_136_R1_peak_10393_lociStitched	chr2	173545811	173546033	1	223	69.1752	4.7508
1_MV411_3_136_R1_peak_6649_lociStitched	chr17	630683	630905	1	223	110.1786	19.758
1_MV411_3_136_R1_peak_15617_lociStitched	chr6	162833450	162833672	1	223	93.0624	27.75
1_MV411_3_136_R1_peak_15412_lociStitched	chr6	118596978	118597200	1	223	100.8102	25.4634
1_MV411_3_136_R1_peak_1100_lociStitched	chr1	155250566	155250788	1	223	109.4238	0.0
1_MV411_3_136_R1_peak_14483_lociStitched	chr5	156479619	156479841	1	223	106.9596	14.2524
1_MV411_3_136_R1_peak_8078_lociStitched	chr18	68012511	68012733	1	223	79.9422	26.7066
1_MV411_3_136_R1_peak_6355_lociStitched	chr16	56478566	56478787	1	222	123.2959	44.9956
1_MV411_3_136_R1_peak_18436_lociStitched	chrX	11341770	11341991	1	222	88.5989	7.8234
1_MV411_3_136_R1_peak_17182_lociStitched	chr8	92524847	92525068	1	222	142.4124	40.3767
1_MV411_3_136_R1_peak_5791_lociStitched	chr15	90019626	90019847	1	222	102.6324	4.9062
1_MV411_3_136_R1_peak_13345_lociStitched	chr4	64576403	64576624	1	222	86.19	17.0833
1_MV411_3_136_R1_peak_6064_lociStitched	chr16	15639371	15639592	1	222	90.8752	10.6964
1_MV411_3_136_R1_peak_16659_lociStitched	chr8	20202207	20202427	1	221	127.05	37.664
1_MV411_3_136_R1_peak_15751_lociStitched	chr7	5820370	5820590	1	221	98.076	10.89
1_MV411_3_136_R1_peak_11354_lociStitched	chr20	64065714	64065934	1	221	96.646	40.216
1_MV411_3_136_R1_peak_12274_lociStitched	chr3	45034813	45035033	1	221	102.212	27.544
1_MV411_3_136_R1_peak_16159_lociStitched	chr7	84271262	84271482	1	221	96.118	22.858
1_MV411_3_136_R1_peak_6567_lociStitched	chr16	85616209	85616429	1	221	122.452	11.792
1_MV411_3_136_R1_peak_2065_lociStitched	chr10	65744640	65744860	1	221	91.872	10.406
1_MV411_3_136_R1_peak_13543_lociStitched	chr4	119025726	119025946	1	221	113.674	31.086
1_MV411_3_136_R1_peak_13670_lociStitched	chr4	156021018	156021238	1	221	89.32	18.744
1_MV411_3_136_R1_peak_942_lociStitched	chr1	120354782	120355002	1	221	99.77	0.0
1_MV411_3_136_R1_peak_720_lociStitched	chr1	76381884	76382104	1	221	70.994	7.854
1_MV411_3_136_R1_peak_9802_lociStitched	chr2	54673310	54673529	1	220	91.0383	14.8263
1_MV411_3_136_R1_peak_4897_lociStitched	chr14	63473392	63473611	1	220	113.7048	29.6307
1_MV411_3_136_R1_peak_748_lociStitched	chr1	87869494	87869713	1	220	107.1786	2.628
1_MV411_3_136_R1_peak_3309_lociStitched	chr11	79570690	79570909	1	220	96.7104	19.9509
1_MV411_3_136_R1_peak_6190_lociStitched	chr16	29354029	29354248	1	220	87.2496	26.499
1_MV411_3_136_R1_peak_9833_lociStitched	chr2	60550089	60550308	1	220	114.4056	32.1273
1_MV411_3_136_R1_peak_16868_lociStitched	chr8	51818368	51818587	1	220	88.7826	27.6378
1_MV411_3_136_R1_peak_15343_lociStitched	chr6	100347836	100348055	1	220	96.7104	9.2418
1_MV411_3_136_R1_peak_16151_lociStitched	chr7	82334387	82334606	1	220	88.914	15.3738
1_MV411_3_136_R1_peak_17961_lociStitched	chr9	96484121	96484340	1	220	76.431	16.0089
1_MV411_3_136_R1_peak_1520_lociStitched	chr1	220136989	220137207	1	219	87.745	28.0784
1_MV411_3_136_R1_peak_10454_lociStitched	chr2	189370017	189370235	1	219	88.2682	6.3656
1_MV411_3_136_R1_peak_15874_lociStitched	chr7	33624803	33625021	1	219	90.252	5.3192
1_MV411_3_136_R1_peak_9567_lociStitched	chr2	22567171	22567389	1	219	73.9674	10.4858
1_MV411_3_136_R1_peak_13502_lociStitched	chr4	105061102	105061320	1	219	90.6226	21.2332
1_MV411_3_136_R1_peak_16704_lociStitched	chr8	26467755	26467973	1	219	122.4506	23.108
1_MV411_3_136_R1_peak_14147_lociStitched	chr5	95870473	95870691	1	219	86.328	45.6056
1_MV411_3_136_R1_peak_10669_lociStitched	chr2	231483093	231483311	1	219	109.763	45.9762
1_MV411_3_136_R1_peak_2739_lociStitched	chr11	13216654	13216872	1	219	91.7344	15.4126
1_MV411_3_136_R1_peak_8863_lociStitched	chr19	21540296	21540514	1	219	81.9898	11.6848
1_MV411_3_136_R1_peak_13967_lociStitched	chr5	51228142	51228360	1	219	75.7114	13.9084
1_MV411_3_136_R1_peak_4820_lociStitched	chr14	46003859	46004077	1	219	69.3676	8.4366
1_MV411_3_136_R1_peak_7397_lociStitched	chr17	63191560	63191778	1	219	106.1878	24.2416
1_MV411_3_136_R1_peak_9971_lociStitched	chr2	74206498	74206715	1	218	81.3967	16.3184
1_MV411_3_136_R1_peak_15428_lociStitched	chr6	124620656	124620873	1	218	82.0043	14.8211
1_MV411_3_136_R1_peak_4102_lociStitched	chr12	86135489	86135706	1	218	77.3388	20.2461
1_MV411_3_136_R1_peak_4811_lociStitched	chr14	43684734	43684951	1	218	88.753	18.445
1_MV411_3_136_R1_peak_15808_lociStitched	chr7	17554310	17554527	1	218	94.6988	17.7072
1_MV411_3_136_R1_peak_11696_lociStitched	chr22	25405529	25405746	1	218	123.6466	12.7379
1_MV411_3_136_R1_peak_10539_lociStitched	chr2	204909942	204910159	1	218	67.1398	14.3654
1_MV411_3_136_R1_peak_2287_lociStitched	chr10	92831068	92831285	1	218	83.4148	9.0272
1_MV411_3_136_R1_peak_12123_lociStitched	chr3	14431411	14431628	1	218	118.1348	27.2769
1_MV411_3_136_R1_peak_14035_lociStitched	chr5	69106093	69106310	1	218	95.7621	24.0219
1_MV411_3_136_R1_peak_14160_lociStitched	chr5	100139795	100140011	1	217	81.4752	7.128
1_MV411_3_136_R1_peak_12253_lociStitched	chr3	41730880	41731096	1	217	75.6432	14.8608
1_MV411_3_136_R1_peak_451_lociStitched	chr1	35637543	35637759	1	217	96.9624	12.8088
1_MV411_3_136_R1_peak_2232_lociStitched	chr10	85560478	85560694	1	217	86.9616	0.9288
1_MV411_3_136_R1_peak_17150_lociStitched	chr8	88444187	88444403	1	217	71.4312	7.5384
1_MV411_3_136_R1_peak_13641_lociStitched	chr4	149589703	149589919	1	217	80.5032	20.0448
1_MV411_3_136_R1_peak_5052_lociStitched	chr14	83988918	83989134	1	217	80.2224	19.4616
1_MV411_3_136_R1_peak_8037_lociStitched	chr18	65377499	65377715	1	217	71.0208	12.5496
1_MV411_3_136_R1_peak_17362_lociStitched	chr8	113090629	113090845	1	217	99.6192	32.4216
