PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_739_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_739_R1_peak_196	chr1	26111308	26111896	+	44	NA	promoter-TSS (PDIK1L)	NA	437	PDIK1L								
DFAM71927V3_1_739_R1_peak_2096	chr12	47705402	47706164	+	44	NA	intron (RPAP3, intron 1 of 15)	NA	278	RPAP3								
DFAM71927V3_1_739_R1_peak_6536	chr3	32238624	32238917	+	44	NA	promoter-TSS (CMTM8)	NA	91	CMTM8								
DFAM71927V3_1_739_R1_peak_7981	chr6	32843867	32844328	+	44	NA	promoter-TSS (PSMB8)	NA	11	TAPSAR1								
DFAM71927V3_1_739_R1_peak_7414	chr5	40653609	40653925	+	44	NA	Intergenic	NA	-26163	PTGER4								
DFAM71927V3_1_739_R1_peak_920	chr1	230123696	230123998	+	44	NA	intron (GALNT2, intron 1 of 15)	NA	56638	GALNT2								
DFAM71927V3_1_739_R1_peak_8591	chr7	75727881	75728174	+	44	NA	intron (HIP1, intron 1 of 30)	NA	-24415	LOC102723662								
DFAM71927V3_1_739_R1_peak_7877	chr6	25866013	25866306	+	44	NA	intron (SLC17A3, intron 2 of 11)	NA	8084	SLC17A3								
DFAM71927V3_1_739_R1_peak_9284	chr9	40991934	40992345	+	44	NA	promoter-TSS (LOC100132352)	NA	-198	LOC100132352								
DFAM71927V3_1_739_R1_peak_363	chr1	62688048	62688427	+	44	NA	promoter-TSS (RP11-230B22.1)	NA	-26	RP11-230B22.1								
DFAM71927V3_1_739_R1_peak_2648	chr13	110712980	110713700	+	44	NA	promoter-TSS (ING1)	NA	-2097	ING1								
DFAM71927V3_1_739_R1_peak_7960	chr6	31615754	31616181	+	44	NA	promoter-TSS (AIF1)	NA	711	AIF1								
DFAM71927V3_1_739_R1_peak_6450	chr3	9946415	9946772	+	44	NA	promoter-TSS (PRRT3-AS1)	NA	-811	PRRT3-AS1								
DFAM71927V3_1_739_R1_peak_4227	chr17	78774965	78775271	+	44	NA	intron (CYTH1, intron 1 of 12)	NA	-47406	CYTH1								
DFAM71927V3_1_739_R1_peak_8888	chr8	17156424	17156717	+	44	NA	exon (ZDHHC2, exon 1 of 13)	NA	-27716	ZDHHC2								
DFAM71927V3_1_739_R1_peak_7866	chr6	24359981	24360274	+	44	NA	intron (DCDC2, intron 1 of 10)	NA	3224	KAAG1								
DFAM71927V3_1_739_R1_peak_1604	chr11	45093247	45093581	+	44	NA	promoter-TSS (PRDM11)	NA	-53929	PRDM11								
DFAM71927V3_1_739_R1_peak_7656	chr5	140401259	140401970	+	44	NA	promoter-TSS (ANKHD1-EIF4EBP3)	NA	-200	ANKHD1								
DFAM71927V3_1_739_R1_peak_1022	chr10	3227816	3228109	+	44	NA	Intergenic	NA	-55122	PITRM1								
DFAM71927V3_1_739_R1_peak_8102	chr6	43924191	43924484	+	44	NA	intron (LOC100132354, intron 1 of 1)	NA	33309	LOC100132354								
DFAM71927V3_1_739_R1_peak_5622	chr2	216633309	216633688	+	44	NA	promoter-TSS (IGFBP2)	NA	94	IGFBP2								
DFAM71927V3_1_739_R1_peak_9354	chr9	91047659	91047953	+	44	NA	Intergenic	NA	27326	LOC100129316								
DFAM71927V3_1_739_R1_peak_32	chr1	2391470	2391918	+	44	NA	promoter-TSS (MORN1)	NA	57	MORN1								
DFAM71927V3_1_739_R1_peak_151	chr1	22025809	22026119	+	44	NA	promoter-TSS (RP1-224A6.3)	NA	84	RP1-224A6.3								
DFAM71927V3_1_739_R1_peak_2612	chr13	97976148	97976746	+	44	NA	intron (IPO5, intron 3 of 28)	NA	16202	IPO5								
DFAM71927V3_1_739_R1_peak_3635	chr16	85451310	85452018	+	44	NA	intron (GSE1, intron 2 of 15)	NA	-139759	LOC101928502								
DFAM71927V3_1_739_R1_peak_293	chr1	41003674	41004048	+	44	NA	intron (CTPS1, intron 12 of 17)	NA	-10729	SLFNL1-AS1								
DFAM71927V3_1_739_R1_peak_7624	chr5	136036985	136037278	+	44	NA	intron (TGFBI, intron 2 of 16)	NA	8236	TGFBI								
DFAM71927V3_1_739_R1_peak_7714	chr5	171388306	171388599	+	44	NA	intron (NPM1, intron 1 of 9)	NA	748	NPM1								
DFAM71927V3_1_739_R1_peak_9204	chr9	2053906	2054199	+	44	NA	intron (SMARCA2, intron 5 of 32)	NA	38833	SMARCA2								
DFAM71927V3_1_739_R1_peak_893	chr1	226418027	226418320	+	44	NA	Intergenic	NA	-10073	PARP1								
DFAM71927V3_1_739_R1_peak_6735	chr3	114500095	114500426	+	44	NA	intron (LOC101929754, intron 1 of 2)	NA	46742	LOC101929754								
DFAM71927V3_1_739_R1_peak_4944	chr19	54154824	54155148	+	44	NA	TTS (LENG1)	NA	4722	LENG1								
DFAM71927V3_1_739_R1_peak_7782	chr6	4775762	4776847	+	44	NA	promoter-TSS (LOC101927913)	NA	-896	LOC101927913								
DFAM71927V3_1_739_R1_peak_2837	chr14	77040372	77040665	+	44	NA	promoter-TSS (RP11-7F17.5)	NA	-442	RP11-7F17.5								
DFAM71927V3_1_739_R1_peak_7972	chr6	31897560	31897905	+	44	NA	promoter-TSS (EHMT2)	NA	-526	EHMT2								
DFAM71927V3_1_739_R1_peak_864	chr1	218474060	218474353	+	44	NA	Intergenic	NA	128157	TGFB2								
DFAM71927V3_1_739_R1_peak_6118	chr21	37267432	37267725	+	44	NA	promoter-TSS (DSCR3)	NA	546	DSCR3								
DFAM71927V3_1_739_R1_peak_5191	chr2	60881142	60881457	+	44	NA	promoter-TSS (REL)	NA	15	LINC01185								
DFAM71927V3_1_739_R1_peak_8736	chr7	132655351	132655644	+	44	NA	intron (FLJ40288, intron 1 of 4)	NA	6703	FLJ40288								
DFAM71927V3_1_739_R1_peak_6324	chr22	38506180	38506500	+	44	NA	promoter-TSS (DDX17)	NA	0	DDX17								
DFAM71927V3_1_739_R1_peak_587	chr1	154405259	154405552	+	44	NA	exon (IL6R, exon 1 of 10)	NA	171	IL6R								
DFAM71927V3_1_739_R1_peak_8579	chr7	73578792	73579085	+	44	NA	promoter-TSS (TBL2)	NA	-255	TBL2								
DFAM71927V3_1_739_R1_peak_2171	chr12	56266619	56266930	+	44	NA	promoter-TSS (COQ10A)	NA	-84	COQ10A								
DFAM71927V3_1_739_R1_peak_5448	chr2	148682992	148683285	+	44	NA	intron (EPC2, intron 1 of 13)	NA	38147	EPC2								
DFAM71927V3_1_739_R1_peak_6673	chr3	61630461	61630754	+	43	NA	intron (PTPRG, intron 1 of 29)	NA	8551	LOC101929296								
DFAM71927V3_1_739_R1_peak_9043	chr8	93320536	93320829	+	43	NA	Intergenic	NA	-153832	C8orf87								
DFAM71927V3_1_739_R1_peak_6843	chr3	155870375	155870668	+	43	NA	promoter-TSS (GMPS)	NA	-15	GMPS								
DFAM71927V3_1_739_R1_peak_2720	chr14	49861968	49862431	+	43	NA	TTS (RN7SL2)	NA	650	RN7SL2								
DFAM71927V3_1_739_R1_peak_1567	chr11	18731873	18732166	+	43	NA	intron (PTPN5, intron 12 of 14)	NA	-5789	IGSF22								
DFAM71927V3_1_739_R1_peak_6870	chr3	177359755	177360048	+	43	NA	Intergenic	NA	65459	LINC00501								
DFAM71927V3_1_739_R1_peak_582	chr1	153945168	153945461	+	43	NA	promoter-TSS (DENND4B)	NA	-431	DENND4B								
DFAM71927V3_1_739_R1_peak_101	chr1	11262464	11262757	+	43	NA	promoter-TSS (MTOR)	NA	-59	MTOR								
DFAM71927V3_1_739_R1_peak_1292	chr10	86756333	86756656	+	43	NA	promoter-TSS (BMPR1A)	NA	-145	BMPR1A								
DFAM71927V3_1_739_R1_peak_275	chr1	38859533	38860035	+	43	NA	promoter-TSS (RRAGC)	NA	39	RRAGC								
DFAM71927V3_1_739_R1_peak_9581	chr9	134412303	134412596	+	43	NA	intron (RXRA, intron 4 of 9)	NA	5867	RXRA								
DFAM71927V3_1_739_R1_peak_7514	chr5	82676662	82677005	+	43	NA	Intergenic	NA	-163324	MIR3977								
DFAM71927V3_1_739_R1_peak_2589	chr13	76991852	76992426	+	43	NA	exon (CLN5, exon 1 of 4)	NA	215	CLN5								
DFAM71927V3_1_739_R1_peak_6063	chr21	25999930	26000239	+	43	NA	exon (APP, exon 7 of 17)	NA	170736	APP								
DFAM71927V3_1_739_R1_peak_5015	chr2	6887612	6887905	+	43	NA	intron (RSAD2, intron 3 of 5)	NA	10093	RSAD2								
DFAM71927V3_1_739_R1_peak_9158	chr8	140464746	140465083	+	43	NA	Intergenic	NA	-6335	TRAPPC9								
DFAM71927V3_1_739_R1_peak_2994	chr15	45198577	45198957	+	43	NA	promoter-TSS (TRNAH1)	NA	-90	TRNAH1								
DFAM71927V3_1_739_R1_peak_5044	chr2	11688483	11688792	+	43	NA	intron (LPIN1, intron 1 of 21)	NA	7177	LOC100506405								
DFAM71927V3_1_739_R1_peak_762	chr1	198157301	198158028	+	43	NA	intron (NEK7, intron 1 of 9)	NA	686	NEK7								
DFAM71927V3_1_739_R1_peak_1268	chr10	79027672	79028022	+	43	NA	intron (ZMIZ1-AS1, intron 3 of 7)	NA	39601	ZMIZ1-AS1								
DFAM71927V3_1_739_R1_peak_4471	chr18	80033723	80034142	+	43	NA	promoter-TSS (RBFA)	NA	-414	RBFA								
DFAM71927V3_1_739_R1_peak_157	chr1	23019954	23020252	+	43	NA	intron (KDM1A, intron 1 of 20)	NA	655	KDM1A								
DFAM71927V3_1_739_R1_peak_3649	chr16	87317129	87317616	+	43	NA	promoter-TSS (C16orf95)	NA	48	C16orf95								
DFAM71927V3_1_739_R1_peak_6590	chr3	46213302	46213625	+	43	NA	Intergenic	NA	-5122	CCR1								
DFAM71927V3_1_739_R1_peak_5501	chr2	172555828	172556308	+	43	NA	promoter-TSS (PDK1)	NA	-6	PDK1								
DFAM71927V3_1_739_R1_peak_3662	chr16	88478127	88478466	+	43	NA	intron (ZFPM1, intron 1 of 9)	NA	9312	MIR5189								
DFAM71927V3_1_739_R1_peak_1315	chr10	92747717	92748077	+	43	NA	Intergenic	NA	57973	HHEX								
DFAM71927V3_1_739_R1_peak_4265	chr17	82037567	82037860	+	43	NA	promoter-TSS (DCXR)	NA	-16	DCXR								
DFAM71927V3_1_739_R1_peak_3021	chr15	56723926	56724219	+	43	NA	intron (ZNF280D, intron 1 of 5)	NA	10014	ZNF280D								
DFAM71927V3_1_739_R1_peak_1889	chr11	119168559	119168852	+	43	NA	promoter-TSS (NLRX1)	NA	-442	NLRX1								
DFAM71927V3_1_739_R1_peak_9544	chr9	131410022	131410316	+	43	NA	Intergenic	NA	-19921	PRRC2B								
DFAM71927V3_1_739_R1_peak_1046	chr10	7239361	7239654	+	43	NA	intron (SFMBT2, intron 9 of 20)	NA	171979	SFMBT2								
DFAM71927V3_1_739_R1_peak_9435	chr9	111926417	111926960	+	43	NA	intron (UGCG, intron 6 of 9)	NA	-5412	MIR4668								
DFAM71927V3_1_739_R1_peak_9123	chr8	127196992	127197285	+	43	NA	Intergenic	NA	22130	CCAT1								
DFAM71927V3_1_739_R1_peak_2082	chr12	32138961	32139347	+	43	NA	intron (BICD1, intron 1 of 5)	NA	32375	BICD1								
DFAM71927V3_1_739_R1_peak_3079	chr15	66912005	66912298	+	43	NA	Intergenic	NA	30003	LOC102723481								
DFAM71927V3_1_739_R1_peak_4120	chr17	67475228	67475567	+	43	NA	intron (PITPNC1, intron 1 of 8)	NA	-3836	MIR548D2								
DFAM71927V3_1_739_R1_peak_4215	chr17	78134411	78134704	+	43	NA	exon (TMC8, exon 8 of 14)	NA	3779	TMC8								
DFAM71927V3_1_739_R1_peak_5677	chr2	231523889	231524182	+	43	NA	exon (NMUR1, exon 3 of 3)	NA	6410	NMUR1								
DFAM71927V3_1_739_R1_peak_4303	chr18	3097124	3097484	+	43	NA	intron (MYOM1, intron 25 of 37)	NA	-85357	LPIN2								
DFAM71927V3_1_739_R1_peak_8851	chr7	159059826	159060119	+	43	NA	intron (VIPR2, intron 4 of 11)	NA	-32801	LOC101927982								
DFAM71927V3_1_739_R1_peak_7107	chr4	71187815	71188108	+	43	NA	intron (SLC4A4, intron 1 of 24)	NA	675	SLC4A4								
DFAM71927V3_1_739_R1_peak_7054	chr4	39636711	39637004	+	43	NA	intron (SMIM14, intron 1 of 4)	NA	2004	SMIM14								
DFAM71927V3_1_739_R1_peak_3833	chr17	19338099	19338409	+	43	NA	intron (B9D1, intron 5 of 5)	NA	6280	MIR1180								
DFAM71927V3_1_739_R1_peak_9	chr1	1116255	1116561	+	43	NA	promoter-TSS (C1orf159)	NA	-47	C1orf159								
DFAM71927V3_1_739_R1_peak_355	chr1	59296621	59296914	+	43	NA	promoter-TSS (FGGY)	NA	-186	FGGY								
DFAM71927V3_1_739_R1_peak_5697	chr2	234427759	234428052	+	43	NA	Intergenic	NA	69148	ARL4C								
DFAM71927V3_1_739_R1_peak_5481	chr2	168246631	168247196	+	43	NA	intron (STK39, intron 1 of 16)	NA	-83182	STK39								
DFAM71927V3_1_739_R1_peak_4079	chr17	60600024	60600379	+	43	NA	promoter-TSS (PPM1D)	NA	18	PPM1D								
DFAM71927V3_1_739_R1_peak_1348	chr10	102643293	102643661	+	43	NA	promoter-TSS (TRIM8)	NA	52	TRIM8								
DFAM71927V3_1_739_R1_peak_9447	chr9	113512237	113512701	+	43	NA	intron (RGS3, intron 5 of 15)	NA	67668	RGS3								
DFAM71927V3_1_739_R1_peak_6679	chr3	63968217	63968558	+	43	NA	intron (ATXN7, intron 1 of 8)	NA	-35635	PSMD6-AS2								
DFAM71927V3_1_739_R1_peak_8252	chr6	122399224	122399872	+	43	NA	promoter-TSS (HSF2)	NA	-3	HSF2								
DFAM71927V3_1_739_R1_peak_1883	chr11	118895612	118895905	+	43	NA	TTS (BCL9L)	NA	-8001	LOC101929133								
DFAM71927V3_1_739_R1_peak_9180	chr8	143541343	143541636	+	43	NA	promoter-TSS (ZC3H3)	NA	10369	ZC3H3								
DFAM71927V3_1_739_R1_peak_217	chr1	27662693	27662986	+	43	NA	Intergenic	NA	9374	IFI6								
DFAM71927V3_1_739_R1_peak_4353	chr18	23967313	23967768	+	43	NA	Intergenic	NA	38953	LOC102724246								
DFAM71927V3_1_739_R1_peak_6455	chr3	12120456	12120801	+	43	NA	intron (SYN2, intron 1 of 10)	NA	38723	TIMP4								
DFAM71927V3_1_739_R1_peak_5219	chr2	66331302	66331599	+	43	NA	Intergenic	NA	26878	MIR4778								
DFAM71927V3_1_739_R1_peak_186	chr1	25430243	25430609	+	43	NA	promoter-TSS (TMEM57)	NA	-432	TMEM57								
DFAM71927V3_1_739_R1_peak_8995	chr8	59532247	59532540	+	43	NA	Intergenic	NA	413131	LOC100505501								
DFAM71927V3_1_739_R1_peak_5028	chr2	9779380	9779673	+	43	NA	Intergenic	NA	-6127	LOC100996549								
DFAM71927V3_1_739_R1_peak_6830	chr3	152192036	152192416	+	43	NA	intron (LOC101928166, intron 1 of 2)	NA	13197	LOC101928166								
DFAM71927V3_1_739_R1_peak_2	chr1	180763	181056	+	43	NA	Intergenic	NA	18951	LOC102723897								
DFAM71927V3_1_739_R1_peak_932	chr1	231211295	231211600	+	43	NA	intron (TRIM67, intron 10 of 11)	NA	-23820	RP5-1097F14.3								
DFAM71927V3_1_739_R1_peak_3804	chr17	15699454	15699747	+	43	NA	promoter-TSS (ZNF286A)	NA	23	ZNF286A								
DFAM71927V3_1_739_R1_peak_3967	chr17	42679352	42679645	+	43	NA	promoter-TSS (CNTNAP1)	NA	-897	CNTNAP1								
DFAM71927V3_1_739_R1_peak_8675	chr7	104207821	104208114	+	43	NA	promoter-TSS (ORC5)	NA	-9	ORC5								
DFAM71927V3_1_739_R1_peak_7509	chr5	81971767	81972062	+	43	NA	promoter-TSS (ATG10)	NA	-111	ATG10								
DFAM71927V3_1_739_R1_peak_4491	chr19	1103666	1104121	+	43	NA	promoter-TSS (GPX4)	NA	-44	GPX4								
DFAM71927V3_1_739_R1_peak_4966	chr19	55675148	55675441	+	43	NA	promoter-TSS (EPN1)	NA	99	EPN1								
DFAM71927V3_1_739_R1_peak_3701	chr16	89720816	89721184	+	43	NA	promoter-TSS (ZNF276)	NA	-19	VPS9D1								
DFAM71927V3_1_739_R1_peak_3684	chr16	89216482	89216907	+	43	NA	Intergenic	NA	-1009	ZNF778								
DFAM71927V3_1_739_R1_peak_5042	chr2	11344402	11345351	+	43	NA	promoter-TSS (ROCK2)	NA	-637	ROCK2								
DFAM71927V3_1_739_R1_peak_8254	chr6	125780055	125780348	+	43	NA	promoter-TSS (NCOA7)	NA	117	TRNAE19								
DFAM71927V3_1_739_R1_peak_6096	chr21	34712859	34713152	+	43	NA	intron (CLIC6, intron 6 of 6)	NA	24177	LINC00160								
DFAM71927V3_1_739_R1_peak_3283	chr16	2520216	2520509	+	43	NA	promoter-TSS (AMDHD2)	NA	0	AMDHD2								
DFAM71927V3_1_739_R1_peak_6213	chr22	20982043	20982337	+	43	NA	promoter-TSS (LZTR1)	NA	-79	LZTR1								
DFAM71927V3_1_739_R1_peak_6564	chr3	41961950	41962314	+	43	NA	promoter-TSS (ULK4)	NA	367	ULK4								
DFAM71927V3_1_739_R1_peak_1826	chr11	102347234	102347545	+	43	NA	promoter-TSS (BIRC2)	NA	15	BIRC2								
DFAM71927V3_1_739_R1_peak_5196	chr2	62181002	62181305	+	43	NA	Intergenic	NA	-14974	B3GNT2								
DFAM71927V3_1_739_R1_peak_144	chr1	19800284	19800577	+	43	NA	promoter-TSS (TMCO4)	NA	-510	TMCO4								
DFAM71927V3_1_739_R1_peak_2459	chr13	19863860	19864223	+	43	NA	promoter-TSS (ZMYM5)	NA	-620	ZMYM5								
DFAM71927V3_1_739_R1_peak_95	chr1	10544199	10544492	+	43	NA	intron (PEX14, intron 3 of 8)	NA	69399	PEX14								
DFAM71927V3_1_739_R1_peak_1068	chr10	12348873	12349187	+	43	NA	promoter-TSS (CAMK1D)	NA	-554	CAMK1D								
DFAM71927V3_1_739_R1_peak_7505	chr5	81749780	81750535	+	43	NA	intron (SSBP2, intron 1 of 16)	NA	1096	SSBP2								
DFAM71927V3_1_739_R1_peak_5055	chr2	15301062	15301476	+	43	NA	intron (NBAS, intron 40 of 50)	NA	260079	NBAS								
DFAM71927V3_1_739_R1_peak_2793	chr14	65877182	65877523	+	43	NA	Intergenic	NA	219551	LOC101927878								
DFAM71927V3_1_739_R1_peak_7691	chr5	153594697	153594990	+	43	NA	intron (GRIA1, intron 3 of 16)	NA	104224	GRIA1								
DFAM71927V3_1_739_R1_peak_4392	chr18	46173871	46174234	+	43	NA	promoter-TSS (C18orf25)	NA	30	C18orf25								
DFAM71927V3_1_739_R1_peak_7695	chr5	157148851	157149238	+	43	NA	Intergenic	NA	-6269	MED7								
DFAM71927V3_1_739_R1_peak_2215	chr12	67698844	67699196	+	43	NA	Intergenic	NA	30455	RP11-43N5.1								
DFAM71927V3_1_739_R1_peak_1208	chr10	68156367	68156660	+	43	NA	intron (MYPN, intron 7 of 20)	NA	50396	MYPN								
DFAM71927V3_1_739_R1_peak_4770	chr19	33000453	33000779	+	43	NA	intron (RHPN2, intron 9 of 14)	NA	28374	C19orf40								
DFAM71927V3_1_739_R1_peak_1915	chr11	128052837	128053130	+	43	NA	Intergenic	NA	444611	ETS1								
DFAM71927V3_1_739_R1_peak_9533	chr9	129890543	129890836	+	43	NA	intron (FNBP1, intron 14 of 14)	NA	21084	MIR6855								
DFAM71927V3_1_739_R1_peak_2526	chr13	41971994	41972287	+	43	NA	intron (VWA8-AS1, intron 2 of 3)	NA	10971	VWA8-AS1								
DFAM71927V3_1_739_R1_peak_3492	chr16	50684047	50684384	+	43	NA	Intergenic	NA	-2862	SNX20								
DFAM71927V3_1_739_R1_peak_3752	chr17	4715046	4715339	+	43	NA	promoter-TSS (ARRB2)	NA	4698	ARRB2								
DFAM71927V3_1_739_R1_peak_4319	chr18	9913948	9914260	+	43	NA	exon (VAPA, exon 1 of 7)	NA	146	VAPA								
DFAM71927V3_1_739_R1_peak_4833	chr19	40570560	40570960	+	43	NA	intron (SPTBN4, intron 33 of 35)	NA	-6091	SHKBP1								
DFAM71927V3_1_739_R1_peak_1629	chr11	57668416	57668800	+	43	NA	intron (ZDHHC5, intron 1 of 11)	NA	606	ZDHHC5								
DFAM71927V3_1_739_R1_peak_3686	chr16	89240805	89241299	+	43	NA	Intergenic	NA	23349	ZNF778								
DFAM71927V3_1_739_R1_peak_6881	chr3	181534624	181534959	+	43	NA	intron (SOX2-OT, intron 3 of 7)	NA	-75543	SOX2-OT								
DFAM71927V3_1_739_R1_peak_1825	chr11	102317240	102317728	+	43	NA	promoter-TSS (BIRC3)	NA	34	BIRC3								
DFAM71927V3_1_739_R1_peak_8047	chr6	37520947	37521240	+	43	NA	intron (FLJ45825, intron 1 of 3)	NA	13745	FLJ45825								
DFAM71927V3_1_739_R1_peak_6444	chr3	9503178	9503471	+	43	NA	intron (LHFPL4, intron 3 of 3)	NA	50478	LHFPL4								
DFAM71927V3_1_739_R1_peak_1101	chr10	22646326	22646619	+	43	NA	intron (PIP4K2A, intron 1 of 9)	NA	68102	PIP4K2A								
DFAM71927V3_1_739_R1_peak_4127	chr17	68205393	68205865	+	43	NA	promoter-TSS (AMZ2)	NA	6969	LOC440461								
DFAM71927V3_1_739_R1_peak_6469	chr3	14178444	14178744	+	43	NA	promoter-TSS (LSM3)	NA	78	XPC								
DFAM71927V3_1_739_R1_peak_4518	chr19	2163605	2164274	+	43	NA	promoter-TSS (DOT1L)	NA	-221	DOT1L								
DFAM71927V3_1_739_R1_peak_9441	chr9	112718035	112718328	+	43	NA	promoter-TSS (INIP)	NA	-74	INIP								
DFAM71927V3_1_739_R1_peak_2687	chr14	24113974	24114373	+	43	NA	promoter-TSS (DCAF11)	NA	-604	DCAF11								
DFAM71927V3_1_739_R1_peak_801	chr1	203650052	203650418	+	43	NA	intron (ATP2B4, intron 1 of 21)	NA	23448	ATP2B4								
DFAM71927V3_1_739_R1_peak_7666	chr5	142800940	142801233	+	43	NA	intron (ARHGAP26, intron 1 of 23)	NA	30068	ARHGAP26								
DFAM71927V3_1_739_R1_peak_5652	chr2	222768140	222768433	+	43	NA	Intergenic	NA	-92728	ACSL3								
DFAM71927V3_1_739_R1_peak_4509	chr19	1885419	1885712	+	43	NA	promoter-TSS (ABHD17A)	NA	-2995	ABHD17A								
DFAM71927V3_1_739_R1_peak_1599	chr11	44523521	44523814	+	43	NA	Intergenic	NA	-41924	CD82								
DFAM71927V3_1_739_R1_peak_1976	chr12	4506979	4507272	+	43	NA	intron (C12orf4, intron 8 of 12)	NA	31383	C12orf4								
DFAM71927V3_1_739_R1_peak_6764	chr3	127800444	127800783	+	43	NA	intron (MGLL, intron 2 of 7)	NA	22637	MGLL								
DFAM71927V3_1_739_R1_peak_4609	chr19	9435408	9435701	+	43	NA	promoter-TSS (ZNF266)	NA	19	ZNF266								
DFAM71927V3_1_739_R1_peak_1087	chr10	16948350	16948643	+	43	NA	exon (CUBN, exon 35 of 67)	NA	-131042	RSU1								
DFAM71927V3_1_739_R1_peak_8511	chr7	36777198	36777491	+	43	NA	Intergenic	NA	-52795	AOAH								
DFAM71927V3_1_739_R1_peak_6939	chr3	196502638	196502931	+	43	NA	intron (RNF168, intron 1 of 5)	NA	984	RNF168								
DFAM71927V3_1_739_R1_peak_5146	chr2	43219965	43220258	+	43	NA	Intergenic	NA	6495	ZFP36L2								
DFAM71927V3_1_739_R1_peak_8305	chr6	139113281	139113574	+	43	NA	Intergenic	NA	-21685	HECA								
DFAM71927V3_1_739_R1_peak_2530	chr13	42372577	42372870	+	43	NA	Intergenic	NA	100571	AKAP11								
DFAM71927V3_1_739_R1_peak_1612	chr11	46826675	46826999	+	42	NA	intron (CKAP5, intron 1 of 42)	NA	19471	CKAP5								
DFAM71927V3_1_739_R1_peak_1920	chr11	128522287	128522597	+	42	NA	promoter-TSS (MIR6090)	NA	52	MIR6090								
DFAM71927V3_1_739_R1_peak_5430	chr2	135876356	135876690	+	42	NA	promoter-TSS (MCM6)	NA	-46	MCM6								
DFAM71927V3_1_739_R1_peak_2952	chr15	39000574	39000867	+	42	NA	Intergenic	NA	193589	LOC101928245								
DFAM71927V3_1_739_R1_peak_3696	chr16	89593750	89594287	+	42	NA	intron (CPNE7, intron 13 of 14)	NA	18245	CPNE7								
DFAM71927V3_1_739_R1_peak_5860	chr20	34058809	34059102	+	42	NA	intron (RALY, intron 2 of 8)	NA	9827	MIR4755								
DFAM71927V3_1_739_R1_peak_8011	chr6	34425888	34426321	+	42	NA	promoter-TSS (RPS10)	NA	21	RPS10-NUDT3								
DFAM71927V3_1_739_R1_peak_1224	chr10	70382718	70383011	+	42	NA	promoter-TSS (LRRC20)	NA	-214	LRRC20								
DFAM71927V3_1_739_R1_peak_8356	chr6	158026337	158026646	+	42	NA	promoter-TSS (SYNJ2)	NA	25384	SYNJ2-IT1								
DFAM71927V3_1_739_R1_peak_7326	chr4	184793029	184793322	+	42	NA	intron (ACSL1, intron 2 of 20)	NA	5871	SLED1								
DFAM71927V3_1_739_R1_peak_7836	chr6	15410799	15411092	+	42	NA	intron (JARID2, intron 3 of 17)	NA	-114646	LOC102724490								
DFAM71927V3_1_739_R1_peak_966	chr1	237410042	237410335	+	42	NA	intron (RYR2, intron 10 of 104)	NA	-60931	MIR4428								
DFAM71927V3_1_739_R1_peak_2047	chr12	14954298	14954591	+	42	NA	intron (ARHGDIB, intron 1 of 5)	NA	7184	ARHGDIB								
DFAM71927V3_1_739_R1_peak_9302	chr9	77489603	77489954	+	42	NA	intron (RP11-466A17.1, intron 1 of 3)	NA	33477	RP11-466A17.1								
DFAM71927V3_1_739_R1_peak_7041	chr4	25160118	25160468	+	42	NA	promoter-TSS (SEPSECS)	NA	289	SEPSECS								
DFAM71927V3_1_739_R1_peak_7358	chr5	4375748	4376041	+	42	NA	Intergenic	NA	-397587	LOC101929153								
DFAM71927V3_1_739_R1_peak_6164	chr21	44339250	44339543	+	42	NA	promoter-TSS (C21orf2)	NA	6	C21orf2								
DFAM71927V3_1_739_R1_peak_7953	chr6	31271798	31272206	+	42	NA	exon (HLA-C, exon 1 of 8)	NA	134	HLA-C								
DFAM71927V3_1_739_R1_peak_7997	chr6	33578388	33578787	+	42	NA	intron (BAK1, intron 1 of 5)	NA	1709	BAK1								
DFAM71927V3_1_739_R1_peak_7634	chr5	139198252	139198545	+	42	NA	promoter-TSS (SIL1)	NA	-22	SIL1								
DFAM71927V3_1_739_R1_peak_4884	chr19	46718319	46718612	+	42	NA	Intergenic	NA	-2221	PRKD2								
DFAM71927V3_1_739_R1_peak_4063	chr17	58156884	58157177	+	42	NA	promoter-TSS (MSX2P1)	NA	71	MSX2P1								
DFAM71927V3_1_739_R1_peak_6325	chr22	38570091	38570510	+	42	NA	promoter-TSS (DMC1)	NA	-14	DMC1								
DFAM71927V3_1_739_R1_peak_4839	chr19	41262964	41263261	+	42	NA	intron (HNRNPUL1, intron 1 of 14)	NA	-1332	HNRNPUL1								
DFAM71927V3_1_739_R1_peak_2736	chr14	51989278	51989645	+	42	NA	promoter-TSS (C14orf166)	NA	-49	C14orf166								
DFAM71927V3_1_739_R1_peak_438	chr1	94849285	94849578	+	42	NA	intron (SLC44A3, intron 8 of 13)	NA	29089	SLC44A3								
DFAM71927V3_1_739_R1_peak_2484	chr13	27171955	27172272	+	42	NA	promoter-TSS (USP12-AS2)	NA	-146	USP12-AS2								
