PeakID (cmd=annotatePeaks.pl MONOMAC1_4_778_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MONOMAC1_4_778_R1_peak_11488	chr2	27971494	27971876	+	31	NA	intron (BRE, intron 3 of 11)	NA	-24737	MIR4263								
MONOMAC1_4_778_R1_peak_17290	chr5	108749071	108749561	+	31	NA	intron (FER, intron 1 of 18)	NA	1768	FER								
MONOMAC1_4_778_R1_peak_1689	chr1	179142652	179142950	+	31	NA	intron (ABL2, intron 1 of 11)	NA	60824	TOR3A								
MONOMAC1_4_778_R1_peak_17162	chr5	80488141	80488508	+	31	NA	intron (FAM151B, intron 1 of 5)	NA	343	FAM151B								
MONOMAC1_4_778_R1_peak_18178	chr6	26202480	26203024	+	31	NA	Intergenic	NA	-1893	HIST1H4E								
MONOMAC1_4_778_R1_peak_6586	chr14	103118404	103118761	+	31	NA	Intergenic	NA	-2770	LOC102723726								
MONOMAC1_4_778_R1_peak_15556	chr3	164390717	164391116	+	31	NA	Intergenic	NA	-219360	MIR1263								
MONOMAC1_4_778_R1_peak_850	chr1	65606068	65606370	+	31	NA	intron (LEPR, intron 10 of 18)	NA	185567	LEPR								
MONOMAC1_4_778_R1_peak_3693	chr11	63620634	63620923	+	31	NA	Intergenic	NA	-3905	PLA2G16								
MONOMAC1_4_778_R1_peak_2331	chr10	5412674	5413078	+	31	NA	intron (NET1, intron 1 of 11)	NA	325	NET1								
MONOMAC1_4_778_R1_peak_14989	chr3	57228361	57228887	+	31	NA	intron (APPL1, intron 1 of 21)	NA	887	APPL1								
MONOMAC1_4_778_R1_peak_4724	chr12	46459708	46460246	+	31	NA	intron (RP11-96H19.1, intron 2 of 2)	NA	76322	RP11-96H19.1								
MONOMAC1_4_778_R1_peak_13810	chr21	36129313	36129777	+	31	NA	Intergenic	NA	-2905	AP000688.14								
MONOMAC1_4_778_R1_peak_5121	chr12	100128583	100129158	+	31	NA	intron (UHRF1BP1L, intron 1 of 21)	NA	13994	UHRF1BP1L								
MONOMAC1_4_778_R1_peak_711	chr1	44985850	44986475	+	31	NA	intron (EIF2B3, intron 1 of 10)	NA	560	EIF2B3								
MONOMAC1_4_778_R1_peak_13285	chr20	33261780	33262159	+	31	NA	Intergenic	NA	-21166	BPIFB1								
MONOMAC1_4_778_R1_peak_2764	chr10	69096555	69097360	+	31	NA	intron (SRGN, intron 1 of 1)	NA	8885	SRGN								
MONOMAC1_4_778_R1_peak_18804	chr6	100617560	100618005	+	31	NA	intron (ASCC3, intron 27 of 38)	NA	-152853	SIM1								
MONOMAC1_4_778_R1_peak_2649	chr10	57540682	57541268	+	31	NA	Intergenic	NA	-236416	MIR3924								
MONOMAC1_4_778_R1_peak_4175	chr11	111949842	111950132	+	31	NA	intron (DIXDC1, intron 1 of 19)	NA	12784	DIXDC1								
MONOMAC1_4_778_R1_peak_14420	chr22_KI270735v1_random	6677	7152	+	31	NA	NA	NA	NA	NA								
MONOMAC1_4_778_R1_peak_7334	chr15	89107260	89107861	+	31	NA	intron (ABHD2, intron 1 of 10)	NA	19138	ABHD2								
MONOMAC1_4_778_R1_peak_12633	chr2	201093671	201094266	+	31	NA	Intergenic	NA	21916	NDUFB3								
MONOMAC1_4_778_R1_peak_21752	chr9	96142298	96142628	+	31	NA	Intergenic	NA	-26052	LOC158434								
MONOMAC1_4_778_R1_peak_2425	chr10	15860549	15860864	+	31	NA	promoter-TSS (FAM188A)	NA	-199	FAM188A								
MONOMAC1_4_778_R1_peak_1504	chr1	156765824	156766220	+	31	NA	intron (LOC102724206, intron 1 of 1)	NA	1386	LOC102724206								
MONOMAC1_4_778_R1_peak_7	chr1	1115604	1116074	+	31	NA	intron (C1orf159, intron 1 of 10)	NA	522	C1orf159								
MONOMAC1_4_778_R1_peak_5219	chr12	113261485	113261967	+	31	NA	intron (TPCN1, intron 2 of 26)	NA	-29802	MIR6762								
MONOMAC1_4_778_R1_peak_20150	chr7	134613530	134613917	+	31	NA	Intergenic	NA	-33056	BPGM								
MONOMAC1_4_778_R1_peak_1499	chr1	156660598	156661340	+	31	NA	Intergenic	NA	16428	NES								
MONOMAC1_4_778_R1_peak_12723	chr2	217223762	217224071	+	31	NA	Intergenic	NA	-349984	LOC102723329								
MONOMAC1_4_778_R1_peak_14296	chr22	43479795	43480082	+	31	NA	intron (MPPED1, intron 4 of 6)	NA	-36316	EFCAB6-AS1								
MONOMAC1_4_778_R1_peak_19515	chr7	30478476	30479039	+	31	NA	promoter-TSS (NOD1)	NA	-19	NOD1								
MONOMAC1_4_778_R1_peak_8870	chr17	44221067	44221607	+	31	NA	promoter-TSS (LOC101926967)	NA	-860	UBTF								
MONOMAC1_4_778_R1_peak_9184	chr17	66438854	66439165	+	31	NA	intron (PRKCA, intron 2 of 16)	NA	-23224	RP11-4F22.2								
MONOMAC1_4_778_R1_peak_671	chr1	43798018	43798350	+	31	NA	intron (ST3GAL3, intron 3 of 12)	NA	-40473	MIR6079								
MONOMAC1_4_778_R1_peak_7812	chr16	29612838	29613652	+	31	NA	exon (SLC7A5P1, exon 1 of 1)	NA	472	SLC7A5P1								
MONOMAC1_4_778_R1_peak_22089	chr9	128323554	128323927	+	31	NA	intron (COQ4, intron 2 of 6)	NA	1228	COQ4								
MONOMAC1_4_778_R1_peak_11774	chr2	61066263	61066570	+	31	NA	exon (KIAA1841, exon 1 of 22)	NA	526	KIAA1841								
MONOMAC1_4_778_R1_peak_3357	chr11	14614365	14614659	+	31	NA	intron (PSMA1, intron 1 of 10)	NA	-29211	PDE3B								
MONOMAC1_4_778_R1_peak_4595	chr12	22396504	22396871	+	31	NA	Intergenic	NA	-62490	ST8SIA1								
MONOMAC1_4_778_R1_peak_6171	chr14	49868644	49869003	+	31	NA	Intergenic	NA	-5974	RN7SL2								
MONOMAC1_4_778_R1_peak_6822	chr15	43133574	43133914	+	31	NA	promoter-TSS (TMEM62)	NA	220	TMEM62								
MONOMAC1_4_778_R1_peak_16639	chr4	153487882	153488208	+	31	NA	intron (KIAA0922, intron 3 of 34)	NA	21699	KIAA0922								
MONOMAC1_4_778_R1_peak_13486	chr20	49677192	49677517	+	31	NA	intron (B4GALT5, intron 1 of 8)	NA	36530	B4GALT5								
MONOMAC1_4_778_R1_peak_19216	chr6	163353799	163354206	+	31	NA	Intergenic	NA	-6969	DKFZp451B082								
MONOMAC1_4_778_R1_peak_736	chr1	46398885	46399216	+	31	NA	intron (FAAH, intron 1 of 14)	NA	4783	FAAH								
MONOMAC1_4_778_R1_peak_9377	chr17	78758558	78758873	+	31	NA	intron (CYTH1, intron 1 of 12)	NA	-31003	CYTH1								
MONOMAC1_4_778_R1_peak_12149	chr2	112004607	112004894	+	31	NA	intron (MERTK, intron 13 of 16)	NA	-50516	TMEM87B								
MONOMAC1_4_778_R1_peak_13845	chr21	38985369	38985691	+	31	NA	Intergenic	NA	-7756	AF064858.7								
MONOMAC1_4_778_R1_peak_1750	chr1	186147765	186148172	+	31	NA	intron (HMCN1, intron 93 of 106)	NA	-148305	PRG4								
MONOMAC1_4_778_R1_peak_968	chr1	86757647	86757980	+	31	NA	Intergenic	NA	53243	SH3GLB1								
MONOMAC1_4_778_R1_peak_17011	chr5	60246726	60247155	+	31	NA	intron (PDE4D, intron 1 of 16)	NA	-240773	PART1								
MONOMAC1_4_778_R1_peak_9001	chr17	56985625	56986084	+	31	NA	intron (SCPEP1, intron 3 of 11)	NA	7747	SCPEP1								
MONOMAC1_4_778_R1_peak_18669	chr6	75282605	75282895	+	31	NA	intron (TMEM30A, intron 1 of 6)	NA	2166	TMEM30A								
MONOMAC1_4_778_R1_peak_11430	chr2	27071956	27072243	+	31	NA	promoter-TSS (OST4)	NA	-400	OST4								
MONOMAC1_4_778_R1_peak_14602	chr3	17950459	17950762	+	31	NA	Intergenic	NA	-11962	LOC339862								
MONOMAC1_4_778_R1_peak_9256	chr17	73262668	73262958	+	31	NA	promoter-TSS (CPSF4L)	NA	-933	CPSF4L								
MONOMAC1_4_778_R1_peak_15886	chr3	196712715	196713030	+	31	NA	promoter-TSS (CEP19)	NA	498	PIGX								
MONOMAC1_4_778_R1_peak_18825	chr6	106522179	106522472	+	31	NA	intron (AIM1, intron 2 of 19)	NA	10470	AIM1								
MONOMAC1_4_778_R1_peak_6578	chr14	102508841	102509242	+	31	NA	exon (ANKRD9, exon 1 of 3)	NA	750	ANKRD9								
MONOMAC1_4_778_R1_peak_5041	chr12	77999536	77999902	+	31	NA	intron (NAV3, intron 6 of 37)	NA	168516	NAV3								
MONOMAC1_4_778_R1_peak_3332	chr11	10920470	10920767	+	31	NA	Intergenic	NA	62401	ZBED5-AS1								
MONOMAC1_4_778_R1_peak_1347	chr1	151198090	151198413	+	31	NA	promoter-TSS (PIP5K1A)	NA	-294	PIP5K1A								
MONOMAC1_4_778_R1_peak_12452	chr2	171390638	171390991	+	31	NA	intron (METTL8, intron 1 of 8)	NA	-43437	DCAF17								
MONOMAC1_4_778_R1_peak_21843	chr9	107612363	107612908	+	31	NA	Intergenic	NA	-122869	KLF4								
MONOMAC1_4_778_R1_peak_6321	chr14	70881033	70881350	+	31	NA	Intergenic	NA	71247	LOC100506411								
MONOMAC1_4_778_R1_peak_8992	chr17	56593824	56594362	+	31	NA	exon (NOG, exon 1 of 1)	NA	394	NOG								
MONOMAC1_4_778_R1_peak_18865	chr6	109055393	109055804	+	31	NA	intron (SESN1, intron 1 of 9)	NA	-39555	CEP57L1								
MONOMAC1_4_778_R1_peak_11591	chr2	38572555	38572928	+	31	NA	intron (HNRNPLL, intron 9 of 13)	NA	30295	HNRNPLL								
MONOMAC1_4_778_R1_peak_21581	chr9	71518709	71519150	+	31	NA	Intergenic	NA	249901	TMEM2								
MONOMAC1_4_778_R1_peak_1244	chr1	145845650	145846095	+	31	NA	intron (NUDT17, intron 1 of 7)	NA	384	NUDT17								
MONOMAC1_4_778_R1_peak_9039	chr17	58305696	58306084	+	31	NA	intron (BZRAP1, intron 22 of 26)	NA	22255	BZRAP1								
MONOMAC1_4_778_R1_peak_15146	chr3	108061569	108061856	+	31	NA	intron (CD47, intron 3 of 10)	NA	29376	CD47								
MONOMAC1_4_778_R1_peak_20823	chr8	75216365	75216713	+	31	NA	Intergenic	NA	7833	CASC9								
MONOMAC1_4_778_R1_peak_8616	chr17	30824144	30824532	+	31	NA	intron (CRLF3, intron 1 of 7)	NA	422	CRLF3								
MONOMAC1_4_778_R1_peak_18324	chr6	31204140	31204461	+	31	NA	TTS (HCG27)	NA	6540	HCG27								
MONOMAC1_4_778_R1_peak_12519	chr2	181300397	181300813	+	31	NA	intron (AC104820.2, intron 3 of 5)	NA	5047	MIR4437								
MONOMAC1_4_778_R1_peak_9091	chr17	60398110	60398400	+	31	NA	Intergenic	NA	-6030	USP32								
MONOMAC1_4_778_R1_peak_21934	chr9	114383264	114383953	+	31	NA	intron (AKNA, intron 1 of 21)	NA	4379	AKNA								
MONOMAC1_4_778_R1_peak_18312	chr6	30722158	30722543	+	31	NA	intron (TUBB, intron 1 of 3)	NA	1970	TUBB								
MONOMAC1_4_778_R1_peak_15792	chr3	188945662	188946052	+	31	NA	Intergenic	NA	127398	LOC102724756								
MONOMAC1_4_778_R1_peak_20189	chr7	139721728	139722048	+	31	NA	intron (HIPK2, intron 1 of 14)	NA	56006	HIPK2								
MONOMAC1_4_778_R1_peak_10927	chr19	45514595	45514888	+	31	NA	intron (VASP, intron 1 of 12)	NA	7299	VASP								
MONOMAC1_4_778_R1_peak_14966	chr3	53167970	53168425	+	31	NA	promoter-TSS (PRKCD)	NA	6990	PRKCD								
MONOMAC1_4_778_R1_peak_11847	chr2	66387974	66388352	+	31	NA	Intergenic	NA	-29845	MIR4778								
MONOMAC1_4_778_R1_peak_17548	chr5	141520813	141521151	+	31	NA	intron (DIAPH1, intron 27 of 28)	NA	31741	PCDHGC5								
MONOMAC1_4_778_R1_peak_5008	chr12	69324821	69325214	+	31	NA	Intergenic	NA	-23337	LYZ								
MONOMAC1_4_778_R1_peak_15797	chr3	189031067	189031458	+	31	NA	Intergenic	NA	41993	LOC102724756								
MONOMAC1_4_778_R1_peak_15321	chr3	128850061	128850438	+	31	NA	Intergenic	NA	21292	RP11-723O4.2								
MONOMAC1_4_778_R1_peak_16669	chr4	158664713	158665041	+	31	NA	Intergenic	NA	7173	C4orf46								
MONOMAC1_4_778_R1_peak_3721	chr11	64284255	64284665	+	31	NA	promoter-TSS (GPR137)	NA	244	BAD								
MONOMAC1_4_778_R1_peak_5986	chr14	20918460	20918954	+	31	NA	promoter-TSS (ECRP)	NA	-634	ECRP								
MONOMAC1_4_778_R1_peak_11472	chr2	27815807	27816229	+	31	NA	intron (RBKS, intron 7 of 7)	NA	44301	MRPL33								
MONOMAC1_4_778_R1_peak_18679	chr6	75616771	75617203	+	31	NA	intron (SENP6, intron 1 of 22)	NA	15107	SENP6								
MONOMAC1_4_778_R1_peak_17709	chr5	165130947	165131275	+	31	NA	Intergenic	NA	660832	LOC102546299								
MONOMAC1_4_778_R1_peak_1969	chr1	220094169	220094460	+	31	NA	exon (IARS2, exon 1 of 23)	NA	201	IARS2								
MONOMAC1_4_778_R1_peak_213	chr1	17191237	17191669	+	31	NA	Intergenic	NA	-2873	LOC400743								
MONOMAC1_4_778_R1_peak_15072	chr3	72619033	72619372	+	31	NA	Intergenic	NA	4961	LOC102724817								
MONOMAC1_4_778_R1_peak_14663	chr3	30604455	30604761	+	31	NA	Intergenic	NA	-1894	TGFBR2								
MONOMAC1_4_778_R1_peak_17219	chr5	95079891	95080184	+	31	NA	intron (MCTP1, intron 1 of 22)	NA	1608	MCTP1								
MONOMAC1_4_778_R1_peak_10416	chr19	13208563	13208952	+	31	NA	exon (CACNA1A, exon 46 of 47)	NA	58289	IER2								
MONOMAC1_4_778_R1_peak_4306	chr11	125595374	125595714	+	31	NA	intron (STT3A, intron 2 of 18)	NA	2749	STT3A								
MONOMAC1_4_778_R1_peak_8394	chr17	6949020	6949479	+	31	NA	Intergenic	NA	-49308	ALOX12								
MONOMAC1_4_778_R1_peak_15427	chr3	144808933	144809279	+	31	NA	Intergenic	NA	837308	C3orf58								
MONOMAC1_4_778_R1_peak_1561	chr1	161306874	161307370	+	31	NA	intron (MPZ, intron 2 of 5)	NA	2850	MPZ								
MONOMAC1_4_778_R1_peak_21135	chr8	129539853	129540272	+	31	NA	Intergenic	NA	-55920	MIR3686								
MONOMAC1_4_778_R1_peak_11590	chr2	38571774	38572290	+	31	NA	intron (HNRNPLL, intron 9 of 13)	NA	31004	HNRNPLL								
MONOMAC1_4_778_R1_peak_17078	chr5	72813522	72814037	+	31	NA	Intergenic	NA	-34352	TNPO1								
MONOMAC1_4_778_R1_peak_8581	chr17	29665772	29666079	+	31	NA	intron (SSH2, intron 9 of 13)	NA	-48333	CORO6								
MONOMAC1_4_778_R1_peak_4865	chr12	55641778	55642142	+	31	NA	Intergenic	NA	5068	OR10P1								
MONOMAC1_4_778_R1_peak_3095	chr10	110208599	110208886	+	31	NA	intron (MXI1, intron 1 of 5)	NA	-1489	MXI1								
MONOMAC1_4_778_R1_peak_13297	chr20	33696801	33697091	+	31	NA	Intergenic	NA	-10542	E2F1								
MONOMAC1_4_778_R1_peak_21348	chr9	271740	272043	+	31	NA	intron (DOCK8, intron 2 of 47)	NA	-55998	C9orf66								
MONOMAC1_4_778_R1_peak_7060	chr15	64164259	64164726	+	31	NA	Intergenic	NA	-1337	PPIB								
MONOMAC1_4_778_R1_peak_16352	chr4	83107451	83108028	+	31	NA	intron (PLAC8, intron 2 of 4)	NA	7019	PLAC8								
MONOMAC1_4_778_R1_peak_6996	chr15	58490223	58490537	+	31	NA	intron (RP11-355N15.1, intron 2 of 2)	NA	8355	RP11-355N15.1								
MONOMAC1_4_778_R1_peak_13942	chr22	19159072	19159384	+	31	NA	Intergenic	NA	-8945	GSC2								
MONOMAC1_4_778_R1_peak_21853	chr9	108783978	108784409	+	31	NA	Intergenic	NA	71802	ACTL7B								
MONOMAC1_4_778_R1_peak_12267	chr2	135893024	135893507	+	31	NA	Intergenic	NA	-16788	MCM6								
MONOMAC1_4_778_R1_peak_16968	chr5	50445720	50446144	+	31	NA	Intergenic	NA	-4532	EMB								
MONOMAC1_4_778_R1_peak_6154	chr14	45249662	45249954	+	31	NA	intron (MIS18BP1, intron 1 of 16)	NA	3594	MIS18BP1								
MONOMAC1_4_778_R1_peak_12805	chr2	224952209	224952611	+	31	NA	intron (DOCK10, intron 1 of 57)	NA	30112	DOCK10								
MONOMAC1_4_778_R1_peak_4264	chr11	120207659	120208120	+	31	NA	Intergenic	NA	-11259	OAF								
MONOMAC1_4_778_R1_peak_2190	chr1	235503510	235504400	+	31	NA	intron (B3GALNT2, intron 1 of 7)	NA	466	B3GALNT2								
MONOMAC1_4_778_R1_peak_5572	chr13	33123118	33123512	+	31	NA	intron (STARD13, intron 11 of 17)	NA	-106873	LOC101927403								
MONOMAC1_4_778_R1_peak_5392	chr12	131589821	131590403	+	31	NA	Intergenic	NA	-29778	LOC102724051								
MONOMAC1_4_778_R1_peak_17836	chr5	178377271	178377912	+	31	NA	intron (COL23A1, intron 2 of 28)	NA	-144769	PHYKPL								
MONOMAC1_4_778_R1_peak_11675	chr2	46724530	46724877	+	31	NA	intron (SOCS5, intron 1 of 1)	NA	25493	SOCS5								
MONOMAC1_4_778_R1_peak_19666	chr7	48391472	48391857	+	31	NA	intron (ABCA13, intron 37 of 61)	NA	220204	ABCA13								
MONOMAC1_4_778_R1_peak_15207	chr3	119741839	119742159	+	31	NA	intron (MAATS1, intron 13 of 17)	NA	38969	MAATS1								
MONOMAC1_4_778_R1_peak_1625	chr1	168505439	168505726	+	31	NA	Intergenic	NA	-9938	RP5-968D22.3								
MONOMAC1_4_778_R1_peak_9394	chr17	80092086	80092567	+	31	NA	intron (CCDC40, intron 11 of 13)	NA	-6502	MIR1268B								
MONOMAC1_4_778_R1_peak_12515	chr2	180523670	180524063	+	31	NA	Intergenic	NA	-168238	SCHLAP1								
MONOMAC1_4_778_R1_peak_7410	chr15	97503318	97503605	+	31	NA	intron (RP11-461F11.1, intron 2 of 4)	NA	18505	RP11-461F11.1								
MONOMAC1_4_778_R1_peak_4695	chr12	42343568	42344105	+	31	NA	intron (PPHLN1, intron 3 of 9)	NA	17673	PPHLN1								
MONOMAC1_4_778_R1_peak_8342	chr17	1607331	1607644	+	31	NA	intron (SLC43A2, intron 5 of 13)	NA	21399	SLC43A2								
MONOMAC1_4_778_R1_peak_22677	chrX	68700237	68700737	+	31	NA	intron (STARD8, intron 1 of 13)	NA	52818	STARD8								
MONOMAC1_4_778_R1_peak_1249	chr1	145964771	145965273	+	31	NA	promoter-TSS (ANKRD34A)	NA	319	POLR3GL								
MONOMAC1_4_778_R1_peak_6276	chr14	64339101	64339419	+	31	NA	promoter-TSS (ESR2)	NA	8351	TEX21P								
MONOMAC1_4_778_R1_peak_17754	chr5	172179914	172180421	+	31	NA	intron (STK10, intron 1 of 18)	NA	8175	STK10								
MONOMAC1_4_778_R1_peak_13119	chr20	8427442	8427797	+	31	NA	intron (PLCB1, intron 3 of 32)	NA	295354	PLCB1								
MONOMAC1_4_778_R1_peak_16226	chr4	51901379	51901734	+	31	NA	intron (DCUN1D4, intron 8 of 9)	NA	58556	DCUN1D4								
MONOMAC1_4_778_R1_peak_1777	chr1	197400930	197401275	+	31	NA	intron (CRB1, intron 5 of 11)	NA	132844	CRB1								
MONOMAC1_4_778_R1_peak_8003	chr16	56682629	56682921	+	31	NA	intron (MT1X, intron 1 of 2)	NA	305	MT1X								
MONOMAC1_4_778_R1_peak_514	chr1	35577246	35577832	+	31	NA	intron (TFAP2E, intron 3 of 6)	NA	11676	TFAP2E								
MONOMAC1_4_778_R1_peak_8914	chr17	47278674	47279111	+	31	NA	intron (ITGB3, intron 2 of 14)	NA	25050	ITGB3								
MONOMAC1_4_778_R1_peak_18750	chr6	87747941	87748229	+	31	NA	Intergenic	NA	-36775	LOC101928911								
MONOMAC1_4_778_R1_peak_13130	chr20	10328616	10328934	+	31	NA	Intergenic	NA	105464	MKKS								
MONOMAC1_4_778_R1_peak_16718	chr4	177311502	177311789	+	31	NA	intron (NEIL3, intron 1 of 9)	NA	1808	NEIL3								
MONOMAC1_4_778_R1_peak_18114	chr6	16725663	16725964	+	31	NA	intron (ATXN1, intron 2 of 7)	NA	35677	ATXN1								
MONOMAC1_4_778_R1_peak_21745	chr9	94669236	94669807	+	31	NA	Intergenic	NA	-29272	FBP1								
MONOMAC1_4_778_R1_peak_21656	chr9	82539372	82540075	+	31	NA	Intergenic	NA	-477382	SPATA31B1								
MONOMAC1_4_778_R1_peak_11421	chr2	26347050	26347485	+	31	NA	promoter-TSS (GPR113)	NA	1181	EPT1								
MONOMAC1_4_778_R1_peak_2352	chr10	7047759	7048061	+	31	NA	Intergenic	NA	268312	LINC00707								
MONOMAC1_4_778_R1_peak_10893	chr19	44912484	44912820	+	31	NA	Intergenic	NA	-2012	APOC1								
MONOMAC1_4_778_R1_peak_5201	chr12	111996115	111996478	+	31	NA	intron (TMEM116, intron 3 of 10)	NA	-17052	ERP29								
MONOMAC1_4_778_R1_peak_15353	chr3	130747894	130748488	+	31	NA	Intergenic	NA	-1339	PIK3R4								
MONOMAC1_4_778_R1_peak_8163	chr16	75506942	75507269	+	31	NA	Intergenic	NA	-12077	CHST6								
MONOMAC1_4_778_R1_peak_17292	chr5	109407789	109408140	+	31	NA	intron (PJA2, intron 1 of 9)	NA	2010	PJA2								
MONOMAC1_4_778_R1_peak_19844	chr7	84336658	84336985	+	31	NA	intron (SEMA3A, intron 2 of 19)	NA	155903	SEMA3A								
MONOMAC1_4_778_R1_peak_18478	chr6	36596011	36596423	+	31	NA	intron (SRSF3, intron 1 of 6)	NA	1904	SRSF3								
MONOMAC1_4_778_R1_peak_9090	chr17	60393637	60394137	+	31	NA	Intergenic	NA	-1662	USP32								
MONOMAC1_4_778_R1_peak_18032	chr6	11374570	11375295	+	31	NA	intron (NEDD9, intron 1 of 7)	NA	7416	NEDD9								
MONOMAC1_4_778_R1_peak_1507	chr1	156795135	156795580	+	31	NA	intron (PRCC, intron 4 of 5)	NA	-20393	NTRK1								
MONOMAC1_4_778_R1_peak_19137	chr6	150362134	150362428	+	31	NA	Intergenic	NA	-6579	IYD								
MONOMAC1_4_778_R1_peak_6010	chr14	22472651	22473053	+	31	NA	intron (LOC102724753, intron 1 of 2)	NA	6042	LOC102724753								
MONOMAC1_4_778_R1_peak_13700	chr21	25773050	25773679	+	30	NA	TTS (GABPA)	NA	-37710	ATP5J								
MONOMAC1_4_778_R1_peak_10629	chr19	29845308	29845612	+	30	NA	Intergenic	NA	33350	CCNE1								
MONOMAC1_4_778_R1_peak_5819	chr13	91333325	91333993	+	30	NA	Intergenic	NA	-14161	MIR17HG								
MONOMAC1_4_778_R1_peak_9157	chr17	64395795	64396439	+	30	NA	intron (PECAM1, intron 1 of 14)	NA	-4953	PECAM1								
MONOMAC1_4_778_R1_peak_17016	chr5	61319699	61320106	+	30	NA	Intergenic	NA	-157427	SMIM15								
MONOMAC1_4_778_R1_peak_2543	chr10	31959460	31959778	+	30	NA	Intergenic	NA	-30805	ARHGAP12								
MONOMAC1_4_778_R1_peak_16686	chr4	165328915	165329551	+	30	NA	intron (MSMO1, intron 1 of 5)	NA	1502	MSMO1								
MONOMAC1_4_778_R1_peak_18835	chr6	107958425	107958811	+	30	NA	promoter-TSS (SEC63)	NA	-340	SEC63								
MONOMAC1_4_778_R1_peak_11994	chr2	85420256	85420696	+	30	NA	Intergenic	NA	-1961	LOC101928082								
MONOMAC1_4_778_R1_peak_6417	chr14	78004904	78005269	+	30	NA	Intergenic	NA	-165287	NRXN3								
MONOMAC1_4_778_R1_peak_15126	chr3	101723734	101724341	+	30	NA	promoter-TSS (CEP97)	NA	-156	CEP97								
MONOMAC1_4_778_R1_peak_4790	chr12	51025678	51026301	+	30	NA	exon (SLC11A2, exon 1 of 16)	NA	427	SLC11A2								
MONOMAC1_4_778_R1_peak_20854	chr8	81492741	81493314	+	30	NA	Intergenic	NA	-9789	FABP4								
MONOMAC1_4_778_R1_peak_16374	chr4	86907592	86908019	+	30	NA	intron (C4orf36, intron 1 of 3)	NA	-15394	C4orf36								
MONOMAC1_4_778_R1_peak_17104	chr5	74641092	74641400	+	30	NA	exon (ENC1, exon 1 of 3)	NA	178	ENC1								
MONOMAC1_4_778_R1_peak_4222	chr11	118010655	118010973	+	30	NA	Intergenic	NA	24428	IL10RA								
MONOMAC1_4_778_R1_peak_11189	chr19	55080951	55081442	+	30	NA	intron (EPS8L1, intron 2 of 14)	NA	5343	EPS8L1								
MONOMAC1_4_778_R1_peak_21274	chr8	143454271	143454619	+	30	NA	intron (ZC3H3, intron 13 of 15)	NA	-24013	MAFA								
MONOMAC1_4_778_R1_peak_15120	chr3	101675579	101676053	+	30	NA	promoter-TSS (ZBTB11-AS1)	NA	-614	ZBTB11-AS1								
MONOMAC1_4_778_R1_peak_21884	chr9	111068206	111068872	+	30	NA	Intergenic	NA	-30454	LPAR1								
MONOMAC1_4_778_R1_peak_8770	chr17	40107873	40108185	+	30	NA	Intergenic	NA	-7304	NR1D1								
MONOMAC1_4_778_R1_peak_8778	chr17	40318894	40319197	+	30	NA	intron (RARA, intron 1 of 8)	NA	-21915	RARA								
MONOMAC1_4_778_R1_peak_5778	chr13	78576489	78576850	+	30	NA	intron (RNF219-AS1, intron 3 of 5)	NA	26891	POU4F1								
MONOMAC1_4_778_R1_peak_3231	chr11	2929491	2930184	+	30	NA	promoter-TSS (PHLDA2)	NA	-417	PHLDA2								
MONOMAC1_4_778_R1_peak_18703	chr6	81827178	81827509	+	30	NA	Intergenic	NA	-13151	LOC101928770								
MONOMAC1_4_778_R1_peak_8855	chr17	43779274	43779698	+	30	NA	promoter-TSS (C17orf105)	NA	-486	DUSP3								
MONOMAC1_4_778_R1_peak_4915	chr12	56684831	56685388	+	30	NA	intron (PTGES3, intron 1 of 5)	NA	2888	PTGES3								
MONOMAC1_4_778_R1_peak_7245	chr15	78046266	78046558	+	30	NA	intron (TBC1D2B, intron 2 of 12)	NA	31240	TBC1D2B								
MONOMAC1_4_778_R1_peak_10589	chr19	19262300	19262625	+	30	NA	intron (HAPLN4, intron 1 of 4)	NA	325	HAPLN4								
MONOMAC1_4_778_R1_peak_15616	chr3	172127110	172127727	+	30	NA	intron (FNDC3B, intron 2 of 25)	NA	-54427	LOC101928615								
MONOMAC1_4_778_R1_peak_19518	chr7	30521139	30521526	+	30	NA	Intergenic	NA	-16491	GGCT								
MONOMAC1_4_778_R1_peak_12083	chr2	98445289	98445743	+	30	NA	intron (INPP4A, intron 1 of 25)	NA	658	INPP4A								
MONOMAC1_4_778_R1_peak_10211	chr19	7159111	7159627	+	30	NA	intron (INSR, intron 9 of 21)	NA	66669	LOC100996405								
MONOMAC1_4_778_R1_peak_447	chr1	30717629	30717980	+	30	NA	promoter-TSS (MATN1-AS1)	NA	-968	MATN1-AS1								
MONOMAC1_4_778_R1_peak_18603	chr6	45710048	45710475	+	30	NA	Intergenic	NA	305628	CLIC5								
MONOMAC1_4_778_R1_peak_4113	chr11	95336864	95337229	+	30	NA	Intergenic	NA	-104505	SESN3								
MONOMAC1_4_778_R1_peak_14612	chr3	18078314	18078657	+	30	NA	intron (LOC339862, intron 4 of 4)	NA	115913	LOC339862								
MONOMAC1_4_778_R1_peak_4164	chr11	110069049	110069557	+	30	NA	Intergenic	NA	-24058	ZC3H12C								
