PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_748_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_748_R1_peak_20499	chr6	5175749	5175921	+	55	NA	intron (LYRM4, intron 2 of 3)	NA	-27527	MIR3691								
DFAM71927V3_1_748_R1_peak_14768	chr2	196068437	196068692	+	55	NA	intron (DNAH7, intron 1 of 64)	NA	248	DNAH7								
DFAM71927V3_1_748_R1_peak_20697	chr6	22053714	22054015	+	55	NA	intron (CASC15, intron 7 of 11)	NA	93329	CASC14								
DFAM71927V3_1_748_R1_peak_20684	chr6	21668903	21669105	+	55	NA	intron (CASC15, intron 2 of 11)	NA	2560	CASC15								
DFAM71927V3_1_748_R1_peak_8944	chr16	28936623	28936772	+	55	NA	TTS (CD19)	NA	4758	CD19								
DFAM71927V3_1_748_R1_peak_12246	chr19	14363254	14363406	+	55	NA	Intergenic	NA	-17814	CD97								
DFAM71927V3_1_748_R1_peak_12166	chr19	12723903	12724068	+	55	NA	promoter-TSS (TNPO2)	NA	11	TNPO2								
DFAM71927V3_1_748_R1_peak_17372	chr3	43286177	43286549	+	55	NA	promoter-TSS (SNRK)	NA	-237	SNRK								
DFAM71927V3_1_748_R1_peak_14632	chr2	170928179	170928373	+	55	NA	promoter-TSS (GORASP2)	NA	-1465	GORASP2								
DFAM71927V3_1_748_R1_peak_19705	chr5	77492006	77492270	+	55	NA	intron (WDR41, intron 1 of 13)	NA	369	WDR41								
DFAM71927V3_1_748_R1_peak_21465	chr6	105782182	105782346	+	55	NA	Intergenic	NA	-57680	LOC102724460								
DFAM71927V3_1_748_R1_peak_10509	chr17	48488836	48489021	+	55	NA	Intergenic	NA	41982	HOXB1								
DFAM71927V3_1_748_R1_peak_17462	chr3	47513714	47513923	+	55	NA	promoter-TSS (ELP6)	NA	-476	ELP6								
DFAM71927V3_1_748_R1_peak_4378	chr11	65833490	65833639	+	55	NA	promoter-TSS (SNX32)	NA	-67	LOC101927853								
DFAM71927V3_1_748_R1_peak_9765	chr17	4903062	4903211	+	55	NA	promoter-TSS (CHRNE)	NA	-62	CHRNE								
DFAM71927V3_1_748_R1_peak_18697	chr4	38301592	38301742	+	55	NA	Intergenic	NA	191486	TBC1D1								
DFAM71927V3_1_748_R1_peak_14699	chr2	179031745	179031894	+	55	NA	intron (CCDC141, intron 2 of 22)	NA	18240	CCDC141								
DFAM71927V3_1_748_R1_peak_8075	chr15	70672282	70672446	+	55	NA	intron (UACA, intron 13 of 18)	NA	-85758	LOC101929151								
DFAM71927V3_1_748_R1_peak_18105	chr3	143120222	143120540	+	55	NA	exon (CHST2, exon 1 of 2)	NA	605	CHST2								
DFAM71927V3_1_748_R1_peak_17618	chr3	52720961	52721331	+	55	NA	intron (NEK4, intron 15 of 15)	NA	-15063	GLT8D1								
DFAM71927V3_1_748_R1_peak_22887	chr7	142808717	142809174	+	55	NA	Intergenic	NA	37969	PRSS2								
DFAM71927V3_1_748_R1_peak_22723	chr7	123557718	123558020	+	55	NA	promoter-TSS (NDUFA5)	NA	35	NDUFA5								
DFAM71927V3_1_748_R1_peak_25127	chrX	19747928	19748153	+	55	NA	intron (SH3KBP1, intron 2 of 17)	NA	139586	SH3KBP1								
DFAM71927V3_1_748_R1_peak_20810	chr6	27870713	27870894	+	55	NA	Intergenic	NA	1518	HIST1H3I								
DFAM71927V3_1_748_R1_peak_4706	chr11	103036114	103036291	+	55	NA	Intergenic	NA	55981	DCUN1D5								
DFAM71927V3_1_748_R1_peak_24368	chr9	90842988	90843227	+	55	NA	intron (SYK, intron 1 of 13)	NA	41377	SYK								
DFAM71927V3_1_748_R1_peak_13500	chr2	24490887	24491051	+	55	NA	Intergenic	NA	-73433	NCOA1								
DFAM71927V3_1_748_R1_peak_17302	chr3	35296993	35297217	+	55	NA	intron (LOC101928135, intron 2 of 3)	NA	96918	LOC101928135								
DFAM71927V3_1_748_R1_peak_16749	chr22	38182810	38182964	+	55	NA	intron (PLA2G6, intron 1 of 16)	NA	-1041	PLA2G6								
DFAM71927V3_1_748_R1_peak_14338	chr2	114662431	114662586	+	55	NA	intron (DPP10, intron 2 of 26)	NA	171040	DPP10-AS3								
DFAM71927V3_1_748_R1_peak_12761	chr19	40444637	40444854	+	55	NA	promoter-TSS (SERTAD3)	NA	-2147	SERTAD3								
DFAM71927V3_1_748_R1_peak_2063	chr1	204578957	204579266	+	55	NA	intron (MDM4, intron 16 of 31)	NA	54135	LRRN2								
DFAM71927V3_1_748_R1_peak_1007	chr1	56832000	56832152	+	55	NA	Intergenic	NA	-5156	LOC101929757								
DFAM71927V3_1_748_R1_peak_21386	chr6	80107008	80107228	+	55	NA	intron (BCKDHB, intron 1 of 9)	NA	479	BCKDHB								
DFAM71927V3_1_748_R1_peak_20016	chr5	135373115	135373291	+	55	NA	intron (H2AFY, intron 2 of 5)	NA	26413	H2AFY								
DFAM71927V3_1_748_R1_peak_14908	chr2	216016059	216016337	+	55	NA	Intergenic	NA	-2575	MREG								
DFAM71927V3_1_748_R1_peak_22511	chr7	92755149	92755390	+	55	NA	intron (CDK6, intron 3 of 7)	NA	-53455	RNU6-10P								
DFAM71927V3_1_748_R1_peak_994	chr1	54542369	54542518	+	55	NA	Intergenic	NA	-5691	ACOT11								
DFAM71927V3_1_748_R1_peak_21241	chr6	43224352	43224609	+	55	NA	exon (CUL9, exon 37 of 37)	NA	4993	DNPH1								
DFAM71927V3_1_748_R1_peak_2564	chr10	3058156	3058305	+	55	NA	Intergenic	NA	9151	LOC101927824								
DFAM71927V3_1_748_R1_peak_7184	chr14	65210087	65210385	+	55	NA	Intergenic	NA	12111	LOC100128233								
DFAM71927V3_1_748_R1_peak_2557	chr10	2782235	2782384	+	55	NA	Intergenic	NA	285072	LOC101927824								
DFAM71927V3_1_748_R1_peak_17580	chr3	51682108	51682273	+	55	NA	intron (TEX264, intron 1 of 3)	NA	10563	TEX264								
DFAM71927V3_1_748_R1_peak_9422	chr16	81521162	81521314	+	55	NA	intron (CMIP, intron 1 of 20)	NA	-12664	MIR7854								
DFAM71927V3_1_748_R1_peak_8230	chr15	80060473	80060671	+	55	NA	intron (ZFAND6, intron 1 of 6)	NA	1004	ZFAND6								
DFAM71927V3_1_748_R1_peak_425	chr1	23913181	23913552	+	55	NA	promoter-TSS (CNR2)	NA	-15755	MIR378F								
DFAM71927V3_1_748_R1_peak_9116	chr16	49855562	49855711	+	55	NA	promoter-TSS (ZNF423)	NA	-640	ZNF423								
DFAM71927V3_1_748_R1_peak_17031	chr3	4340717	4340883	+	55	NA	intron (SUMF1, intron 8 of 12)	NA	37247	SETMAR								
DFAM71927V3_1_748_R1_peak_24170	chr9	35116166	35116411	+	55	NA	promoter-TSS (FAM214B)	NA	-4836	FAM214B								
DFAM71927V3_1_748_R1_peak_21281	chr6	45586355	45586518	+	55	NA	Intergenic	NA	-208992	SUPT3H								
DFAM71927V3_1_748_R1_peak_944	chr1	51519232	51519616	+	55	NA	promoter-TSS (EPS15)	NA	-71385	EPS15								
DFAM71927V3_1_748_R1_peak_10572	chr17	50867714	50867918	+	55	NA	exon (TOB1-AS1, exon 2 of 2)	NA	162	TOB1								
DFAM71927V3_1_748_R1_peak_2201	chr1	220810229	220810416	+	55	NA	intron (MARC1, intron 6 of 6)	NA	12275	LOC101930644								
DFAM71927V3_1_748_R1_peak_700	chr1	35079123	35079391	+	55	NA	promoter-TSS (ZMYM1)	NA	-128	ZMYM1								
DFAM71927V3_1_748_R1_peak_17183	chr3	16377233	16377437	+	55	NA	intron (RFTN1, intron 5 of 9)	NA	112121	OXNAD1								
DFAM71927V3_1_748_R1_peak_8417	chr15	95734020	95734186	+	55	NA	Intergenic	NA	301010	LINC00924								
DFAM71927V3_1_748_R1_peak_19542	chr5	49602429	49602977	+	55	NA	Intergenic	NA	838697	EMB								
DFAM71927V3_1_748_R1_peak_21095	chr6	36594497	36594683	+	55	NA	intron (SRSF3, intron 1 of 5)	NA	277	SRSF3								
DFAM71927V3_1_748_R1_peak_14040	chr2	84925795	84925952	+	55	NA	Intergenic	NA	20234	TMSB10								
DFAM71927V3_1_748_R1_peak_9500	chr16	85902847	85903006	+	55	NA	promoter-TSS (IRF8)	NA	65	IRF8								
DFAM71927V3_1_748_R1_peak_941	chr1	51236430	51236833	+	55	NA	exon (RNF11, exon 1 of 3)	NA	358	RNF11								
DFAM71927V3_1_748_R1_peak_8020	chr15	67835979	67836192	+	55	NA	intron (RP11-34F13.2, intron 2 of 2)	NA	2794	RP11-34F13.2								
DFAM71927V3_1_748_R1_peak_4999	chr11	133956998	133957254	+	55	NA	promoter-TSS (IGSF9B)	NA	-372	IGSF9B								
DFAM71927V3_1_748_R1_peak_279	chr1	14969145	14969494	+	55	NA	intron (KAZN, intron 2 of 7)	NA	183145	TMEM51-AS1								
DFAM71927V3_1_748_R1_peak_8009	chr15	67101195	67101345	+	55	NA	intron (SMAD3, intron 1 of 8)	NA	-64885	SMAD3								
DFAM71927V3_1_748_R1_peak_15401	chr20	17973605	17973756	+	55	NA	intron (MGME1, intron 3 of 5)	NA	4538	MGME1								
DFAM71927V3_1_748_R1_peak_21676	chr6	139135105	139135304	+	55	NA	promoter-TSS (HECA)	NA	92	HECA								
DFAM71927V3_1_748_R1_peak_10842	chr17	73592603	73592758	+	55	NA	intron (SDK2, intron 1 of 44)	NA	51408	SDK2								
DFAM71927V3_1_748_R1_peak_18965	chr4	98995235	98995508	+	55	NA	promoter-TSS (METAP1)	NA	-2016	MIR3684								
DFAM71927V3_1_748_R1_peak_221	chr1	10472839	10472989	+	55	NA	promoter-TSS (DFFA)	NA	-358	DFFA								
DFAM71927V3_1_748_R1_peak_21513	chr6	109454688	109454937	+	55	NA	intron (MICAL1, intron 1 of 24)	NA	11156	MICAL1								
DFAM71927V3_1_748_R1_peak_20082	chr5	139697461	139697674	+	55	NA	Intergenic	NA	48634	CXXC5								
DFAM71927V3_1_748_R1_peak_17108	chr3	13011702	13012015	+	55	NA	intron (IQSEC1, intron 1 of 13)	NA	61259	IQSEC1								
DFAM71927V3_1_748_R1_peak_21165	chr6	41201008	41201310	+	55	NA	promoter-TSS (TREML2)	NA	28	TREML2								
DFAM71927V3_1_748_R1_peak_21262	chr6	44246961	44247133	+	55	NA	promoter-TSS (HSP90AB1)	NA	-949	HSP90AB1								
DFAM71927V3_1_748_R1_peak_5306	chr12	25250952	25251199	+	55	NA	promoter-TSS (KRAS)	NA	-155	KRAS								
DFAM71927V3_1_748_R1_peak_20027	chr5	138032487	138032723	+	55	NA	intron (FAM13B, intron 1 of 23)	NA	508	FAM13B								
DFAM71927V3_1_748_R1_peak_19880	chr5	119309013	119309254	+	55	NA	intron (TNFAIP8, intron 1 of 1)	NA	40441	TNFAIP8								
DFAM71927V3_1_748_R1_peak_10725	chr17	63849010	63849344	+	55	NA	Intergenic	NA	-6717	SMARCD2								
DFAM71927V3_1_748_R1_peak_9208	chr16	58629761	58630079	+	55	NA	promoter-TSS (CNOT1)	NA	-34	CNOT1								
DFAM71927V3_1_748_R1_peak_6923	chr14	22918861	22919192	+	55	NA	exon (RBM23, exon 1 of 12)	NA	161	RBM23								
DFAM71927V3_1_748_R1_peak_23108	chr8	2216007	2216211	+	55	NA	Intergenic	NA	139520	MIR7160								
DFAM71927V3_1_748_R1_peak_19172	chr4	151941304	151941514	+	55	NA	Intergenic	NA	-14582	LOC100505685								
DFAM71927V3_1_748_R1_peak_22179	chr7	30504365	30504578	+	55	NA	intron (GGCT, intron 1 of 2)	NA	370	GGCT								
DFAM71927V3_1_748_R1_peak_13821	chr2	59708067	59708226	+	55	NA	Intergenic	NA	490438	AC007131.1								
DFAM71927V3_1_748_R1_peak_10586	chr17	55451381	55451556	+	55	NA	intron (LOC101927367, intron 2 of 2)	NA	6919	LOC101927367								
DFAM71927V3_1_748_R1_peak_3595	chr10	119651209	119651358	+	55	NA	promoter-TSS (BAG3)	NA	-64	BAG3								
DFAM71927V3_1_748_R1_peak_17687	chr3	62188883	62189083	+	55	NA	intron (PTPRG, intron 8 of 29)	NA	129964	PTPRG-AS1								
DFAM71927V3_1_748_R1_peak_23375	chr8	38966548	38966730	+	55	NA	intron (PLEKHA2, intron 10 of 11)	NA	-7510	HTRA4								
DFAM71927V3_1_748_R1_peak_14666	chr2	174683286	174683711	+	55	NA	promoter-TSS (WIPF1)	NA	-36302	H3F3AP4								
DFAM71927V3_1_748_R1_peak_10175	chr17	34400404	34400553	+	55	NA	Intergenic	NA	-37245	CCL1								
DFAM71927V3_1_748_R1_peak_13923	chr2	68774762	68774953	+	55	NA	promoter-TSS (ARHGAP25)	NA	56	ARHGAP25								
DFAM71927V3_1_748_R1_peak_2112	chr1	206757835	206758115	+	55	NA	Intergenic	NA	14519	IL10								
DFAM71927V3_1_748_R1_peak_22827	chr7	139041500	139041649	+	55	NA	Intergenic	NA	-5549	ZC3HAV1L								
DFAM71927V3_1_748_R1_peak_1149	chr1	92483984	92484152	+	55	NA	promoter-TSS (GFI1)	NA	-269	GFI1								
DFAM71927V3_1_748_R1_peak_9807	chr17	7213992	7214141	+	55	NA	intron (DLG4, intron 3 of 20)	NA	-5765	ACADVL								
DFAM71927V3_1_748_R1_peak_9183	chr16	57530141	57530290	+	55	NA	intron (CCDC102A, intron 1 of 8)	NA	6350	CCDC102A								
DFAM71927V3_1_748_R1_peak_7704	chr15	40764229	40764493	+	55	NA	intron (GCHFR, intron 1 of 2)	NA	274	GCHFR								
DFAM71927V3_1_748_R1_peak_20775	chr6	26521388	26521947	+	55	NA	promoter-TSS (HCG11)	NA	-39	HCG11								
DFAM71927V3_1_748_R1_peak_20893	chr6	31137549	31137731	+	55	NA	exon (PSORS1C2, exon 2 of 2)	NA	1710	PSORS1C2								
DFAM71927V3_1_748_R1_peak_23267	chr8	26258089	26258272	+	55	NA	Intergenic	NA	-33348	PPP2R2A								
DFAM71927V3_1_748_R1_peak_24643	chr9	124496194	124496375	+	55	NA	intron (NR5A1, intron 4 of 6)	NA	11203	NR5A1								
DFAM71927V3_1_748_R1_peak_7285	chr14	73136751	73136912	+	55	NA	intron (PSEN1, intron 1 of 11)	NA	396	PSEN1								
DFAM71927V3_1_748_R1_peak_2854	chr10	31921111	31921433	+	55	NA	intron (ARHGAP12, intron 1 of 18)	NA	7604	ARHGAP12								
DFAM71927V3_1_748_R1_peak_14419	chr2	128690141	128690581	+	55	NA	Intergenic	NA	-174239	LOC101927881								
DFAM71927V3_1_748_R1_peak_12338	chr19	17076186	17076460	+	55	NA	promoter-TSS (HAUS8)	NA	-790	HAUS8								
DFAM71927V3_1_748_R1_peak_14577	chr2	164988873	164989031	+	55	NA	intron (LOC101929658, intron 2 of 2)	NA	29651	LOC101929658								
DFAM71927V3_1_748_R1_peak_19848	chr5	112041534	112041754	+	55	NA	Intergenic	NA	-118882	EPB41L4A-AS1								
DFAM71927V3_1_748_R1_peak_5293	chr12	22321743	22321981	+	55	NA	intron (ST8SIA1, intron 1 of 4)	NA	9228	LOC101928412								
DFAM71927V3_1_748_R1_peak_5521	chr12	51971890	51972074	+	55	NA	intron (ACVR1B, intron 1 of 8)	NA	20315	ACVR1B								
DFAM71927V3_1_748_R1_peak_12438	chr19	19040518	19040668	+	55	NA	intron (ARMC6, intron 1 of 7)	NA	7015	ARMC6								
DFAM71927V3_1_748_R1_peak_8471	chr15	101334136	101334285	+	55	NA	intron (PCSK6, intron 13 of 18)	NA	-24906	LOC100507472								
DFAM71927V3_1_748_R1_peak_5239	chr12	12010679	12010892	+	55	NA	Intergenic	NA	-39079	LOC102724106								
DFAM71927V3_1_748_R1_peak_7240	chr14	69612060	69612266	+	55	NA	intron (KIAA0247, intron 1 of 5)	NA	570	KIAA0247								
DFAM71927V3_1_748_R1_peak_10752	chr17	64708596	64708793	+	55	NA	Intergenic	NA	-41702	LOC101929240								
DFAM71927V3_1_748_R1_peak_4598	chr11	76444805	76445098	+	55	NA	promoter-TSS (C11orf30)	NA	-77	C11orf30								
DFAM71927V3_1_748_R1_peak_17421	chr3	45995247	45995502	+	55	NA	intron (FYCO1, intron 1 of 9)	NA	450	FYCO1								
DFAM71927V3_1_748_R1_peak_20723	chr6	25085916	25086131	+	55	NA	intron (CMAHP, intron 11 of 12)	NA	-49879	LOC102724765								
DFAM71927V3_1_748_R1_peak_6921	chr14	22886887	22887055	+	55	NA	TTS (REM2)	NA	3858	REM2								
DFAM71927V3_1_748_R1_peak_7027	chr14	49585926	49586143	+	55	NA	promoter-TSS (RN7SL1)	NA	382	RPS29								
DFAM71927V3_1_748_R1_peak_24241	chr9	71768340	71768730	+	55	NA	exon (TMEM2, exon 1 of 23)	NA	921	TMEM2								
DFAM71927V3_1_748_R1_peak_12950	chr19	46825521	46825675	+	55	NA	Intergenic	NA	5106	SNAR-E								
DFAM71927V3_1_748_R1_peak_11602	chr18	75655819	75656302	+	55	NA	Intergenic	NA	56343	LOC100505853								
DFAM71927V3_1_748_R1_peak_7657	chr15	35546013	35546225	+	55	NA	promoter-TSS (DPH6)	NA	-76	DPH6-AS1								
DFAM71927V3_1_748_R1_peak_22461	chr7	76461809	76461987	+	55	NA	intron (DTX2, intron 1 of 9)	NA	189	DTX2								
DFAM71927V3_1_748_R1_peak_7012	chr14	39174734	39174914	+	55	NA	promoter-TSS (PNN)	NA	-359	PNN								
DFAM71927V3_1_748_R1_peak_20776	chr6	26522469	26522712	+	55	NA	exon (HCG11, exon 1 of 1)	NA	884	HCG11								
DFAM71927V3_1_748_R1_peak_12305	chr19	16080188	16080339	+	55	NA	intron (TPM4, intron 1 of 7)	NA	3938	TPM4								
DFAM71927V3_1_748_R1_peak_2264	chr1	226002833	226002982	+	55	NA	Intergenic	NA	-3509	SDE2								
DFAM71927V3_1_748_R1_peak_10565	chr17	50478674	50478993	+	55	NA	promoter-TSS (RSAD1)	NA	4	RSAD1								
DFAM71927V3_1_748_R1_peak_24353	chr9	89498057	89498335	+	55	NA	promoter-TSS (SEMA4D)	NA	-18604	SEMA4D								
DFAM71927V3_1_748_R1_peak_19005	chr4	105146666	105146973	+	55	NA	promoter-TSS (TET2)	NA	-22	TET2								
DFAM71927V3_1_748_R1_peak_6649	chr13	50992321	50992513	+	55	NA	Intergenic	NA	73740	GUCY1B2								
DFAM71927V3_1_748_R1_peak_23322	chr8	30083124	30083369	+	55	NA	promoter-TSS (TMEM66)	NA	-38	TMEM66								
DFAM71927V3_1_748_R1_peak_17026	chr3	3296728	3296881	+	55	NA	Intergenic	NA	-117087	CRBN								
DFAM71927V3_1_748_R1_peak_2900	chr10	43105548	43105786	+	54	NA	intron (RET, intron 4 of 19)	NA	12183	RET								
DFAM71927V3_1_748_R1_peak_14073	chr2	85861647	85861796	+	54	NA	intron (ST3GAL5, intron 2 of 6)	NA	5949	ST3GAL5								
DFAM71927V3_1_748_R1_peak_6210	chr12	122774400	122774729	+	54	NA	promoter-TSS (CCDC62)	NA	-37	CCDC62								
DFAM71927V3_1_748_R1_peak_13361	chr2	3377352	3377501	+	54	NA	intron (TSSC1, intron 1 of 8)	NA	456	TSSC1								
DFAM71927V3_1_748_R1_peak_7749	chr15	42906191	42906340	+	54	NA	intron (TTBK2, intron 1 of 13)	NA	14456	TTBK2								
DFAM71927V3_1_748_R1_peak_5090	chr12	4272041	4272247	+	54	NA	Intergenic	NA	-1593	CCND2								
DFAM71927V3_1_748_R1_peak_10292	chr17	39959101	39959313	+	54	NA	Intergenic	NA	-3766	GSDMA								
DFAM71927V3_1_748_R1_peak_24784	chr9	129783841	129783994	+	54	NA	Intergenic	NA	-19232	TOR1B								
DFAM71927V3_1_748_R1_peak_15239	chr2	241871180	241871523	+	54	NA	intron (CXXC11, intron 1 of 1)	NA	1617	CXXC11								
DFAM71927V3_1_748_R1_peak_18526	chr4	2799388	2799537	+	54	NA	intron (SH3BP2, intron 1 of 12)	NA	396	SH3BP2								
DFAM71927V3_1_748_R1_peak_7945	chr15	63833906	63834081	+	54	NA	promoter-TSS (HERC1)	NA	-48	HERC1								
DFAM71927V3_1_748_R1_peak_16505	chr22	23894523	23894744	+	54	NA	exon (LOC284889, exon 3 of 3)	NA	255	MIF								
DFAM71927V3_1_748_R1_peak_5908	chr12	101839863	101840043	+	54	NA	Intergenic	NA	-9086	GNPTAB								
DFAM71927V3_1_748_R1_peak_576	chr1	28232929	28233110	+	54	NA	promoter-TSS (DNAJC8)	NA	12	DNAJC8								
DFAM71927V3_1_748_R1_peak_24230	chr9	68779921	68780070	+	54	NA	promoter-TSS (FAM122A)	NA	-53	FAM122A								
DFAM71927V3_1_748_R1_peak_23442	chr8	54101957	54102115	+	54	NA	promoter-TSS (LYPLA1)	NA	-19	LYPLA1								
DFAM71927V3_1_748_R1_peak_18874	chr4	79931335	79931484	+	54	NA	intron (ANTXR2, intron 16 of 16)	NA	103938	PCAT4								
DFAM71927V3_1_748_R1_peak_119	chr1	4425943	4426221	+	54	NA	Intergenic	NA	14031	RP5-1166F10.1								
DFAM71927V3_1_748_R1_peak_6332	chr12	132561271	132561435	+	54	NA	intron (FBRSL1, intron 5 of 18)	NA	9323	LOC100996573								
DFAM71927V3_1_748_R1_peak_17438	chr3	46435434	46435626	+	54	NA	TTS (LTF)	NA	28141	LTF								
DFAM71927V3_1_748_R1_peak_1964	chr1	197683008	197683218	+	54	NA	intron (DENND1B, intron 4 of 15)	NA	92380	DENND1B								
DFAM71927V3_1_748_R1_peak_1711	chr1	160483043	160483193	+	54	NA	Intergenic	NA	40144	SLAMF6								
DFAM71927V3_1_748_R1_peak_9205	chr16	58426219	58426446	+	54	NA	Intergenic	NA	33938	GINS3								
DFAM71927V3_1_748_R1_peak_19529	chr5	43105479	43105628	+	54	NA	Intergenic	NA	-15330	ZNF131								
DFAM71927V3_1_748_R1_peak_7675	chr15	39629565	39629729	+	54	NA	intron (FSIP1, intron 10 of 11)	NA	48568	THBS1								
DFAM71927V3_1_748_R1_peak_19594	chr5	60699451	60699601	+	54	NA	intron (DEPDC1B, intron 1 of 10)	NA	640	DEPDC1B								
DFAM71927V3_1_748_R1_peak_16821	chr22	40401694	40401846	+	54	NA	intron (SGSM3, intron 3 of 21)	NA	31203	SGSM3								
DFAM71927V3_1_748_R1_peak_236	chr1	11013102	11013265	+	54	NA	intron (TARDBP, intron 1 of 5)	NA	561	TARDBP								
DFAM71927V3_1_748_R1_peak_18923	chr4	86961828	86962003	+	54	NA	intron (AFF1, intron 2 of 20)	NA	26913	AFF1								
DFAM71927V3_1_748_R1_peak_18755	chr4	48269902	48270058	+	54	NA	promoter-TSS (TEC)	NA	-71616	SLAIN2								
DFAM71927V3_1_748_R1_peak_1593	chr1	155194484	155194809	+	54	NA	promoter-TSS (MIR92B)	NA	-531	MIR92B								
DFAM71927V3_1_748_R1_peak_13775	chr2	47905480	47905914	+	54	NA	promoter-TSS (FBXO11)	NA	96	FBXO11								
DFAM71927V3_1_748_R1_peak_10288	chr17	39926575	39926965	+	54	NA	promoter-TSS (LOC101928947)	NA	-133	LOC101928947								
DFAM71927V3_1_748_R1_peak_21435	chr6	95576780	95576929	+	54	NA	promoter-TSS (MANEA)	NA	597	MANEA-AS1								
DFAM71927V3_1_748_R1_peak_7135	chr14	60165143	60165292	+	54	NA	exon (DHRS7, exon 1 of 7)	NA	276	DHRS7								
DFAM71927V3_1_748_R1_peak_15467	chr20	25148485	25148827	+	54	NA	promoter-TSS (RP4-738P15.1)	NA	134	RP4-738P15.1								
DFAM71927V3_1_748_R1_peak_14393	chr2	127622571	127622724	+	54	NA	intron (MYO7B, intron 27 of 46)	NA	8590	LOC101927834								
DFAM71927V3_1_748_R1_peak_17705	chr3	67363678	67363899	+	54	NA	intron (SUCLG2, intron 10 of 10)	NA	138324	MIR4272								
DFAM71927V3_1_748_R1_peak_5738	chr12	67649103	67649264	+	54	NA	intron (DYRK2, intron 1 of 1)	NA	451	DYRK2								
DFAM71927V3_1_748_R1_peak_7603	chr15	28136212	28136468	+	54	NA	intron (HERC2, intron 77 of 91)	NA	-37028	OCA2								
DFAM71927V3_1_748_R1_peak_2586	chr10	5412488	5412666	+	54	NA	promoter-TSS (NET1)	NA	26	NET1								
DFAM71927V3_1_748_R1_peak_1725	chr1	160751707	160751858	+	54	NA	intron (SLAMF7, intron 4 of 5)	NA	12535	SLAMF7								
DFAM71927V3_1_748_R1_peak_14559	chr2	160428250	160428423	+	54	NA	intron (RBMS1, intron 1 of 14)	NA	-20452	RBMS1								
DFAM71927V3_1_748_R1_peak_1343	chr1	113792541	113792694	+	54	NA	intron (RSBN1, intron 2 of 6)	NA	19831	RSBN1								
DFAM71927V3_1_748_R1_peak_21448	chr6	99568556	99568822	+	54	NA	exon (CCNC, exon 1 of 13)	NA	125	CCNC								
DFAM71927V3_1_748_R1_peak_12733	chr19	39440403	39440552	+	54	NA	intron (LOC723805, intron 2 of 2)	NA	910	LOC723805								
DFAM71927V3_1_748_R1_peak_3524	chr10	113563479	113563712	+	54	NA	intron (HABP2, intron 1 of 12)	NA	10576	HABP2								
DFAM71927V3_1_748_R1_peak_4052	chr11	46121388	46121541	+	54	NA	promoter-TSS (PHF21A)	NA	-354	PHF21A								
DFAM71927V3_1_748_R1_peak_15725	chr20	45229553	45229778	+	54	NA	Intergenic	NA	8296	SEMG2								
DFAM71927V3_1_748_R1_peak_18949	chr4	89837022	89837220	+	54	NA	promoter-TSS (SNCA)	NA	-145	SNCA								
DFAM71927V3_1_748_R1_peak_21781	chr6	156777961	156778140	+	54	NA	exon (ARID1B, exon 1 of 20)	NA	120	ARID1B								
DFAM71927V3_1_748_R1_peak_13008	chr19	48363077	48363249	+	54	NA	intron (TMEM143, intron 2 of 7)	NA	766	TMEM143								
DFAM71927V3_1_748_R1_peak_23601	chr8	95214806	95214983	+	54	NA	intron (C8orf69, intron 1 of 2)	NA	1480	C8orf69								
DFAM71927V3_1_748_R1_peak_11385	chr18	26226276	26226958	+	54	NA	exon (TAF4B, exon 1 of 15)	NA	162	TAF4B								
DFAM71927V3_1_748_R1_peak_16722	chr22	37309629	37309806	+	54	NA	intron (CYTH4, intron 10 of 12)	NA	27263	CYTH4								
DFAM71927V3_1_748_R1_peak_20573	chr6	11211393	11211704	+	54	NA	intron (NEDD9, intron 2 of 2)	NA	21134	NEDD9								
DFAM71927V3_1_748_R1_peak_9134	chr16	53099124	53099306	+	54	NA	promoter-TSS (CHD9)	NA	55	CHD9								
DFAM71927V3_1_748_R1_peak_17049	chr3	5197467	5197646	+	54	NA	intron (EDEM1, intron 2 of 9)	NA	9882	EDEM1								
DFAM71927V3_1_748_R1_peak_11597	chr18	75211327	75211549	+	54	NA	promoter-TSS (TSHZ1)	NA	683	TSHZ1								
DFAM71927V3_1_748_R1_peak_24319	chr9	86022765	86022931	+	54	NA	TTS (NAA35)	NA	76747	GOLM1								
DFAM71927V3_1_748_R1_peak_22534	chr7	98106764	98106964	+	54	NA	promoter-TSS (LMTK2)	NA	-21	LMTK2								
DFAM71927V3_1_748_R1_peak_24539	chr9	112093874	112094061	+	54	NA	intron (SUSD1, intron 10 of 15)	NA	81330	SUSD1								
DFAM71927V3_1_748_R1_peak_21183	chr6	41724335	41724488	+	54	NA	promoter-TSS (TFEB)	NA	-18471	TFEB								
DFAM71927V3_1_748_R1_peak_8045	chr15	69059257	69059430	+	54	NA	Intergenic	NA	-21507	LINC00277								
DFAM71927V3_1_748_R1_peak_17252	chr3	30984981	30985220	+	54	NA	Intergenic	NA	-90439	GADL1								
