PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_742_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_742_R1_peak_4884	chr12	57240046	57240314	+	53	NA	intron (NDUFA4L2, intron 1 of 4)	NA	560	NDUFA4L2								
DFAM71927V3_1_742_R1_peak_343	chr1	19360086	19360340	+	53	NA	intron (CAPZB, intron 4 of 9)	NA	-38672	LOC644083								
DFAM71927V3_1_742_R1_peak_9532	chr17	74923636	74923852	+	53	NA	promoter-TSS (USH1G)	NA	-481	USH1G								
DFAM71927V3_1_742_R1_peak_20883	chr8	142203210	142203435	+	53	NA	intron (LINC00051, intron 1 of 2)	NA	4966	LINC00051								
DFAM71927V3_1_742_R1_peak_7143	chr15	80153251	80153511	+	53	NA	intron (FAH, intron 1 of 13)	NA	490	FAH								
DFAM71927V3_1_742_R1_peak_4723	chr12	49060110	49060303	+	53	NA	promoter-TSS (KMT2D)	NA	-59	KMT2D								
DFAM71927V3_1_742_R1_peak_19629	chr7	87628158	87628416	+	53	NA	promoter-TSS (RUNDC3B)	NA	-65691	RUNDC3B								
DFAM71927V3_1_742_R1_peak_21808	chr9	136996339	136996679	+	53	NA	promoter-TSS (CLIC3)	NA	63	CLIC3								
DFAM71927V3_1_742_R1_peak_8986	chr17	38418976	38419344	+	53	NA	promoter-TSS (ARHGAP23)	NA	-9311	ARHGAP23								
DFAM71927V3_1_742_R1_peak_11781	chr2	10303986	10304290	+	53	NA	intron (HPCAL1, intron 1 of 5)	NA	1249	HPCAL1								
DFAM71927V3_1_742_R1_peak_18118	chr6	26157035	26157255	+	53	NA	promoter-TSS (HIST1H2BD)	NA	814	HIST1H1E								
DFAM71927V3_1_742_R1_peak_11591	chr19	55081519	55081711	+	52	NA	intron (EPS8L1, intron 8 of 19)	NA	5762	EPS8L1								
DFAM71927V3_1_742_R1_peak_9428	chr17	63848842	63849088	+	52	NA	Intergenic	NA	-6505	SMARCD2								
DFAM71927V3_1_742_R1_peak_20546	chr8	66113103	66113486	+	52	NA	promoter-TSS (TRNAY15)	NA	7	LOC101060153								
DFAM71927V3_1_742_R1_peak_2685	chr10	72039372	72039794	+	52	NA	Intergenic	NA	49449	SPOCK2								
DFAM71927V3_1_742_R1_peak_208	chr1	9406161	9406404	+	52	NA	Intergenic	NA	22714	LOC100506022								
DFAM71927V3_1_742_R1_peak_8377	chr16	89097072	89097856	+	52	NA	intron (ACSF3, intron 1 of 9)	NA	3618	ACSF3								
DFAM71927V3_1_742_R1_peak_9555	chr17	75516786	75517036	+	52	NA	intron (TSEN54, intron 2 of 10)	NA	380	TSEN54								
DFAM71927V3_1_742_R1_peak_1311	chr1	151399365	151399808	+	52	NA	promoter-TSS (PSMB4)	NA	21	PSMB4								
DFAM71927V3_1_742_R1_peak_21613	chr9	129081136	129081468	+	52	NA	intron (DOLPP1, intron 1 of 5)	NA	198	DOLPP1								
DFAM71927V3_1_742_R1_peak_15616	chr3	107522762	107523275	+	52	NA	promoter-TSS (BBX)	NA	82	BBX								
DFAM71927V3_1_742_R1_peak_20303	chr8	17614348	17614572	+	52	NA	intron (PDGFRL, intron 3 of 6)	NA	38027	PDGFRL								
DFAM71927V3_1_742_R1_peak_3693	chr11	64176790	64177004	+	52	NA	Intergenic	NA	-9218	STIP1								
DFAM71927V3_1_742_R1_peak_3613	chr11	61392494	61392773	+	52	NA	promoter-TSS (TMEM216)	NA	273	TMEM216								
DFAM71927V3_1_742_R1_peak_18729	chr6	106086161	106086562	+	52	NA	promoter-TSS (PRDM1)	NA	-10238	PRDM1								
DFAM71927V3_1_742_R1_peak_2131	chr1	246506502	246506828	+	52	NA	intron (SMYD3, intron 1 of 11)	NA	653	SMYD3								
DFAM71927V3_1_742_R1_peak_20090	chr7	150378904	150379271	+	52	NA	promoter-TSS (ZNF775)	NA	-230	ZNF775								
DFAM71927V3_1_742_R1_peak_15937	chr3	158672688	158672880	+	52	NA	promoter-TSS (LXN)	NA	-91	LXN								
DFAM71927V3_1_742_R1_peak_1800	chr1	206925316	206925579	+	52	NA	Intergenic	NA	-3414	FAIM3								
DFAM71927V3_1_742_R1_peak_567	chr1	31944780	31945006	+	52	NA	Intergenic	NA	-6514	PTP4A2								
DFAM71927V3_1_742_R1_peak_14094	chr21	31731270	31731486	+	52	NA	intron (SCAF4, intron 1 of 19)	NA	740	SCAF4								
DFAM71927V3_1_742_R1_peak_10701	chr19	12867366	12867616	+	52	NA	exon (MAST1, exon 18 of 25)	NA	14030	DNASE2								
DFAM71927V3_1_742_R1_peak_4410	chr12	2034971	2035163	+	52	NA	intron (CACNA1C, intron 1 of 46)	NA	-18183	CACNA1C								
DFAM71927V3_1_742_R1_peak_935	chr1	67736302	67736651	+	52	NA	intron (GNG12, intron 2 of 3)	NA	51299	GADD45A								
DFAM71927V3_1_742_R1_peak_2468	chr10	35642242	35642444	+	52	NA	promoter-TSS (FZD8)	NA	-909	FZD8								
DFAM71927V3_1_742_R1_peak_9257	chr17	49218049	49218383	+	52	NA	intron (ABI3, intron 3 of 7)	NA	7989	ABI3								
DFAM71927V3_1_742_R1_peak_13046	chr2	203014789	203015039	+	52	NA	promoter-TSS (NBEAL1)	NA	40	NBEAL1								
DFAM71927V3_1_742_R1_peak_2063	chr1	234758971	234759236	+	52	NA	exon (PP2672, exon 1 of 1)	NA	947	PP2672								
DFAM71927V3_1_742_R1_peak_20794	chr8	129415480	129415849	+	52	NA	Intergenic	NA	68424	MIR3686								
DFAM71927V3_1_742_R1_peak_12063	chr2	46983307	46983539	+	52	NA	intron (TTC7A, intron 5 of 19)	NA	42249	TTC7A								
DFAM71927V3_1_742_R1_peak_972	chr1	84434065	84434367	+	52	NA	Intergenic	NA	24738	LOC101927656								
DFAM71927V3_1_742_R1_peak_14399	chr22	19943835	19944135	+	52	NA	intron (COMT, intron 1 of 5)	NA	-1993	TXNRD2								
DFAM71927V3_1_742_R1_peak_17451	chr5	132473216	132473410	+	52	NA	intron (C5orf56, intron 3 of 3)	NA	17460	IRF1								
DFAM71927V3_1_742_R1_peak_7060	chr15	74695905	74696120	+	52	NA	promoter-TSS (EDC3)	NA	33	EDC3								
DFAM71927V3_1_742_R1_peak_19947	chr7	132441905	132442097	+	52	NA	intron (PLXNA4, intron 3 of 3)	NA	-31693	LOC102724906								
DFAM71927V3_1_742_R1_peak_3440	chr11	30282265	30282569	+	52	NA	Intergenic	NA	-40685	ARL14EP								
DFAM71927V3_1_742_R1_peak_10122	chr18	50374877	50375115	+	52	NA	promoter-TSS (SKA1)	NA	-26	SKA1								
DFAM71927V3_1_742_R1_peak_9045	chr17	40111396	40111651	+	52	NA	Intergenic	NA	-10460	MSL1								
DFAM71927V3_1_742_R1_peak_16462	chr4	49635402	49635712	+	52	NA	Intergenic	NA	-146233	LOC101060532								
DFAM71927V3_1_742_R1_peak_12703	chr2	134321046	134321255	+	52	NA	intron (MGAT5, intron 5 of 16)	NA	-170907	LOC102723718								
DFAM71927V3_1_742_R1_peak_6058	chr14	35809149	35809381	+	52	NA	promoter-TSS (RALGAPA1)	NA	-255	RALGAPA1								
DFAM71927V3_1_742_R1_peak_15624	chr3	108119673	108120001	+	52	NA	Intergenic	NA	-5227	RP11-861A13.4								
DFAM71927V3_1_742_R1_peak_11181	chr19	38729787	38729990	+	52	NA	TTS (CAPN12)	NA	14586	CAPN12								
DFAM71927V3_1_742_R1_peak_20587	chr8	80297144	80297373	+	52	NA	Intergenic	NA	55860	MIR5708								
DFAM71927V3_1_742_R1_peak_21453	chr9	114898861	114899180	+	52	NA	intron (TNFSF8, intron 4 of 4)	NA	30224	TNFSF8								
DFAM71927V3_1_742_R1_peak_14879	chr22	46773185	46773422	+	52	NA	promoter-TSS (TBC1D22A)	NA	10686	TBC1D22A								
DFAM71927V3_1_742_R1_peak_21198	chr9	74951844	74952036	+	52	NA	intron (C9orf40, intron 1 of 1)	NA	946	C9orf40								
DFAM71927V3_1_742_R1_peak_16648	chr4	104098050	104098242	+	52	NA	Intergenic	NA	-378330	TACR3								
DFAM71927V3_1_742_R1_peak_7177	chr15	84735146	84735613	+	52	NA	Intergenic	NA	-13217	ZNF592								
DFAM71927V3_1_742_R1_peak_2679	chr10	71851171	71851524	+	52	NA	promoter-TSS (PSAP)	NA	-22	PSAP								
DFAM71927V3_1_742_R1_peak_13499	chr20	18288029	18288637	+	52	NA	promoter-TSS (ZNF133)	NA	50	ZNF133								
DFAM71927V3_1_742_R1_peak_2365	chr10	22321590	22321782	+	52	NA	exon (BMI1, exon 1 of 10)	NA	476	BMI1								
DFAM71927V3_1_742_R1_peak_13217	chr2	232219547	232219773	+	52	NA	intron (DIS3L2, intron 10 of 13)	NA	46947	MIR562								
DFAM71927V3_1_742_R1_peak_11456	chr19	49500443	49500726	+	52	NA	TTS (MIR150)	NA	269	MIR150								
DFAM71927V3_1_742_R1_peak_15618	chr3	107910701	107910912	+	52	NA	intron (LINC00636, intron 1 of 2)	NA	27601	LINC00636								
DFAM71927V3_1_742_R1_peak_17667	chr5	154405264	154405456	+	52	NA	intron (GALNT10, intron 8 of 11)	NA	40462	SAP30L-AS1								
DFAM71927V3_1_742_R1_peak_13896	chr20	57999561	57999921	+	52	NA	Intergenic	NA	-40081	LOC100996602								
DFAM71927V3_1_742_R1_peak_1103	chr1	108963196	108963630	+	52	NA	promoter-TSS (CLCC1)	NA	-12965	CLCC1								
DFAM71927V3_1_742_R1_peak_20661	chr8	100213032	100213248	+	52	NA	exon (SPAG1, exon 11 of 19)	NA	54805	SPAG1								
DFAM71927V3_1_742_R1_peak_4010	chr11	77634765	77635060	+	52	NA	intron (CLNS1A, intron 1 of 6)	NA	2894	CLNS1A								
DFAM71927V3_1_742_R1_peak_15329	chr3	48186864	48187117	+	52	NA	intron (CDC25A, intron 1 of 13)	NA	1321	CDC25A								
DFAM71927V3_1_742_R1_peak_19181	chr7	2405936	2406222	+	52	NA	intron (CHST12, intron 1 of 1)	NA	2519	CHST12								
DFAM71927V3_1_742_R1_peak_3158	chr10	128210791	128211010	+	52	NA	Intergenic	NA	-75048	LINC01163								
DFAM71927V3_1_742_R1_peak_15567	chr3	72738745	72739075	+	52	NA	Intergenic	NA	-46781	LOC101927225								
DFAM71927V3_1_742_R1_peak_11748	chr2	8303549	8303813	+	52	NA	intron (LINC00299, intron 2 of 8)	NA	24738	LINC00299								
DFAM71927V3_1_742_R1_peak_19263	chr7	6729595	6730117	+	52	NA	Intergenic	NA	-5449	PMS2CL								
DFAM71927V3_1_742_R1_peak_12212	chr2	69437088	69437368	+	52	NA	intron (NFU1, intron 1 of 7)	NA	400	NFU1								
DFAM71927V3_1_742_R1_peak_7211	chr15	89057598	89057809	+	52	NA	Intergenic	NA	-12449	LOC102724566								
DFAM71927V3_1_742_R1_peak_12730	chr2	136844639	136844925	+	52	NA	Intergenic	NA	-146110	THSD7B								
DFAM71927V3_1_742_R1_peak_20864	chr8	141242719	141242925	+	52	NA	intron (SLC45A4, intron 1 of 7)	NA	-14248	SLC45A4								
DFAM71927V3_1_742_R1_peak_19891	chr7	128112627	128113029	+	52	NA	Intergenic	NA	30967	MIR593								
DFAM71927V3_1_742_R1_peak_14162	chr21	36994568	36994760	+	52	NA	Intergenic	NA	-11492	RIPPLY3								
DFAM71927V3_1_742_R1_peak_4304	chr11	128324648	128324863	+	52	NA	Intergenic	NA	172839	ETS1								
DFAM71927V3_1_742_R1_peak_12759	chr2	152730645	152730837	+	52	NA	intron (ARL6IP6, intron 2 of 3)	NA	12848	ARL6IP6								
DFAM71927V3_1_742_R1_peak_19271	chr7	8125940	8126196	+	52	NA	intron (ICA1, intron 13 of 13)	NA	-110977	LOC100505938								
DFAM71927V3_1_742_R1_peak_2693	chr10	72275406	72275598	+	52	NA	exon (DDIT4, exon 3 of 3)	NA	1583	DDIT4								
DFAM71927V3_1_742_R1_peak_4388	chr12	663467	663659	+	52	NA	promoter-TSS (NINJ2)	NA	-26265	LOC101929432								
DFAM71927V3_1_742_R1_peak_7556	chr16	11140038	11140280	+	52	NA	intron (CLEC16A, intron 22 of 22)	NA	116023	SOCS1								
DFAM71927V3_1_742_R1_peak_6129	chr14	52695787	52696075	+	52	NA	promoter-TSS (ERO1L)	NA	-230	ERO1L								
DFAM71927V3_1_742_R1_peak_10658	chr19	11798404	11798653	+	52	NA	promoter-TSS (ZNF491)	NA	-48	ZNF491								
DFAM71927V3_1_742_R1_peak_3066	chr10	119091055	119091274	+	52	NA	Intergenic	NA	-10342	EIF3A								
DFAM71927V3_1_742_R1_peak_11093	chr19	34773119	34773311	+	52	NA	promoter-TSS (ZNF599)	NA	-458	ZNF599								
DFAM71927V3_1_742_R1_peak_47	chr1	1574095	1574321	+	52	NA	intron (SSU72, intron 1 of 2)	NA	661	SSU72								
DFAM71927V3_1_742_R1_peak_12312	chr2	85327866	85328457	+	52	NA	exon (TGOLN2, exon 1 of 4)	NA	135	TGOLN2								
DFAM71927V3_1_742_R1_peak_21284	chr9	90801631	90801825	+	52	NA	promoter-TSS (SYK)	NA	-187	SYK								
DFAM71927V3_1_742_R1_peak_10571	chr19	8570960	8571333	+	52	NA	intron (MYO1F, intron 1 of 27)	NA	6301	MYO1F								
DFAM71927V3_1_742_R1_peak_12041	chr2	44362556	44362753	+	52	NA	promoter-TSS (PREPL)	NA	-1106	PREPL								
DFAM71927V3_1_742_R1_peak_11261	chr19	41871653	41872199	+	52	NA	TTS (RPS19)	NA	2294	MIR6797								
DFAM71927V3_1_742_R1_peak_18649	chr6	73263115	73263622	+	52	NA	promoter-TSS (KHDC1)	NA	31583	LOC102724032								
DFAM71927V3_1_742_R1_peak_9385	chr17	60078224	60078416	+	52	NA	intron (HEATR6, intron 1 of 20)	NA	601	HEATR6								
DFAM71927V3_1_742_R1_peak_8883	chr17	29722773	29723004	+	52	NA	intron (SSH2, intron 2 of 14)	NA	-79579	SSH2								
DFAM71927V3_1_742_R1_peak_15864	chr3	142095851	142096073	+	52	NA	intron (TFDP2, intron 2 of 11)	NA	-67297	TFDP2								
DFAM71927V3_1_742_R1_peak_16606	chr4	89303182	89303424	+	52	NA	intron (GPRIN3, intron 1 of 1)	NA	3899	GPRIN3								
DFAM71927V3_1_742_R1_peak_16135	chr3	196625085	196625312	+	52	NA	Intergenic	NA	7440	LINC01063								
DFAM71927V3_1_742_R1_peak_1432	chr1	156750376	156750568	+	52	NA	intron (HDGF, intron 1 of 5)	NA	1279	HDGF								
DFAM71927V3_1_742_R1_peak_15734	chr3	126678822	126679060	+	52	NA	Intergenic	NA	16860	NUP210P1								
DFAM71927V3_1_742_R1_peak_14672	chr22	37672289	37672523	+	52	NA	Intergenic	NA	-3200	LGALS1								
DFAM71927V3_1_742_R1_peak_4432	chr12	4272241	4272629	+	52	NA	Intergenic	NA	-1301	CCND2								
DFAM71927V3_1_742_R1_peak_1966	chr1	228275874	228276091	+	52	NA	exon (OBSCN, exon 23 of 116)	NA	-62327	C1orf145								
DFAM71927V3_1_742_R1_peak_5635	chr13	39655545	39655829	+	52	NA	promoter-TSS (COG6)	NA	60	COG6								
DFAM71927V3_1_742_R1_peak_15614	chr3	105882699	105882892	+	52	NA	Intergenic	NA	-14540	CBLB								
DFAM71927V3_1_742_R1_peak_12579	chr2	113692777	113692990	+	52	NA	Intergenic	NA	28485	MIR4782								
DFAM71927V3_1_742_R1_peak_20952	chr8	144078767	144079208	+	52	NA	promoter-TSS (MIR6847)	NA	368	EXOSC4								
DFAM71927V3_1_742_R1_peak_7554	chr16	11114892	11115093	+	52	NA	intron (CLEC16A, intron 18 of 22)	NA	141190	SOCS1								
DFAM71927V3_1_742_R1_peak_543	chr1	28926785	28927095	+	52	NA	intron (EPB41, intron 1 of 17)	NA	12366	EPB41								
DFAM71927V3_1_742_R1_peak_4929	chr12	66964671	66964870	+	52	NA	intron (GRIP1, intron 1 of 23)	NA	104460	GRIP1								
DFAM71927V3_1_742_R1_peak_13450	chr20	5714619	5715049	+	52	NA	Intergenic	NA	-35563	C20orf196								
DFAM71927V3_1_742_R1_peak_68	chr1	2189482	2189770	+	52	NA	TTS (C1orf86)	NA	5149	C1orf86								
DFAM71927V3_1_742_R1_peak_2506	chr10	43816245	43816606	+	52	NA	Intergenic	NA	-26008	HNRNPA3P1								
DFAM71927V3_1_742_R1_peak_4398	chr12	1593704	1594088	+	52	NA	exon (FBXL14, exon 1 of 2)	NA	269	FBXL14								
DFAM71927V3_1_742_R1_peak_926	chr1	66335905	66336138	+	52	NA	intron (PDE4B, intron 8 of 16)	NA	5293	PDE4B								
DFAM71927V3_1_742_R1_peak_13828	chr20	50383870	50384091	+	52	NA	Intergenic	NA	-62638	RP11-290F20.2								
DFAM71927V3_1_742_R1_peak_7812	chr16	30355216	30355446	+	52	NA	promoter-TSS (LOC101928707)	NA	30	CD2BP2								
DFAM71927V3_1_742_R1_peak_11578	chr19	54369508	54370037	+	52	NA	intron (LAIR1, intron 1 of 9)	NA	-4658	LAIR1								
DFAM71927V3_1_742_R1_peak_10558	chr19	8195046	8195501	+	52	NA	Intergenic	NA	-14056	CERS4								
DFAM71927V3_1_742_R1_peak_18771	chr6	109491318	109491763	+	52	NA	Intergenic	NA	-8303	ZBTB24								
DFAM71927V3_1_742_R1_peak_4275	chr11	125111631	125111930	+	52	NA	promoter-TSS (TMEM218)	NA	-17	TMEM218								
DFAM71927V3_1_742_R1_peak_6933	chr15	65385676	65385917	+	52	NA	intron (IGDCC4, intron 10 of 11)	NA	-7756	IGDCC3								
DFAM71927V3_1_742_R1_peak_16387	chr4	36256522	36256721	+	52	NA	promoter-TSS (MGC42157)	NA	103	MGC42157								
DFAM71927V3_1_742_R1_peak_5196	chr12	113221583	113221974	+	52	NA	promoter-TSS (IQCD)	NA	323	TPCN1								
DFAM71927V3_1_742_R1_peak_20369	chr8	26571271	26571463	+	52	NA	intron (DPYSL2, intron 1 of 13)	NA	57174	DPYSL2								
DFAM71927V3_1_742_R1_peak_5006	chr12	90253866	90254058	+	52	NA	Intergenic	NA	-421360	LOC102724834								
DFAM71927V3_1_742_R1_peak_3288	chr11	1850988	1851277	+	52	NA	Intergenic	NA	8404	MIR4298								
DFAM71927V3_1_742_R1_peak_2704	chr10	72692085	72692473	+	52	NA	promoter-TSS (MCU)	NA	148	MCU								
DFAM71927V3_1_742_R1_peak_6754	chr15	44550350	44550555	+	52	NA	intron (EIF3J, intron 2 of 5)	NA	13384	EIF3J								
DFAM71927V3_1_742_R1_peak_18794	chr6	111559152	111559927	+	52	NA	exon (TRAF3IP2, exon 10 of 10)	NA	46735	TRAF3IP2								
DFAM71927V3_1_742_R1_peak_15208	chr3	38118089	38118285	+	52	NA	TTS (DLEC1)	NA	18940	ACAA1								
DFAM71927V3_1_742_R1_peak_14709	chr22	39014042	39014235	+	52	NA	promoter-TSS (APOBEC3C)	NA	-122	APOBEC3C								
DFAM71927V3_1_742_R1_peak_5961	chr14	22071099	22071363	+	52	NA	Intergenic	NA	406148	OR4E2								
DFAM71927V3_1_742_R1_peak_20656	chr8	99866494	99866792	+	52	NA	intron (VPS13B, intron 58 of 61)	NA	27371	COX6C								
DFAM71927V3_1_742_R1_peak_20831	chr8	133616618	133616932	+	52	NA	Intergenic	NA	-44835	ST3GAL1								
DFAM71927V3_1_742_R1_peak_3590	chr11	60860975	60861204	+	52	NA	Intergenic	NA	-5118	PTGDR2								
DFAM71927V3_1_742_R1_peak_21573	chr9	128103701	128103905	+	52	NA	exon (SLC25A25, exon 5 of 10)	NA	12339	SLC25A25								
DFAM71927V3_1_742_R1_peak_947	chr1	75720598	75720879	+	52	NA	Intergenic	NA	-3609	ACADM								
DFAM71927V3_1_742_R1_peak_15119	chr3	22372607	22372888	+	52	NA	promoter-TSS (ZNF385D)	NA	-106	ZNF385D								
DFAM71927V3_1_742_R1_peak_19736	chr7	100583610	100583962	+	52	NA	intron (LRCH4, intron 1 of 16)	NA	2397	LRCH4								
DFAM71927V3_1_742_R1_peak_10727	chr19	13167603	13168018	+	52	NA	Intergenic	NA	17342	IER2								
DFAM71927V3_1_742_R1_peak_7229	chr15	90139668	90139904	+	52	NA	Intergenic	NA	34502	LOC102724576								
DFAM71927V3_1_742_R1_peak_7281	chr15	93291556	93291828	+	52	NA	Intergenic	NA	85620	UNQ9370								
DFAM71927V3_1_742_R1_peak_16358	chr4	17578545	17578814	+	52	NA	intron (LAP3, intron 1 of 12)	NA	1375	LAP3								
DFAM71927V3_1_742_R1_peak_19192	chr7	2645285	2645518	+	52	NA	intron (TTYH3, intron 1 of 13)	NA	13432	TTYH3								
DFAM71927V3_1_742_R1_peak_5704	chr13	48297435	48297627	+	52	NA	intron (LINC00441, intron 2 of 2)	NA	6130	LINC00441								
DFAM71927V3_1_742_R1_peak_5338	chr12	123034067	123034307	+	52	NA	intron (PITPNM2, intron 2 of 24)	NA	-23469	MIR4304								
DFAM71927V3_1_742_R1_peak_19350	chr7	29342735	29343102	+	52	NA	intron (CHN2, intron 1 of 12)	NA	-133948	LOC102724484								
DFAM71927V3_1_742_R1_peak_8586	chr17	7215568	7215760	+	52	NA	intron (DLG4, intron 3 of 21)	NA	1965	DLG4								
DFAM71927V3_1_742_R1_peak_10859	chr19	17075051	17075269	+	52	NA	promoter-TSS (MYO9B)	NA	453	HAUS8								
DFAM71927V3_1_742_R1_peak_21270	chr9	89410089	89410281	+	52	NA	intron (SEMA4D, intron 4 of 16)	NA	87805	SEMA4D								
DFAM71927V3_1_742_R1_peak_17181	chr5	65563036	65563385	+	52	NA	promoter-TSS (PPWD1)	NA	-42	CENPK								
DFAM71927V3_1_742_R1_peak_21908	chrX	2702985	2703313	+	52	NA	intron (CD99, intron 1 of 10)	NA	11962	CD99								
DFAM71927V3_1_742_R1_peak_4276	chr11	125496225	125496430	+	52	NA	promoter-TSS (FEZ1)	NA	-17	FEZ1								
DFAM71927V3_1_742_R1_peak_8000	chr16	57810208	57810553	+	52	NA	promoter-TSS (LOC388282)	NA	-257	LOC388282								
DFAM71927V3_1_742_R1_peak_9747	chr17	80738231	80738429	+	52	NA	intron (RPTOR, intron 5 of 33)	NA	67302	RP11-28G8.1								
DFAM71927V3_1_742_R1_peak_13393	chr20	1300830	1301421	+	52	NA	intron (SNPH, intron 5 of 5)	NA	-24218	SDCBP2-AS1								
DFAM71927V3_1_742_R1_peak_13201	chr2	231680382	231680681	+	52	NA	Intergenic	NA	-27994	PTMA								
DFAM71927V3_1_742_R1_peak_14894	chr22	48635837	48636094	+	52	NA	intron (FAM19A5, intron 1 of 3)	NA	-88578	LOC284933								
DFAM71927V3_1_742_R1_peak_5970	chr14	22484131	22484664	+	52	NA	intron (LOC101929755, intron 1 of 2)	NA	-5503	LOC102724753								
DFAM71927V3_1_742_R1_peak_10164	chr18	62524838	62525180	+	52	NA	intron (ZCCHC2, intron 1 of 15)	NA	1584	ZCCHC2								
DFAM71927V3_1_742_R1_peak_8748	chr17	17641879	17642115	+	52	NA	Intergenic	NA	-39476	RAI1								
DFAM71927V3_1_742_R1_peak_13818	chr20	50071326	50071536	+	52	NA	Intergenic	NA	-29802	TRERNA1								
DFAM71927V3_1_742_R1_peak_18309	chr6	31835417	31835749	+	52	NA	TTS (SNORD48)	NA	320	SNORD48								
DFAM71927V3_1_742_R1_peak_5363	chr12	123533807	123534271	+	52	NA	promoter-TSS (RILPL1)	NA	-326	RILPL1								
DFAM71927V3_1_742_R1_peak_9556	chr17	75518284	75518534	+	52	NA	intron (TSEN54, intron 5 of 10)	NA	1878	TSEN54								
DFAM71927V3_1_742_R1_peak_20376	chr8	27378741	27379049	+	52	NA	intron (PTK2B, intron 1 of 29)	NA	-54518	MIR6842								
DFAM71927V3_1_742_R1_peak_684	chr1	39901852	39902443	+	52	NA	promoter-TSS (MYCL)	NA	-132	MYCL								
DFAM71927V3_1_742_R1_peak_6229	chr14	63650416	63650673	+	52	NA	Intergenic	NA	-8621	WDR89								
DFAM71927V3_1_742_R1_peak_10064	chr18	35343900	35344229	+	52	NA	intron (ZNF24, intron 1 of 3)	NA	400	ZNF24								
DFAM71927V3_1_742_R1_peak_16915	chr4	183399361	183399589	+	52	NA	Intergenic	NA	-45160	CDKN2AIP								
DFAM71927V3_1_742_R1_peak_18493	chr6	41734905	41735341	+	52	NA	promoter-TSS (TFEB)	NA	-1247	TFEB								
DFAM71927V3_1_742_R1_peak_3297	chr11	2213538	2213765	+	52	NA	Intergenic	NA	40579	MIR4686								
DFAM71927V3_1_742_R1_peak_1367	chr1	154973717	154974048	+	52	NA	promoter-TSS (CKS1B)	NA	565	SHC1								
DFAM71927V3_1_742_R1_peak_11577	chr19	54366292	54366671	+	52	NA	intron (LAIR1, intron 1 of 9)	NA	-1367	LAIR1								
DFAM71927V3_1_742_R1_peak_9583	chr17	76000440	76000713	+	52	NA	promoter-TSS (CDK3)	NA	-330	CDK3								
DFAM71927V3_1_742_R1_peak_19441	chr7	44081164	44081497	+	52	NA	intron (POLM, intron 1 of 7)	NA	1210	POLM								
DFAM71927V3_1_742_R1_peak_15221	chr3	38651333	38651564	+	52	NA	Intergenic	NA	-1776	SCN5A								
DFAM71927V3_1_742_R1_peak_2147	chr1	247416030	247416233	+	52	NA	promoter-TSS (NLRP3)	NA	186	NLRP3								
DFAM71927V3_1_742_R1_peak_16355	chr4	17336697	17336895	+	52	NA	Intergenic	NA	123173	LOC101929143								
DFAM71927V3_1_742_R1_peak_6190	chr14	59301530	59301784	+	52	NA	intron (DAAM1, intron 3 of 25)	NA	38216	DAAM1								
DFAM71927V3_1_742_R1_peak_13218	chr2	232237576	232237900	+	52	NA	intron (DIS3L2, intron 10 of 13)	NA	65025	MIR562								
DFAM71927V3_1_742_R1_peak_4142	chr11	114129385	114129633	+	52	NA	intron (ZBTB16, intron 2 of 6)	NA	44573	LOC101928875								
DFAM71927V3_1_742_R1_peak_6717	chr15	41934845	41935142	+	52	NA	intron (EHD4, intron 3 of 5)	NA	13598	LOC101928363								
DFAM71927V3_1_742_R1_peak_13792	chr20	47748842	47749122	+	52	NA	intron (SULF2, intron 2 of 10)	NA	36505	SULF2								
DFAM71927V3_1_742_R1_peak_1833	chr1	211260947	211261139	+	52	NA	intron (RCOR3, intron 2 of 10)	NA	1658	RCOR3								
DFAM71927V3_1_742_R1_peak_2533	chr10	47261137	47261341	+	52	NA	Intergenic	NA	-38985	GDF10								
DFAM71927V3_1_742_R1_peak_19698	chr7	99616817	99617359	+	52	NA	intron (ZSCAN25, intron 1 of 5)	NA	-2537	ZSCAN25								
DFAM71927V3_1_742_R1_peak_8101	chr16	68529711	68530265	+	52	NA	Intergenic	NA	-9308	ZFP90								
DFAM71927V3_1_742_R1_peak_21811	chr9	137095704	137096135	+	52	NA	intron (MAN1B1, intron 3 of 11)	NA	-5882	LOC101930307								
DFAM71927V3_1_742_R1_peak_11926	chr2	28752025	28752332	+	52	NA	intron (PPP1CB, intron 2 of 8)	NA	430	PPP1CB								
DFAM71927V3_1_742_R1_peak_19432	chr7	43868732	43869293	+	52	NA	exon (URGCP-MRPS24, exon 6 of 7)	NA	534	MRPS24								
DFAM71927V3_1_742_R1_peak_13466	chr20	10447095	10447287	+	52	NA	intron (SLX4IP, intron 1 of 7)	NA	-15266	MKKS								
DFAM71927V3_1_742_R1_peak_17642	chr5	150485634	150486149	+	52	NA	promoter-TSS (NDST1)	NA	86	NDST1								
DFAM71927V3_1_742_R1_peak_8331	chr16	87956652	87957048	+	52	NA	promoter-TSS (BANP)	NA	5416	BANP								
