chr	start	end	interval_id	num_peaks	num_samples	MV411_1_581_R1.bool	MV411_2_614_R1.bool	MV411_4_627_R1.bool	MV411_1_581_R1.fc	MV411_2_614_R1.fc	MV411_4_627_R1.fc	MV411_1_581_R1.qval	MV411_2_614_R1.qval	MV411_4_627_R1.qval	MV411_1_581_R1.pval	MV411_2_614_R1.pval	MV411_4_627_R1.pval	MV411_1_581_R1.start	MV411_2_614_R1.start	MV411_4_627_R1.start	MV411_1_581_R1.end	MV411_2_614_R1.end	MV411_4_627_R1.end	MV411_1_581_R1.summit	MV411_2_614_R1.summit	MV411_4_627_R1.summit
chr9	99368215	99368783	Interval_4638	3	3	TRUE	TRUE	TRUE	18.42952	30.27041	12.55249	51.77912	103.34761	36.69894	56.76495	109.39554	41.9036	99368275	99368215	99368323	99368669	99368783	99368628	205	278	180
chr9	99712284	99712450	Interval_4639	1	1	TRUE	FALSE	FALSE	10.61608	NA	NA	18.08303	NA	NA	22.45806	NA	NA	99712284	NA	NA	99712450	NA	NA	73	NA	NA
chr9	99748627	99749020	Interval_4640	3	3	TRUE	TRUE	TRUE	29.39055	13.49548	19.80293	82.55012	30.2207	54.89944	87.93446	34.95915	60.42639	99748627	99748650	99748703	99749020	99748981	99748956	184	169	107
chr9	99787636	99787781	Interval_4641	1	1	TRUE	FALSE	FALSE	6.36965	NA	NA	6.71134	NA	NA	10.68803	NA	NA	99787636	NA	NA	99787781	NA	NA	91	NA	NA
chr9	99819365	99820309	Interval_4642	4	3	TRUE	TRUE	TRUE	4.81038;24.91398	23.65963	6.87442	3.15888;80.27435	73.09087	11.87794	6.90685;85.63004	78.6466	16.40859	99819365;99819792	99819473	99819915	99819597;99820302	99820309	99820133	28;204	512	84
chr9	100111291	100111519	Interval_4643	2	2	TRUE	TRUE	FALSE	6.48446	4.85882	NA	8.39744	4.99105	NA	12.45354	8.81054	NA	100111291	100111291	NA	100111519	100111507	NA	115	91	NA
chr9	100526281	100526448	Interval_4644	1	1	FALSE	FALSE	TRUE	NA	NA	10.0807	NA	NA	16.46285	NA	NA	21.14499	NA	NA	100526281	NA	NA	100526448	NA	NA	94
chr9	100890446	100890636	Interval_4645	1	1	TRUE	FALSE	FALSE	9.68198	NA	NA	13.54977	NA	NA	17.79787	NA	NA	100890446	NA	NA	100890636	NA	NA	86	NA	NA
chr9	101512283	101512440	Interval_4646	1	1	TRUE	FALSE	FALSE	6.76695	NA	NA	6.98608	NA	NA	10.96767	NA	NA	101512283	NA	NA	101512440	NA	NA	104	NA	NA
chr9	102911357	102911542	Interval_4647	1	1	FALSE	TRUE	FALSE	NA	5.19507	NA	NA	4.06195	NA	NA	7.79667	NA	NA	102911357	NA	NA	102911542	NA	NA	105	NA
chr9	104775340	104775650	Interval_4648	3	3	TRUE	TRUE	TRUE	16.61768	14.87876	14.30197	36.34986	31.23106	29.9066	41.10237	35.99686	34.95814	104775415	104775340	104775416	104775614	104775650	104775609	103	135	105
chr9	105115442	105115598	Interval_4649	1	1	TRUE	FALSE	FALSE	6.99692	NA	NA	8.05279	NA	NA	12.09366	NA	NA	105115442	NA	NA	105115598	NA	NA	55	NA	NA
chr9	105364363	105364511	Interval_4650	2	2	TRUE	FALSE	TRUE	5.60225	NA	5.52429	4.32304	NA	4.31448	8.16114	NA	8.42825	105364384	NA	105364363	105364511	NA	105364473	79	NA	44
chr9	105672994	105673264	Interval_4651	3	3	TRUE	TRUE	TRUE	10.16562	5.33529	8.02155	18.43605	7.48952	13.53393	22.81506	11.46225	18.11622	105673014	105672994	105673030	105673264	105673158	105673211	93	71	91
chr9	107282807	107282997	Interval_4652	1	1	TRUE	FALSE	FALSE	4.5862	NA	NA	2.39587	NA	NA	6.08398	NA	NA	107282807	NA	NA	107282997	NA	NA	106	NA	NA
chr9	107674959	107675194	Interval_4653	1	1	FALSE	TRUE	FALSE	NA	6.7611	NA	NA	10.11838	NA	NA	14.22044	NA	NA	107674959	NA	NA	107675194	NA	NA	108	NA
chr9	107750761	107750956	Interval_4654	2	2	TRUE	TRUE	FALSE	5.11931	5.21904	NA	4.75432	4.98169	NA	8.61572	8.78487	NA	107750834	107750761	NA	107750956	107750933	NA	26	69	NA
chr9	107841208	107841353	Interval_4655	1	1	TRUE	FALSE	FALSE	11.2045	NA	NA	17.44923	NA	NA	21.80595	NA	NA	107841208	NA	NA	107841353	NA	NA	77	NA	NA
chr9	107874564	107875015	Interval_4656	3	3	TRUE	TRUE	TRUE	19.89241	13.58771	10.94793	46.36132	29.71251	20.9071	51.26656	34.44287	25.72074	107874564	107874572	107874686	107874868	107875015	107874875	191	235	89
chr9	107989626	107989812	Interval_4657	1	1	FALSE	TRUE	FALSE	NA	5.66155	NA	NA	5.67619	NA	NA	9.52583	NA	NA	107989626	NA	NA	107989812	NA	NA	110	NA
chr9	108089122	108089239	Interval_4658	1	1	TRUE	FALSE	FALSE	5.3363	NA	NA	3.93531	NA	NA	7.73773	NA	NA	108089122	NA	NA	108089239	NA	NA	48	NA	NA
chr9	108478905	108479069	Interval_4659	1	1	FALSE	TRUE	FALSE	NA	5.62438	NA	NA	4.98326	NA	NA	8.79098	NA	NA	108478905	NA	NA	108479069	NA	NA	95	NA
chr9	108785136	108785339	Interval_4660	2	2	TRUE	TRUE	FALSE	8.49287	5.33529	NA	12.11135	7.48952	NA	16.30743	11.46225	NA	108785157	108785136	NA	108785283	108785339	NA	60	100	NA
chr9	109440982	109441264	Interval_4661	2	2	TRUE	TRUE	FALSE	6.43637	8.4385	NA	9.91835	13.9212	NA	14.03928	18.18154	NA	109441120	109440982	NA	109441264	109441260	NA	89	152	NA
chr9	109706782	109707059	Interval_4662	3	3	TRUE	TRUE	TRUE	10.15042	12.22097	10.73289	15.24532	23.58603	18.70961	19.54347	28.15056	23.46109	109706842	109706782	109706854	109706986	109707059	109706999	87	152	77
chr9	110143576	110143809	Interval_4663	3	3	TRUE	TRUE	TRUE	7.38464	6.32155	6.0611	8.28551	6.68944	5.84653	12.33513	10.60969	10.05659	110143585	110143576	110143611	110143716	110143809	110143723	66	152	56
chr9	110282450	110282865	Interval_4664	3	3	TRUE	TRUE	TRUE	30.45127	18.81736	13.37597	80.57417	45.93131	27.64869	85.93162	51.00666	32.6433	110282497	110282450	110282541	110282795	110282849	110282865	149	148	85
chr9	110875352	110875499	Interval_4665	1	1	TRUE	FALSE	FALSE	6.11493	NA	NA	5.36085	NA	NA	9.26478	NA	NA	110875352	NA	NA	110875499	NA	NA	56	NA	NA
chr9	111068872	111069018	Interval_4666	1	1	TRUE	FALSE	FALSE	7.43423	NA	NA	9.12794	NA	NA	13.21657	NA	NA	111068872	NA	NA	111069018	NA	NA	86	NA	NA
chr9	111078786	111079099	Interval_4667	3	3	TRUE	TRUE	TRUE	18.3448	7.7926	21.25836	37.80186	10.12585	53.72867	42.57613	14.23412	59.23584	111078808	111078786	111078795	111079031	111079099	111079038	109	186	129
chr9	111547069	111547254	Interval_4668	1	1	FALSE	TRUE	FALSE	NA	5.3629	NA	NA	4.59421	NA	NA	8.37064	NA	NA	111547069	NA	NA	111547254	NA	NA	119	NA
chr9	112012439	112012603	Interval_4669	2	2	TRUE	TRUE	FALSE	8.91218	4.57301	NA	14.23095	4.21856	NA	18.49572	7.9738	NA	112012445	112012439	NA	112012600	112012603	NA	63	42	NA
chr9	112036230	112036436	Interval_4670	2	2	FALSE	TRUE	TRUE	NA	5.27406	7.27291	NA	5.05463	9.29375	NA	8.87783	13.7211	NA	112036250	112036230	NA	112036436	112036349	NA	163	54
chr9	113523520	113523707	Interval_4671	1	1	FALSE	TRUE	FALSE	NA	5.24356	NA	NA	4.71614	NA	NA	8.49699	NA	NA	113523520	NA	NA	113523707	NA	NA	95	NA
chr9	113675586	113675722	Interval_4672	1	1	TRUE	FALSE	FALSE	4.09545	NA	NA	2.35664	NA	NA	6.02275	NA	NA	113675586	NA	NA	113675722	NA	NA	68	NA	NA
chr9	113756961	113757141	Interval_4673	3	3	TRUE	TRUE	TRUE	6.82575	5.56697	6.35493	9.37164	5.84994	6.68079	13.47116	9.7195	10.9481	113756978	113756961	113757019	113757111	113757141	113757129	55	45	50
chr9	114004310	114004730	Interval_4674	3	3	TRUE	TRUE	TRUE	13.15258	8.63487	5.92807	36.45687	23.03543	8.31506	41.21221	27.58507	12.68394	114004310	114004340	114004442	114004646	114004730	114004562	148	155	22
chr9	114482703	114482938	Interval_4675	2	2	TRUE	TRUE	FALSE	5.317	8.00252	NA	6.39129	12.70207	NA	10.34357	16.91702	NA	114482703	114482714	NA	114482839	114482938	NA	41	105	NA
chr9	114484973	114485223	Interval_4676	2	2	TRUE	TRUE	FALSE	10.5736	8.53934	NA	15.93161	12.19211	NA	20.24457	16.3847	NA	114485033	114484973	NA	114485223	114485205	NA	88	105	NA
chr9	114591341	114591486	Interval_4677	1	1	TRUE	FALSE	FALSE	4.77802	NA	NA	3.91938	NA	NA	7.72132	NA	NA	114591341	NA	NA	114591486	NA	NA	90	NA	NA
chr9	114852190	114852450	Interval_4678	1	1	FALSE	TRUE	FALSE	NA	9.93535	NA	NA	16.94587	NA	NA	21.30373	NA	NA	114852190	NA	NA	114852450	NA	NA	140	NA
chr9	114883736	114883995	Interval_4679	1	1	FALSE	TRUE	FALSE	NA	5.97727	NA	NA	6.85022	NA	NA	10.78693	NA	NA	114883736	NA	NA	114883995	NA	NA	155	NA
chr9	114958317	114958484	Interval_4680	1	1	FALSE	TRUE	FALSE	NA	6.23176	NA	NA	6.897	NA	NA	10.83632	NA	NA	114958317	NA	NA	114958484	NA	NA	122	NA
chr9	114995855	114996019	Interval_4681	1	1	FALSE	TRUE	FALSE	NA	5.62799	NA	NA	4.98326	NA	NA	8.79677	NA	NA	114995855	NA	NA	114996019	NA	NA	129	NA
chr9	119375934	119376188	Interval_4682	1	1	FALSE	TRUE	FALSE	NA	8.22552	NA	NA	11.23682	NA	NA	15.39723	NA	NA	119375934	NA	NA	119376188	NA	NA	129	NA
chr9	120584057	120584339	Interval_4683	2	2	TRUE	TRUE	FALSE	7.09541	7.55087	NA	7.83621	10.16593	NA	11.86559	14.27476	NA	120584057	120584082	NA	120584295	120584339	NA	147	123	NA
chr9	120735472	120735636	Interval_4684	1	1	FALSE	TRUE	FALSE	NA	5.21904	NA	NA	4.98169	NA	NA	8.78487	NA	NA	120735472	NA	NA	120735636	NA	NA	91	NA
chr9	120897050	120897451	Interval_4685	2	2	TRUE	TRUE	FALSE	10.54181	11.93121	NA	16.89284	23.70795	NA	21.23543	28.27411	NA	120897217	120897050	NA	120897393	120897451	NA	87	258	NA
chr9	120931594	120931801	Interval_4686	1	1	FALSE	TRUE	FALSE	NA	4.00138	NA	NA	2.76959	NA	NA	6.37929	NA	NA	120931594	NA	NA	120931801	NA	NA	85	NA
chr9	121156584	121156776	Interval_4687	2	2	TRUE	FALSE	TRUE	10.37732	NA	8.89892	18.23776	NA	15.61602	22.61514	NA	20.26711	121156584	NA	121156621	121156776	NA	121156775	115	NA	59
chr9	121359775	121360048	Interval_4688	1	1	FALSE	TRUE	FALSE	NA	5.3629	NA	NA	4.59421	NA	NA	8.37064	NA	NA	121359775	NA	NA	121360048	NA	NA	118	NA
chr9	121607970	121608231	Interval_4689	2	2	TRUE	TRUE	FALSE	4.19763	4.28719	NA	3.24501	3.47481	NA	7.00116	7.16285	NA	121608002	121607970	NA	121608183	121608231	NA	79	125	NA
chr9	123326675	123326983	Interval_4690	1	1	FALSE	TRUE	FALSE	NA	10.19652	NA	NA	19.56867	NA	NA	24.01213	NA	NA	123326675	NA	NA	123326983	NA	NA	172	NA
chr9	123339182	123339478	Interval_4691	2	2	TRUE	TRUE	FALSE	7.1843	5.71626	NA	9.13682	7.48952	NA	13.2264	11.46207	NA	123339312	123339182	NA	123339465	123339478	NA	69	137	NA
chr9	123549216	123549492	Interval_4692	3	3	TRUE	TRUE	TRUE	10.57991	6.26284	5.92807	21.41633	7.67774	8.31506	25.87343	11.66516	12.68394	123549216	123549218	123549216	123549436	123549492	123549414	109	117	97
chr9	123662455	123662749	Interval_4693	3	3	TRUE	TRUE	TRUE	11.72029	9.09136	9.06729	18.80116	13.54137	12.62657	23.19545	17.78874	17.18019	123662503	123662455	123662543	123662685	123662749	123662712	115	134	87
chr9	123902602	123902843	Interval_4694	3	3	TRUE	TRUE	TRUE	4.50578	4.85026	4.2675	4.89594	5.90459	5.59418	8.76565	9.78048	9.79599	123902602	123902609	123902627	123902796	123902843	123902815	115	93	87
chr9	124202391	124202941	Interval_4695	4	3	TRUE	TRUE	TRUE	8.19926	10.23338	6.14245;8.535	11.18804	19.63201	7.13973;13.89471	15.3538	24.078	11.43644;18.49883	124202434	124202391	124202479;124202664	124202941	124202928	124202589;124202884	362	181	50;150
chr9	124217917	124218222	Interval_4696	3	3	TRUE	TRUE	TRUE	11.75337	12.86158	5.87807	30.35275	34.39935	10.68439	34.99694	39.24094	15.16215	124217971	124217917	124217998	124218174	124218222	124218152	89	143	62
chr9	124291756	124291993	Interval_4697	2	2	TRUE	TRUE	FALSE	8.67511	6.82368	NA	17.90255	11.49868	NA	22.27039	15.66356	NA	124291756	124291794	NA	124291959	124291993	NA	123	95	NA
chr9	124322706	124322885	Interval_4698	1	1	FALSE	TRUE	FALSE	NA	5.0355	NA	NA	3.83384	NA	NA	7.5424	NA	NA	124322706	NA	NA	124322885	NA	NA	30	NA
chr9	124415424	124415546	Interval_4699	1	1	TRUE	FALSE	FALSE	5.24769	NA	NA	4.05863	NA	NA	7.88044	NA	NA	124415424	NA	NA	124415546	NA	NA	57	NA	NA
chr9	124784595	124784836	Interval_4700	3	3	TRUE	TRUE	TRUE	11.99962	9.73713	8.80189	20.91172	16.6142	13.27492	25.3519	20.96433	17.85149	124784628	124784595	124784610	124784802	124784836	124784764	91	105	94
chr9	124872806	124873061	Interval_4701	3	3	TRUE	TRUE	TRUE	7.55712	7.77583	9.39538	9.32386	11.40567	15.90947	13.41789	15.56907	20.56929	124872861	124872806	124872860	124873010	124873061	124873010	72	143	83
chr9	125332647	125332907	Interval_4702	3	3	TRUE	TRUE	TRUE	12.17641	15.50647	16.06194	20.08063	32.96333	34.38219	24.50372	37.76899	39.54337	125332648	125332647	125332647	125332895	125332907	125332907	100	116	114
chr9	127802454	127802630	Interval_4703	1	1	TRUE	FALSE	FALSE	5.89737	NA	NA	5.33436	NA	NA	9.22863	NA	NA	127802454	NA	NA	127802630	NA	NA	99	NA	NA
chr9	127836229	127836377	Interval_4704	1	1	TRUE	FALSE	FALSE	7.32256	NA	NA	10.20742	NA	NA	14.33344	NA	NA	127836229	NA	NA	127836377	NA	NA	90	NA	NA
chr9	128072645	128072909	Interval_4705	3	3	TRUE	TRUE	TRUE	11.14588	7.03288	5.37157	32.25238	13.66059	10.67746	36.93067	17.91093	15.15365	128072683	128072645	128072709	128072909	128072900	128072837	116	118	94
chr9	128668300	128668516	Interval_4706	2	2	TRUE	TRUE	FALSE	8.15325	5.62799	NA	9.86279	4.98326	NA	13.97961	8.79677	NA	128668300	128668352	NA	128668454	128668516	NA	52	101	NA
chr9	128783591	128783824	Interval_4707	2	2	TRUE	TRUE	FALSE	5.14386	5.09277	NA	8.08996	6.68944	NA	12.13263	10.61142	NA	128783591	128783654	NA	128783770	128783824	NA	86	80	NA
chr9	129253261	129253524	Interval_4708	2	2	TRUE	TRUE	FALSE	8.7386	7.31268	NA	12.04931	9.78389	NA	16.24334	13.87405	NA	129253261	129253280	NA	129253479	129253524	NA	115	115	NA
chr9	129320786	129320986	Interval_4709	1	1	FALSE	TRUE	FALSE	NA	5.60547	NA	NA	5.90862	NA	NA	9.78507	NA	NA	129320786	NA	NA	129320986	NA	NA	86	NA
chr9	129413641	129413988	Interval_4710	2	2	TRUE	TRUE	FALSE	10.12272	9.55472	NA	16.20848	16.83708	NA	20.53725	21.19317	NA	129413676	129413641	NA	129413908	129413988	NA	92	147	NA
chr9	129888666	129888783	Interval_4711	1	1	TRUE	FALSE	FALSE	4.43674	NA	NA	3.12264	NA	NA	6.85631	NA	NA	129888666	NA	NA	129888783	NA	NA	110	NA	NA
chr9	130128781	130128987	Interval_4712	1	1	TRUE	FALSE	FALSE	6.43637	NA	NA	9.91835	NA	NA	14.03928	NA	NA	130128781	NA	NA	130128987	NA	NA	106	NA	NA
chr9	130185534	130185731	Interval_4713	1	1	FALSE	TRUE	FALSE	NA	4.36523	NA	NA	4.41528	NA	NA	8.18214	NA	NA	130185534	NA	NA	130185731	NA	NA	74	NA
chr9	131059566	131059762	Interval_4714	1	1	FALSE	TRUE	FALSE	NA	4.57301	NA	NA	4.21856	NA	NA	7.9738	NA	NA	131059566	NA	NA	131059762	NA	NA	72	NA
chr9	131651654	131651953	Interval_4715	1	1	FALSE	TRUE	FALSE	NA	6.10759	NA	NA	11.70028	NA	NA	15.87586	NA	NA	131651654	NA	NA	131651953	NA	NA	137	NA
chr9	131656399	131656569	Interval_4716	1	1	FALSE	TRUE	FALSE	NA	5.63974	NA	NA	5.64079	NA	NA	9.48964	NA	NA	131656399	NA	NA	131656569	NA	NA	40	NA
chr9	131678404	131678844	Interval_4717	3	3	TRUE	TRUE	TRUE	25.46564	14.95307	12.94233	98.31265	57.51348	55.93549	103.87947	62.79297	61.48395	131678464	131678438	131678404	131678844	131678844	131678743	132	160	200
chr9	131946262	131946379	Interval_4718	1	1	TRUE	FALSE	FALSE	5.4154	NA	NA	4.05288	NA	NA	7.86331	NA	NA	131946262	NA	NA	131946379	NA	NA	50	NA	NA
chr9	132597225	132597439	Interval_4719	2	2	TRUE	TRUE	FALSE	6.64581	7.74644	NA	7.14032	11.35562	NA	11.13673	15.51852	NA	132597254	132597225	NA	132597386	132597439	NA	60	99	NA
chr9	134025208	134025402	Interval_4720	1	1	TRUE	FALSE	FALSE	6.55961	NA	NA	7.00582	NA	NA	10.99683	NA	NA	134025208	NA	NA	134025402	NA	NA	88	NA	NA
chr9	134123006	134123182	Interval_4721	1	1	FALSE	TRUE	FALSE	NA	5.33529	NA	NA	7.48952	NA	NA	11.46225	NA	NA	134123006	NA	NA	134123182	NA	NA	88	NA
chr9	134371728	134372047	Interval_4722	1	1	FALSE	TRUE	FALSE	NA	4.12272	NA	NA	3.71276	NA	NA	7.41689	NA	NA	134371728	NA	NA	134372047	NA	NA	111	NA
chr9	134936850	134937043	Interval_4723	1	1	FALSE	TRUE	FALSE	NA	4.79542	NA	NA	3.74405	NA	NA	7.44926	NA	NA	134936850	NA	NA	134937043	NA	NA	67	NA
chr9	136059982	136060286	Interval_4724	3	3	TRUE	TRUE	TRUE	21.86537	12.44777	7.6319	54.53184	26.44951	10.35856	59.55657	31.09449	14.82265	136059982	136059986	136060042	136060286	136060257	136060208	116	114	75
chr9	136206607	136206872	Interval_4725	2	2	TRUE	TRUE	FALSE	11.30251	16.22977	NA	19.20694	39.19274	NA	23.60962	44.13531	NA	136206610	136206607	NA	136206855	136206872	NA	110	127	NA
chr9	136240038	136240379	Interval_4726	3	3	TRUE	TRUE	TRUE	21.65681	15.61143	22.06814	55.00914	40.29546	69.73983	60.04006	45.26129	75.51884	136240064	136240038	136240047	136240333	136240379	136240357	141	185	162
chr9	136538767	136538954	Interval_4727	1	1	FALSE	TRUE	FALSE	NA	4.49448	NA	NA	3.04554	NA	NA	6.6741	NA	NA	136538767	NA	NA	136538954	NA	NA	28	NA
chr9	136928716	136929029	Interval_4728	3	3	TRUE	TRUE	TRUE	13.37483	27.28529	6.87751	26.83011	89.97134	8.67547	31.40426	95.8272	13.05458	136928741	136928716	136928795	136929029	136929018	136928947	129	154	68
chr9	137328311	137328463	Interval_4729	1	1	FALSE	FALSE	TRUE	NA	NA	5.3299	NA	NA	14.0097	NA	NA	18.61682	NA	NA	137328311	NA	NA	137328463	NA	NA	82
chr9	137519120	137519284	Interval_4730	2	2	TRUE	TRUE	FALSE	6.55961	4.74166	NA	7.00582	3.66538	NA	10.99683	7.36102	NA	137519141	137519120	NA	137519276	137519284	NA	44	138	NA
chrM	123	948	Interval_4731	1	1	FALSE	TRUE	FALSE	NA	1.62468	NA	NA	10.47521	NA	NA	14.59598	NA	NA	123	NA	NA	948	NA	NA	367	NA
chrM	1622	1903	Interval_4732	1	1	FALSE	TRUE	FALSE	NA	1.5024	NA	NA	4.59546	NA	NA	8.3719	NA	NA	1622	NA	NA	1903	NA	NA	141	NA
chrM	2108	2879	Interval_4733	1	1	FALSE	TRUE	FALSE	NA	1.41745	NA	NA	4.21856	NA	NA	7.97369	NA	NA	2108	NA	NA	2879	NA	NA	634	NA
chrM	3087	3926	Interval_4734	1	1	FALSE	TRUE	FALSE	NA	1.56719	NA	NA	9.08833	NA	NA	13.14707	NA	NA	3087	NA	NA	3926	NA	NA	587	NA
chrM	5296	5581	Interval_4735	1	1	FALSE	TRUE	FALSE	NA	1.55876	NA	NA	7.90304	NA	NA	11.897	NA	NA	5296	NA	NA	5581	NA	NA	166	NA
chrM	6231	6645	Interval_4736	1	1	FALSE	TRUE	FALSE	NA	1.5362	NA	NA	7.07788	NA	NA	11.0311	NA	NA	6231	NA	NA	6645	NA	NA	135	NA
chrM	7759	8075	Interval_4737	1	1	FALSE	TRUE	FALSE	NA	1.69822	NA	NA	9.37163	NA	NA	13.44535	NA	NA	7759	NA	NA	8075	NA	NA	49	NA
chrM	8503	8676	Interval_4738	1	1	FALSE	TRUE	FALSE	NA	1.59676	NA	NA	7.25882	NA	NA	11.21711	NA	NA	8503	NA	NA	8676	NA	NA	18	NA
chrM	9739	14591	Interval_4739	1	1	FALSE	TRUE	FALSE	NA	1.65732	NA	NA	12.38448	NA	NA	16.58848	NA	NA	9739	NA	NA	14591	NA	NA	1160	NA
chrM	14735	16561	Interval_4740	2	2	TRUE	TRUE	FALSE	1.44918	1.66447	NA	3.12924	12.85262	NA	6.86333	17.07457	NA	15984	14735	NA	16205	16561	NA	46	1470	NA
chrUn_GL000195v1	32671	32876	Interval_4741	1	1	FALSE	TRUE	FALSE	NA	6.06091	NA	NA	5.93984	NA	NA	9.82858	NA	NA	32671	NA	NA	32876	NA	NA	73	NA
chrUn_GL000214v1	65038	65176	Interval_4742	1	1	FALSE	FALSE	TRUE	NA	NA	10.64033	NA	NA	17.36026	NA	NA	22.07455	NA	NA	65038	NA	NA	65176	NA	NA	61
chrUn_GL000216v2	146101	146243	Interval_4743	1	1	FALSE	FALSE	TRUE	NA	NA	8.2106	NA	NA	25.72187	NA	NA	30.66039	NA	NA	146101	NA	NA	146243	NA	NA	80
chrUn_GL000216v2	158621	158774	Interval_4744	1	1	FALSE	FALSE	TRUE	NA	NA	8.83852	NA	NA	43.70336	NA	NA	49.03619	NA	NA	158621	NA	NA	158774	NA	NA	82
chrUn_GL000219v1	99689	100135	Interval_4745	1	1	FALSE	TRUE	FALSE	NA	4.21213	NA	NA	4.67334	NA	NA	8.45303	NA	NA	99689	NA	NA	100135	NA	NA	195	NA
chrUn_GL000220v1	144751	144875	Interval_4746	1	1	FALSE	FALSE	TRUE	NA	NA	10.24707	NA	NA	16.14767	NA	NA	20.82373	NA	NA	144751	NA	NA	144875	NA	NA	62
chrUn_KI270330v1	1377	1591	Interval_4747	1	1	FALSE	FALSE	TRUE	NA	NA	6.22651	NA	NA	17.16578	NA	NA	21.86298	NA	NA	1377	NA	NA	1591	NA	NA	95
chrUn_KI270333v1	293	403	Interval_4748	1	1	FALSE	FALSE	TRUE	NA	NA	3.37555	NA	NA	5.86642	NA	NA	10.08141	NA	NA	293	NA	NA	403	NA	NA	16
chrUn_KI270333v1	1580	1690	Interval_4749	1	1	FALSE	FALSE	TRUE	NA	NA	3.69785	NA	NA	10.89921	NA	NA	15.38835	NA	NA	1580	NA	NA	1690	NA	NA	65
chrUn_KI270336v1	83	193	Interval_4750	1	1	FALSE	FALSE	TRUE	NA	NA	2.04706	NA	NA	2.98674	NA	NA	6.99756	NA	NA	83	NA	NA	193	NA	NA	37
chrUn_KI270438v1	103648	103834	Interval_4751	1	1	FALSE	FALSE	TRUE	NA	NA	3.86788	NA	NA	25.71804	NA	NA	30.65594	NA	NA	103648	NA	NA	103834	NA	NA	102
chrUn_KI270438v1	104037	104363	Interval_4752	1	1	FALSE	FALSE	TRUE	NA	NA	1.86565	NA	NA	5.85574	NA	NA	10.06581	NA	NA	104037	NA	NA	104363	NA	NA	85
chrUn_KI270438v1	104827	104949	Interval_4753	1	1	FALSE	FALSE	TRUE	NA	NA	3.27801	NA	NA	20.52492	NA	NA	25.32226	NA	NA	104827	NA	NA	104949	NA	NA	59
chrUn_KI270438v1	109444	109836	Interval_4754	3	2	TRUE	TRUE	FALSE	1.75165	1.87276;1.85341	NA	5.8682	9.27989;9.65913	NA	9.795	13.35022;13.74647	NA	109448	109444;109670	NA	109834	109617;109836	NA	155	136;32	NA
chrUn_KI270442v1	210470	210611	Interval_4755	1	1	FALSE	FALSE	TRUE	NA	NA	3.7988	NA	NA	2.2325	NA	NA	6.17368	NA	NA	210470	NA	NA	210611	NA	NA	109
chrUn_KI270466v1	408	536	Interval_4756	1	1	FALSE	FALSE	TRUE	NA	NA	1.96652	NA	NA	5.46816	NA	NA	9.66675	NA	NA	408	NA	NA	536	NA	NA	81
chrUn_KI270466v1	677	1219	Interval_4757	4	3	TRUE	TRUE	TRUE	2.56325	2.71403	3.39256;2.49694	14.62979	22.54433	24.76154;20.64947	18.90481	27.07531	29.67367;25.45397	907	699	677;901	1191	1219	807;1159	105	358	66;103
chrUn_KI270467v1	1700	1810	Interval_4758	1	1	FALSE	FALSE	TRUE	NA	NA	2.75945	NA	NA	12.98381	NA	NA	17.55423	NA	NA	1700	NA	NA	1810	NA	NA	56
chrUn_KI270467v1	2019	3536	Interval_4759	5	3	TRUE	TRUE	TRUE	3.04019;2.1346	3.30178	2.74517;2.72514	24.10949;8.63046	38.71903	28.25634;25.63437	28.62481;12.69369	43.65351	33.26607;30.57153	2080;2994	2019	2041;2593	2852;3523	3529	2475;3536	266;426	292	312;857
chrX	368898	369086	Interval_4760	2	2	TRUE	TRUE	FALSE	4.37307	5.62799	NA	2.31685	4.98326	NA	5.97032	8.79677	NA	368964	368898	NA	369086	369080	NA	34	102	NA
chrX	704115	704353	Interval_4761	1	1	FALSE	TRUE	FALSE	NA	9.09136	NA	NA	13.54137	NA	NA	17.78874	NA	NA	704115	NA	NA	704353	NA	NA	131	NA
chrX	1026446	1026569	Interval_4762	1	1	TRUE	FALSE	FALSE	8.15325	NA	NA	9.86279	NA	NA	13.97961	NA	NA	1026446	NA	NA	1026569	NA	NA	64	NA	NA
chrX	1239692	1239902	Interval_4763	2	2	TRUE	TRUE	FALSE	9.09756	10.29223	NA	12.18042	17.00131	NA	16.37791	21.36043	NA	1239699	1239692	NA	1239860	1239902	NA	83	83	NA
chrX	1273959	1274112	Interval_4764	2	2	TRUE	FALSE	TRUE	5.59684	NA	4.74246	7.23582	NA	6.00202	11.23707	NA	10.22378	1273962	NA	1273959	1274112	NA	1274099	78	NA	89
chrX	1330579	1330776	Interval_4765	2	2	FALSE	TRUE	TRUE	NA	7.6596	5.46196	NA	11.21414	4.92296	NA	15.36884	9.07591	NA	1330579	1330659	NA	1330776	1330769	NA	71	65
chrX	1334226	1334384	Interval_4766	1	1	TRUE	FALSE	FALSE	3.5572	NA	NA	2.17567	NA	NA	5.80621	NA	NA	1334226	NA	NA	1334384	NA	NA	103	NA	NA
chrX	1336376	1336715	Interval_4767	2	2	TRUE	TRUE	FALSE	17.41038	10.52075	NA	39.88107	21.27073	NA	44.6902	25.76591	NA	1336409	1336376	NA	1336620	1336715	NA	113	121	NA
chrX	1504430	1504655	Interval_4768	1	1	FALSE	TRUE	FALSE	NA	5.62799	NA	NA	4.98326	NA	NA	8.79677	NA	NA	1504430	NA	NA	1504655	NA	NA	108	NA
